Open,High,Low,Close,Price_5,Price_10,Price_20,Price_60,Price_120,Volume,Volume_5,Volume_10,Volume_20,Volume_60,Volume_120,Volume Ratio,OBV,MACD,MACD_Signal,Momentum,Momentum_Signal,William_R,William_D,Psychology,Psychology_Signal,MFI,MFI_Signal,RSI,RSI_Signal
18300,18700,18250,18350,18540,19015,18837.5,19095,20844.17,114538,124535.6,135653.9,136985.35,241215.42,326904.47,73.08,-2241215,-38.9,39.96,-400,112.83,-0.881,-0.8438,0.4,0.4027,41.37,53.72,0.4459,0.5064
18400,18700,18350,18550,18460,18935,18822.5,19042.5,20821.25,56564,121139.6,129561.8,133276.55,240342.37,325451.33,68.39,-2184651,-51.85,21.6,0,90.26,-0.7857,-0.8148,0.4,0.4024,45.9,52.16,0.5,0.5051
18650,18700,18100,18200,18330,18795,18800,18984.17,20800.42,92361,123774.2,122173.2,132470.3,240516.92,324385.07,69.09,-2277012,-89.32,-0.59,-300,12.21,-0.9524,-0.8836,0.3,0.3896,45.62,50.85,0.4625,0.4966
18200,18500,17250,17300,18130,18525,18737.5,18914.17,20759.17,233459,127595.6,127782.6,138851.7,241625.72,319415.96,63.89,-2510471,-189.46,-38.36,-1150,-220.23,-0.9831,-0.9333,0.2,0.3659,41.82,49.05,0.3814,0.4736
17400,18100,17250,17350,17950,18330,18705,18846.67,20705,175518,134488,126124.5,137997.25,240829.85,305232.33,83.77,-2334953,-261.76,-83.04,-1750,-526.19,-0.9661,-0.9497,0.3,0.3577,34.03,46.04,0.2941,0.4377
17400,17500,16800,17050,17690,18115,18597.5,18793.33,20644.58,153806,142341.6,133438.6,129999.95,236976.82,300340.72,57.04,-2488759,-339.36,-134.3,-2300,-880.95,-0.9265,-0.9381,0.3,0.3505,27.43,42.32,0.2326,0.3967
17050,17250,16200,16250,17230,17845,18472.5,18718.33,20581.67,223063,175641.4,148390.5,134079.1,236583.07,296737.7,54.36,-2711822,-460.11,-199.47,-3350,-1374.76,-0.9875,-0.9628,0.3,0.3441,18.27,37.51,0.1546,0.3483
15700,16550,15500,15600,16710,17520,18325,18635,20512.08,316645,220498.2,172136.2,144460.45,238046.6,296439.35,48.56,-3028467,-601.32,-279.84,-4400,-1979.81,-0.9775,-0.9702,0.3,0.3386,8.28,31.66,0.0686,0.2923
15300,16450,15300,16450,16540,17335,18222.5,18559.17,20457.92,160637,205933.8,166764.7,148463.85,236595.95,294993.53,59.27,-2867830,-637.29,-351.33,-2850,-2153.85,-0.7262,-0.8482,0.4,0.3463,15.51,28.43,0.2286,0.2796
16500,16550,15700,15800,16230,17090,18090,18467.5,20394.58,207556,212341.4,173414.7,155639.35,236160.12,294436.14,55.04,-3075386,-710.07,-423.08,-3400,-2403.08,-0.8795,-0.8638,0.4,0.353,14.8,25.71,0.2069,0.265
15850,16250,15650,15750,15970,16830,17922.5,18354.17,20335,147812,211142.6,176742.1,156198,230207.72,293379.02,44.92,-3223198,-762.98,-491.06,-3200,-2562.46,-0.8846,-0.8742,0.3,0.3464,14.45,23.46,0.2143,0.2549
16000,16200,15750,16000,15920,16575,17755,18254.17,20259.58,157212,197972.4,186806.9,158184.35,228953.23,287226.58,46.77,-3065986,-775.8,-548.01,-2850,-2619.97,-0.8108,-0.8425,0.3,0.3406,20.26,22.82,0.2522,0.2543
16050,16400,15650,15800,15960,16335,17565,18160,20190,144437,163530.8,192014.5,157093.85,228526.02,281319.97,36.6,-3210423,-792.96,-597,-2500,-2595.98,-0.8529,-0.8477,0.3,0.3355,21.12,22.48,0.2685,0.2572
15700,15850,15450,15550,15780,16160,17342.5,18068.33,20122.92,182012,167805.8,186869.8,157326.2,228751.85,278408.47,26.77,-3392435,-817.31,-641.06,-2700,-2616.78,-0.9265,-0.8871,0.3,0.3311,20.98,22.18,0.2589,0.2575
15650,15750,14950,15300,15680,15955,17142.5,17976.67,20057.5,192952,164885,188613.2,157368.85,228487.25,277107.54,26.76,-3585387,-847.01,-682.25,-3050,-2703.42,-0.9067,-0.8969,0.2,0.3147,15.29,20.8,0.2348,0.253
15400,15750,15000,15150,15560,15765,16940,17931.67,19997.08,215725,178467.6,194805.1,164121.85,211809.07,275436.48,25.38,-3801112,-872.6,-720.32,-3400,-2842.74,-0.9467,-0.9218,0.2,0.3004,12,19.04,0.2018,0.2427
15250,15550,14850,14950,15350,15635,16740,17876.67,19931.25,181352,183295.6,190634,169512.25,208556.42,273732.91,24.38,-3982464,-898.66,-755.99,-3250,-2924.19,-0.9726,-0.9472,0.2,0.2878,11.71,17.58,0.2072,0.2356
14700,15150,14350,14700,15130,15545,16532.5,17813.33,19865,172436,188895.4,176213.1,174174.65,206833.93,273430.14,23.57,-4154900,-928.78,-790.55,-2600,-2859.35,-0.9067,-0.9269,0.2,0.2768,12.16,16.49,0.2347,0.2354
14950,15050,14000,14050,14830,15305,16320,17756.67,19787.5,198205,192134,179969.9,173367.3,189729.27,273409.34,23.71,-4353105,-993.64,-831.16,-3300,-2947.48,-0.9857,-0.9563,0.1,0.2547,12.23,15.64,0.2,0.2284
14000,14850,13550,14200,14610,15145,16117.5,17683.33,19709.58,243956,202334.8,183609.9,178512.3,183262.93,272610.47,34.13,-4109149,-1021.17,-869.17,-2850,-2927.99,-0.8243,-0.8903,0.2,0.2479,11.99,14.91,0.2336,0.2294
13850,14700,13800,14250,14430,14995,15912.5,17614.17,19632.5,185382,196266.2,187366.9,182054.5,180964.38,272678.49,36.79,-3923767,-1027.11,-900.75,-2000,-2742.39,-0.7667,-0.8285,0.3,0.2544,18.67,15.66,0.2826,0.2401
14700,14700,13900,14000,14240,14795,15685,17535,19562.92,200872,200170.2,191732.9,189269.9,179670.48,272158.88,32.23,-4124639,-1040,-928.6,-1600,-2513.91,-0.85,-0.8392,0.2,0.2476,19.7,16.47,0.3095,0.2539
14200,14650,14050,14300,14160,14645,15490,17462.5,19496.25,147128,195108.6,192002,192008.25,179080.25,271072.1,38.62,-3977511,-1014.32,-945.75,-2150,-2441.13,-0.75,-0.7946,0.3,0.2542,18.73,16.92,0.2055,0.2443
14300,15600,14300,15400,14430,14630,15395,17420.83,19445,234665,202400.6,197267.3,192068.55,177926.38,270869.48,51.42,-3742846,-894.89,-935.58,-400,-2032.9,-0.3509,-0.5728,0.4,0.2724,27.71,19.08,0.4512,0.2856
15150,15350,14850,15050,14600,14605,15280,17374.17,19390,103408,174291,188312.9,188463.05,175927.03,268334.47,42.76,-3846254,-819.05,-912.27,-700,-1766.32,-0.4737,-0.5232,0.4,0.2883,28.28,20.92,0.4205,0.3126
15050,15200,14850,15100,14770,14600,15182.5,17339.17,19317.08,71080,151430.6,173848.4,184326.75,172094.65,261025.73,48.26,-3775174,-746.3,-879.08,-900,-1593.06,-0.4561,-0.4897,0.5,0.3148,22.55,21.24,0.3929,0.3287
15100,15550,14600,14800,14930,14585,15110,17288.33,19248.75,252825,161821.2,180995.7,185814.85,172314.6,259667.03,47.69,-4027999,-704.73,-844.21,-1000,-1474.45,-0.4565,-0.4731,0.5,0.3379,21.68,21.33,0.3837,0.3397
15000,15250,14650,14850,15040,14600,15072.5,17236.67,19183.75,168697,166135,180621.8,178417.45,168623.2,258821.06,62.23,-3859302,-660.14,-807.39,-700,-1319.56,-0.4091,-0.4411,0.6,0.3707,21.86,21.44,0.4146,0.3547
14850,15100,14500,14550,14870,14650,14977.5,17177.5,19124.17,121399,143481.8,172941.2,176455.55,165962.82,256590.45,52.05,-3980701,-641.62,-774.24,-750,-1205.65,-0.5455,-0.4933,0.6,0.3994,22.56,21.66,0.4096,0.3657
14500,14800,14100,14100,14680,14640,14892.5,17105.83,19059.58,172082,157216.6,165753.8,174681.85,163065.18,256335.29,52.86,-4152783,-655.69,-750.53,-1050,-1174.52,-0.7317,-0.6125,0.5,0.4119,23.09,21.95,0.382,0.3689
13950,14200,13500,13950,14450,14610,14802.5,17045.83,18990.83,162897,175580,163505.3,175436.1,162343.08,256015.06,52.51,-4315680,-671.21,-734.66,-1000,-1139.61,-0.7857,-0.6991,0.4,0.4104,23.4,22.24,0.3864,0.3724
14150,15100,14050,14750,14440,14685,14740,17004.17,18930.42,408492,206713.4,184267.3,188000.1,165665.8,257804.9,63.44,-3907188,-611.9,-710.11,50,-901.69,-0.4048,-0.5519,0.5,0.4216,36.7,25.13,0.5051,0.3989
14800,15200,14550,15200,14510,14775,14710,16960.83,18870.42,203127,213599.4,189867.2,190934.6,165867.85,257468.77,77.11,-3704061,-522.56,-672.6,1150,-491.35,-0.1905,-0.3712,0.5,0.4314,44.31,28.97,0.6211,0.4434
15200,16150,14900,16000,14800,14835,14732.5,16924.17,18821.67,287342,246788,195134.9,196201.1,168724.22,258071.68,98.77,-3416719,-382.79,-614.64,1800,-33.08,-0.0566,-0.2139,0.5,0.44,54.39,34.05,0.6667,0.488
16100,16150,15750,15950,15170,14925,14765,16895,18772.08,158608,244093.2,200654.9,194483.9,169060.35,258302.67,100.52,-3575327,-272.92,-546.3,1700,313.53,-0.0755,-0.1447,0.5,0.4475,54.26,38.09,0.6574,0.5219
15800,15800,15100,15100,15400,14925,14762.5,16845,18717.92,230815,257676.8,216628.4,195238.4,168192.23,258860.4,99.74,-3806142,-251.53,-487.34,1100,470.83,-0.3962,-0.2705,0.4,0.4416,53.34,41.14,0.5917,0.5359
14900,15450,14650,15400,15530,14985,14785,16790.83,18671.67,163535,208685.4,207699.4,194347.55,167181.1,256947.29,119.16,-3642607,-207.97,-431.47,1100,596.66,-0.283,-0.2767,0.5,0.4489,47.73,42.46,0.5917,0.547
15400,15450,14950,15100,15510,15010,14805,16734.17,18621.67,108103,189680.6,201640,191130.9,166184.68,256525.06,123.65,-3750710,-195.41,-384.26,-300,417.33,-0.3962,-0.3365,0.4,0.4428,42.79,42.53,0.4712,0.5318
15100,15300,14800,14950,15300,15050,14850,16675.83,18570.83,95564,151325,199056.5,185998.85,164947.5,255794.43,131.55,-3846274,-195.3,-346.46,-100,313.86,-0.4528,-0.3947,0.4,0.4374,42.93,42.61,0.49,0.5235
14950,15750,14750,15550,15220,15195,14917.5,16626.67,18526.25,139506,147504.6,195798.9,180776.35,165613.85,255479.23,125.05,-3706768,-145.13,-306.2,450,341.09,-0.2264,-0.3105,0.5,0.4452,47.3,43.55,0.5405,0.5269
15950,16200,15600,15700,15340,15370,14990,16580,18477.08,274135,156168.6,206922.7,185214,168084.62,255707.7,130.57,-3432633,-92.2,-263.4,900,452.87,-0.1852,-0.2479,0.6,0.4646,57.76,46.39,0.5833,0.5382
15800,16150,15500,15950,15450,15490,15087.5,16531.67,18425.83,160970,155655.6,182170.5,183218.9,168588.45,254764.95,160.68,-3271663,-29.74,-216.67,1100,582.3,-0.0926,-0.1702,0.6,0.4815,64.24,49.96,0.5982,0.5502
16150,16300,15300,15300,15490,15500,15137.5,16475.83,18361.67,253301,184695.2,187187.9,188527.55,171002.03,251107.31,127.28,-3524964,-32.32,-179.8,750,615.84,-0.3571,-0.2637,0.5,0.4838,60.85,52.14,0.563,0.5528
15450,16350,15450,16000,15700,15500,15167.5,16433.33,18301.67,288333,223249,187287,191210.95,174043.73,251224.45,130.51,-3236631,21.87,-139.46,1900,872.67,-0.1228,-0.1932,0.5,0.4858,68.46,55.4,0.6532,0.5728
16300,16400,15750,15950,15780,15500,15212.5,16399.17,18241.67,283338,252015.4,199760,200207.45,175555.92,251232.2,117.74,-3519969,60.09,-99.55,2000,1098.14,-0.1915,-0.1924,0.5,0.4876,74.99,59.32,0.6639,0.5911
15850,15850,15350,15500,15740,15540,15232.5,16337.5,18175.83,262255,249639.4,202904,209766.2,174697.63,251750.95,99.66,-3782224,53.45,-68.95,750,1028.51,-0.4865,-0.3394,0.5,0.4892,64.58,60.37,0.5652,0.5859
15150,15350,15000,15250,15600,15525,15255,16279.17,18103.75,167903,251026,203340.8,205520.1,175138.02,249112.28,103.86,-3950127,27.7,-49.62,50,832.81,-0.6571,-0.4983,0.4,0.478,58.28,59.95,0.5045,0.5696
15200,15200,14250,14250,15390,15440,15225,16207.5,18021.25,303975,261160.8,222928,212284,178387.3,249145.2,82.98,-4254102,-72.57,-54.21,-1750,316.25,-1,-0.7491,0.4,0.4683,47.95,57.55,0.3478,0.5253
14500,14600,13750,14050,15000,15350,15200,16133.33,17930,343222,272138.6,247693.8,223375.15,182764.85,248004.21,75.74,-4597324,-166.25,-76.62,-1900,-127,-0.8868,-0.818,0.4,0.4597,39.94,54.03,0.339,0.488
13750,14100,13650,13650,14540,15160,15177.5,16053.33,17852.5,148336,245138.2,248576.8,222187.85,184169.68,229208.02,76.46,-4745660,-269.66,-115.23,-1450,-391.6,-1,-0.909,0.3,0.4398,41.29,51.48,0.367,0.4638
14050,14850,13650,14650,14370,15055,15212.5,15979.17,17785.42,395170,271721.2,260680.3,233801.5,188478.53,227734.54,98.52,-4350490,-267.84,-145.75,-750,-463.28,-0.6364,-0.7727,0.3,0.4223,50.53,51.29,0.439,0.4588
14650,15700,14650,15600,14440,15020,15255,15916.67,17726.67,369080,311956.6,281491.3,231830.9,192671.78,228881.19,96.85,-3981410,-187.57,-154.11,500,-270.63,-0.2909,-0.5318,0.3,0.407,55.82,52.2,0.5368,0.4744
15500,16000,15250,15950,14780,15085,15292.5,15855.83,17668.33,356974,322556.4,291858.6,239523.25,195850.57,229428.88,103.38,-3624436,-94.63,-142.22,1000,-16.5,-0.1636,-0.3477,0.4,0.4061,61.57,54.07,0.5714,0.4938
15900,16050,15350,15700,15110,15055,15277.5,15784.17,17619.17,220473,298006.6,285072.6,236179.8,196569.03,225525.73,83.38,-3844909,-40.67,-121.91,150,16.8,-0.2545,-0.3011,0.3,0.3929,56.51,54.56,0.5113,0.4973
15700,16550,15400,16500,15680,15110,15305,15737.5,17580.83,296513,327642,286390.1,243075.05,198309.27,223424.28,101.11,-3548396,65.88,-84.35,800,173.44,-0.0172,-0.1592,0.4,0.3938,56.84,55.02,0.5548,0.5088
16350,16650,15700,16500,16050,15210,15375,15692.5,17533.33,280613,304730.6,288225.9,245564.95,201641.73,223557.44,111.08,-3548396,148.61,-37.76,550,248.75,-0.05,-0.1046,0.4,0.3945,58.27,55.67,0.539,0.5149
16500,16650,16100,16100,16150,15295,15410,15645,17481.67,137521,258418.8,285187.7,244264.25,202708.02,222812.77,98.24,-3685917,179.83,5.76,800,359,-0.1833,-0.144,0.4,0.3952,62.33,57,0.5588,0.5236
15900,16250,15550,15650,16090,15435,15437.5,15591.67,17427.92,204544,227932.8,275244.6,249086.3,204797.28,222776.81,94.54,-3890461,166.34,37.87,-350,217.2,-0.3333,-0.2386,0.4,0.3958,55.58,56.72,0.4733,0.5136
15600,15950,15100,15800,16110,15610,15480,15550,17379.58,264255,236689.2,267347.9,257520.85,205629,224068.36,108.93,-3626206,165.84,63.47,-150,143.76,-0.2833,-0.261,0.5,0.4088,47.76,54.93,0.4887,0.5086
15650,17000,15650,16850,16180,15930,15545,15526.67,17338.75,445593,266505.2,297073.6,272825.2,210704.62,226354.14,121.34,-3180613,247.32,100.24,1350,385.01,-0.0448,-0.1529,0.6,0.4327,57.68,55.48,0.5931,0.5255
16650,16800,16350,16350,16150,16100,15577.5,15493.33,17294.17,316898,273762.2,289246.4,274963.35,214077.28,227646.35,97.67,-3497511,268.45,133.88,1100,528.01,-0.194,-0.1735,0.5,0.4411,60.32,56.44,0.5733,0.5351
16400,16750,15750,15750,16080,16115,15567.5,15446.67,17244.58,429524,332162.8,295290.8,288391.05,220293.28,230317.83,79.59,-3927035,234.08,153.92,1500,722.41,-0.3731,-0.2733,0.4,0.436,57.75,56.7,0.6056,0.5492
15750,16000,15350,15400,16030,16060,15572.5,15400,17192.08,195978,330449.6,279191.2,285524.9,222020.23,231268.58,81.04,-4123013,176.57,158.45,1350,847.92,-0.4776,-0.3755,0.3,0.419,59.59,57.28,0.5931,0.558
15550,16250,15450,15900,16050,16080,15567.5,15376.67,17145.42,236410,324880.6,280784.9,282928.75,222069.42,231847.57,79.39,-3886603,169.39,160.64,2250,1128.34,-0.3284,-0.3519,0.4,0.4166,64.29,58.68,0.6531,0.577
16150,16150,15050,15100,15700,15940,15525,15339.17,17092.92,179088,271579.6,269042.4,277716.25,222128.92,231479.38,82.11,-4065691,98.01,148.11,450,992.67,-0.8085,-0.5802,0.3,0.402,57.4,58.43,0.5315,0.5679
15400,15800,15100,15400,15510,15830,15520,15311.67,17052.5,175628,243325.6,258543.9,273384.9,222492.62,229734.72,96.13,-3890063,64.9,131.47,-200,754.14,-0.8205,-0.7004,0.4,0.4018,52.55,57.25,0.4846,0.5512
15700,16550,15600,16350,15630,15855,15575,15313.33,17015.83,233961,204213,268187.9,276687.8,222674.25,229628.66,111.22,-3656102,114,127.98,400,683.31,-0.3333,-0.5168,0.5,0.4141,50.73,55.95,0.5282,0.5466
16500,16600,15900,16350,15820,15925,15680,15325.83,16980.42,223261,209669.6,270059.6,272652.1,221117.85,229582.23,124.63,-3656102,151.18,132.62,650,676.65,-0.3333,-0.4251,0.5,0.4248,58.12,56.38,0.5474,0.5468
16650,16850,16200,16200,15880,15965,15787.5,15321.67,16940.42,237002,209788,267334.3,267341.1,222390.6,229493.28,130.34,-3893104,166.61,139.42,-300,481.32,-0.4103,-0.4177,0.4,0.4217,57.32,56.57,0.4758,0.5326
16200,16350,15800,15950,16050,15875,15902.5,15324.17,16895.83,158666,205703.6,238641.6,267857.6,221575.77,228867.94,129.76,-4051770,156.86,142.91,-550,275.05,-0.5385,-0.4781,0.3,0.4065,49.76,55.21,0.4574,0.5175
16050,16950,15850,16800,16330,15920,16010,15341.67,16847.92,313437,233265.4,238295.5,263770.95,224336.18,227271.95,126.25,-3738333,215.25,157.37,700,360.04,-0.1026,-0.2903,0.4,0.4057,54.94,55.15,0.5507,0.5242
16850,17400,16550,17200,16500,16065,16090,15361.67,16807.92,316990,249871.2,227042.1,261166.45,226999.15,227976.19,124.02,-3421343,290.44,183.99,1550,598.03,-0.0851,-0.1877,0.5,0.4175,62.98,56.72,0.6131,0.542
17050,17450,16900,17300,16690,16255,16157.5,15386.67,16773.33,195487,244316.4,226993,253092.1,227849.98,228188,117.09,-3225856,354.02,217.99,1500,778.43,-0.0625,-0.1251,0.6,0.4403,70.43,59.46,0.6103,0.5556
17600,18000,17350,17850,17020,16450,16265,15425,16746.67,306106,258137.2,233962.6,257373.75,229918.22,229335.03,143.82,-2919750,443.68,263.13,1000,822.74,-0.0508,-0.088,0.6,0.4603,69.28,61.42,0.5794,0.5604
18150,18350,17800,17850,17400,16725,16332.5,15467.5,16722.08,305834,287570.8,246637.2,257839.8,231799.58,230143.42,127.77,-2919750,508.86,312.28,1500,958.19,-0.1515,-0.1197,0.6,0.4777,72.34,63.61,0.6293,0.5742
18000,19000,17850,18750,17790,17060,16445,15527.5,16729.58,459368,316757,275011.2,266777.55,235860.3,223834.68,151.23,-2460382,625.93,375.01,3000,1366.56,-0.0633,-0.0915,0.6,0.493,85.28,67.94,0.7459,0.6085
18600,18700,17600,17700,17890,17195,16525,15573.33,16725,314328,316224.6,283047.9,275617.9,238076.57,223316.49,139.61,-2774710,626.76,425.36,2300,1553.24,-0.3291,-0.2103,0.5,0.4939,81.55,70.66,0.6691,0.6206
17750,17750,17200,17300,17890,17290,16607.5,15616.67,16715,246019,326331,285323.7,277691.65,239302.95,223068.44,137.14,-3020729,588.35,457.96,1400,1522.6,-0.4304,-0.3203,0.5,0.4946,74.56,71.44,0.6045,0.6174
16900,17200,14750,15200,17360,17190,16577.5,15635.83,16696.25,2951020,855313.8,556725.5,412029.9,285183.2,237456.23,55.69,-5971749,384.04,443.17,100,1238.08,-0.8941,-0.6072,0.5,0.4953,43.16,65.79,0.5063,0.5952
15200,15300,14700,14800,16750,17075,16475,15645.83,16664.58,996172,993381.4,640476.1,439558.85,297720.13,240491.53,39.78,-6967921,187.68,392.07,-600,870.46,-0.9767,-0.792,0.5,0.4959,37.74,60.18,0.463,0.5687
14850,15000,14650,14850,15970,16880,16400,15655.83,16635,552412,1011990.2,664373.6,451334.55,303837.3,242400.84,51.14,-6415509,35.68,320.8,-1500,396.37,-0.954,-0.873,0.5,0.4964,33.31,54.81,0.3958,0.5342
15000,15150,14850,15000,15430,16660,16362.5,15672.5,16603.75,469025,1042929.6,679577.1,453309.6,308306.52,243988.5,63.57,-5946484,-71.84,242.27,-1350,47.1,-0.9195,-0.8963,0.5,0.4969,35.11,50.87,0.4082,0.509
14950,15100,14700,14850,14940,16415,16335,15681.67,16572.08,305118,1054749.4,690540.2,458766.6,310939.68,245009.97,62.34,-6251602,-167.23,160.37,-1350,-232.32,-0.954,-0.9251,0.4,0.4848,31.86,47.06,0.4082,0.4888
14850,14950,14750,14800,14860,16110,16280,15671.67,16546.25,218636,508272.6,681793.2,457877.9,310672.53,244299.46,55.99,-6470238,-244.05,79.48,-1150,-415.86,-0.9655,-0.9453,0.3,0.4617,31.69,43.99,0.4196,0.475
14800,14900,14500,14700,14840,15795,16260,15665.83,16520,353749,379788,686584.7,466610.95,314844.88,245385.96,54.37,-6823987,-309.43,1.7,-2100,-752.69,-0.9556,-0.9504,0.3,0.4415,27.62,40.72,0.3359,0.4471
14700,14900,14600,14650,14800,15385,16222.5,15658.33,16498.75,265336,322372.8,667181.5,471096.35,318082.48,245088.57,49.3,-7089323,-361.12,-70.86,-2550,-1112.15,-0.9667,-0.9586,0.2,0.4113,26.76,37.92,0.2893,0.4156
14700,14850,14650,14750,14750,15090,16142.5,15657.5,16472.92,229422,274452.2,658690.9,470869.4,317692.43,245003.52,49.23,-6859901,-389.52,-134.6,-2550,-1399.72,-0.9444,-0.9515,0.3,0.3974,26.77,35.69,0.2893,0.3903
14800,15250,14750,15050,14790,14865,16077.5,15660.83,16448.75,610216,335471.8,695110.6,490217.15,325051.08,246837.14,58.16,-6249685,-383.41,-184.36,-2800,-1679.78,-0.8778,-0.9146,0.4,0.3977,28.88,34.33,0.2586,0.364
15100,15300,15050,15100,14850,14855,16022.5,15670,16423.75,335812,358907,433589.8,495157.65,328624.63,247293.73,66.11,-5913873,-370.25,-221.54,-2750,-1893.82,-0.8667,-0.8907,0.5,0.4105,28.65,33.19,0.265,0.3442
15250,15300,14900,15000,14910,14875,15975,15685,16395.42,250726,338302.4,359045.2,499760.65,329935.37,246500.28,65.1,-6164599,-363.71,-249.97,-3750,-2265.06,-0.881,-0.8858,0.5,0.4217,22.91,31.14,0.1287,0.3011
15100,15300,15000,15200,15020,14910,15895,15705.83,16375.83,281883,341611.8,331992.3,498182.95,331918.47,247130.78,64.58,-5882716,-338.48,-267.67,-2500,-2312.05,-0.7846,-0.8352,0.5,0.4315,26.63,30.24,0.2024,0.2813
15300,15800,15150,15700,15210,14980,15820,15721.67,16362.92,707941,437315.6,355883.9,517730.5,336909.28,251287.54,71.04,-5174775,-274.97,-269.13,-1600,-2169.64,-0.5556,-0.6954,0.5,0.44,33.72,30.93,0.314,0.2879
15800,15800,14850,15200,15240,15015,15715,15721.67,16341.25,562389,427750.2,381611,536075.6,342896.98,254382.42,62.04,-5737164,-261.97,-267.7,0,-1735.71,-0.4615,-0.5785,0.5,0.4475,47.52,34.25,0.5,0.3303
15250,15450,15050,15250,15270,15060,15585,15709.17,16316.67,284718,417531.4,388219.2,535006.2,342853.25,255788.73,61.72,-5452446,-244.81,-263.12,450,-1298.57,-0.4231,-0.5008,0.6,0.4666,53.65,38.13,0.5957,0.3834
15350,15700,15300,15500,15370,15140,15467.5,15701.67,16298.33,334100,434206.2,386254.3,536419.5,345778.12,257419.23,65.98,-5118346,-208.63,-252.22,650,-908.85,-0.2308,-0.3658,0.7,0.4958,62.28,42.96,0.6275,0.4322
15550,15700,15400,15550,15440,15230,15307.5,15709.17,16277.08,268032,431436,386523.9,526852.7,346398.4,257295.32,63.02,-4850314,-173.91,-236.56,550,-617.08,-0.1923,-0.279,0.8,0.5338,60.85,46.54,0.6122,0.4682
15650,15750,15400,15700,15440,15325,15207.5,15714.17,16252.5,309285,351704.8,394510.2,526600.55,348827.57,258004.33,71.28,-4541029,-132.77,-215.8,850,-323.67,-0.0769,-0.178,0.8,0.5671,66.97,50.62,0.6735,0.5093
15750,15800,15450,15550,15510,15375,15120,15721.67,16227.92,212066,281640.2,354695.2,524902.9,350560.28,258372.48,71.67,-4753095,-110.99,-194.84,750,-108.93,-0.1923,-0.1851,0.7,0.5837,66.91,53.88,0.6471,0.5368
15650,15850,15600,15600,15580,15425,15140,15732.5,16204.17,199753,264647.2,341089.3,387339.55,352296.77,258622.13,144.83,-4553342,-88.67,-173.61,900,92.85,-0.2,-0.1926,0.7,0.5982,73,57.7,0.68,0.5655
15750,16300,15600,15800,15640,15505,15190,15736.67,16181.67,738244,345476,389841.1,374443.15,362275.73,263944.79,245.42,-3815098,-54.22,-149.73,1150,304.28,-0.303,-0.2478,0.8,0.6234,75.58,61.28,0.717,0.5958
15800,15800,14550,14800,15490,15465,15187.5,15721.67,16150.83,989919,489853.4,460644.7,396318.5,374205.47,271145.04,151,-4805017,-106.38,-141.06,50,253.43,-0.8571,-0.5525,0.7,0.633,62.65,61.55,0.507,0.578
14900,14950,14450,14450,15240,15340,15160,15696.67,16114.17,356127,499221.8,425463.3,390673.6,377458.08,273023.27,122.35,-5161144,-173.95,-147.64,-600,82.74,-1,-0.7762,0.6,0.6289,55.19,60.28,0.4167,0.5457
14600,14800,14550,14750,15080,15295,15155,15687.5,16081.67,182386,493285.8,387463,384537,376276.17,273639.1,139.67,-4978758,-200.98,-158.31,-350,-3.81,-0.8378,-0.807,0.7,0.6378,53.95,59.02,0.4545,0.5275
14500,14650,14250,14350,14830,15205,15132.5,15660,16046.67,314609,516257,390452.1,389335.65,376714.1,275378.92,135.61,-5293367,-251.78,-177,-650,-133.05,-0.9512,-0.8791,0.6,0.6331,53.49,57.91,0.4217,0.5063
14400,14550,14250,14350,14540,15090,15115,15633.33,16016.25,174474,403503,374489.5,380371.9,374899.7,275227.81,150.38,-5293367,-288.71,-199.34,-850,-276.44,-0.9512,-0.9152,0.5,0.6164,49.62,56.25,0.3924,0.4836
14400,14500,13950,14050,14390,14940,15085,15609.17,15973.33,246788,254876.8,372365.1,379444.5,374641.92,274669.78,151.3,-5540155,-338.28,-227.13,-1650,-551.15,-0.9574,-0.9363,0.4,0.5894,40.36,53.07,0.28,0.4428
13950,14350,13950,13950,14290,14765,15045,15587.5,15933.33,198396,223330.6,361276.2,377893.2,375150.13,275144.08,134.84,-5738551,-381.24,-257.95,-1250,-690.92,-1,-0.9682,0.3,0.5532,43.57,51.17,0.3134,0.417
14000,14000,13500,13550,14050,14565,14970,15575.83,15891.67,248694,236592.2,364939,359817.1,374228.78,276308.04,107.57,-5987245,-442.47,-294.86,-1700,-892.74,-0.9821,-0.9751,0.3,0.5215,44.14,49.77,0.2703,0.3876
13700,14000,13550,13950,13970,14400,14912.5,15574.17,15853.75,192149,212100.2,364178.6,352633.95,371710.9,277237.88,103.43,-5795096,-453.48,-326.58,-1550,-1024.19,-0.8393,-0.9072,0.3,0.4939,42.11,48.24,0.2987,0.3698
14000,14150,13700,13700,13840,14190,14847.5,15575,15814.17,199666,217138.6,310320.8,350080.95,372566.4,278368.04,104.97,-5994762,-476.89,-356.64,-1850,-1189.35,-0.9286,-0.9179,0.2,0.4571,40.92,46.77,0.2716,0.3502
13750,14350,13750,14000,13830,14110,14787.5,15564.17,15771.67,216733,211127.6,233002.2,346823.45,369592.45,279035.49,103.06,-5778029,-465.86,-378.49,-1700,-1291.48,-0.8214,-0.8697,0.3,0.4375,39.32,45.28,0.2976,0.3397
14000,14450,14000,14400,13920,14105,14722.5,15544.17,15730.42,235744,218597.2,220963.9,323213.6,367370.18,280020.98,89.24,-5542285,-420,-386.79,-1150,-1263.18,-0.6786,-0.7741,0.4,0.4328,44.37,45.1,0.3708,0.3459
