Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock
37300,150874,267500,50400,87100,32200,82800,153000,43238,116500,109500,7430,428500,28700,118500,121500,77343,110500,4175,771000,34100,9750,180500,37700,15450,53000,61900,351000,158000,64800,404500,53800,37250,80400,28348,4980,138680,331423,21650,6605,10300,460113,59900,334500,192000,334500,8900,47500,169000,25300,60400,90200,259464,101500,47200,354500,1297000,45150,23150,25200,359500,53000,113500,143403,28950,294500,23850,98200,116500,12350,27050,19200,36650,5350,140500,17150,16750,256000,88000,33550,11050,241500,226500,36750,36450,96500,49100,246500,37600,98000,404500,179000,123000,421000,142000,31550,506000,24900,47350
38350,150403,269500,51300,86500,31050,85500,154500,43055,118000,110500,7670,431500,28750,119000,118500,77439,109500,4095,771000,33900,9500,178500,38400,15100,52140,62800,358500,156500,65400,396500,54600,37950,80700,28223,5060,140176,336691,21550,6680,10350,456740,60100,332000,194500,333500,8900,47500,172500,24900,60500,87200,241165,101000,47050,353500,1256000,45300,23000,25400,360000,53500,114000,145205,29000,295500,23900,97900,119000,12100,27050,19200,36750,5400,139500,17350,16450,252500,87800,33900,11000,240000,222500,36400,35450,96900,48650,241000,38300,93900,411000,182500,119000,421000,132000,31650,498500,24700,47700
38300,150403,271500,49950,82400,31350,83900,152000,42047,117500,110000,7420,427000,28400,112500,117500,75607,106000,4070,772000,34550,9440,176000,37000,15050,50400,63100,359000,164000,64900,396500,54500,38050,82100,28808,4820,141673,338008,21400,6635,10350,438914,60500,340000,193500,334500,8920,46750,176500,24600,60200,86600,235535,100000,46500,352500,1223000,44300,22650,25000,354000,54300,115500,148811,29450,293500,24700,97700,117000,12250,27200,19200,36750,5250,135000,17050,16600,256500,90200,33800,11050,243000,226500,36050,36250,98600,51900,244000,37550,91900,403000,185500,125000,402500,131000,31300,478500,24700,47650
37550,154646,269000,51700,82100,31400,84500,155000,42414,125000,115000,7560,442000,28900,117500,117000,76475,107500,4135,786000,35350,9550,182500,38150,15400,50460,62700,354000,162500,65800,387500,55600,37550,83200,28641,4830,144666,340203,21750,6600,10450,443250,61300,340500,199500,338500,8950,47900,175500,25100,60600,87200,233189,102000,46900,374500,1267000,44100,24050,26350,360000,53500,115000,145205,29550,293000,24750,98000,117500,12150,27250,18850,35800,5380,136000,17750,16750,248500,90700,34600,11650,244000,223500,36500,36950,99200,53900,245000,38650,94900,406500,181500,127500,413500,129500,31700,474000,25550,48350
37600,151817,268500,51100,84400,31350,83500,155500,42322,130500,115500,7530,440500,29400,120500,123500,76861,104000,4065,786000,34900,9230,188000,37250,14700,51900,62700,350000,159500,65500,387500,55700,38150,84000,28641,4940,141174,330106,21200,6610,10350,441323,60800,332000,201000,333000,8950,47200,177000,25500,60900,83100,235066,104500,46100,372500,1267000,43800,23550,26050,360500,52800,111000,147208,28750,295500,24900,98500,114500,12100,27150,18950,35400,5430,136000,17450,16600,257500,88300,35750,11300,240000,226000,35800,36700,98400,53500,243500,38900,96400,402000,186500,124500,413000,127500,32200,473000,24500,48700
36450,150403,269000,50400,84400,31350,82800,155000,44062,132500,117000,7530,441000,29500,121500,122000,80814,102500,4060,782000,34400,9390,186000,37150,14800,51620,60400,349500,160000,65400,395000,54300,37500,84600,27888,5050,142172,329229,20750,6550,10350,474567,60500,321500,199000,338000,8920,44000,175000,25300,60700,82600,252426,109000,45400,372500,1278000,45200,23650,26850,369000,50000,115000,145806,28750,294000,25100,99300,111500,12050,26950,19050,35000,5380,136500,18100,16050,264000,87900,35400,11150,243000,225000,36200,35800,97400,54800,243500,37400,94800,409000,177000,126000,411000,128500,32300,506000,22950,48850
35950,150403,267000,49650,87900,31200,82700,150500,44154,136500,116000,7500,429000,29150,120500,124000,80718,102000,4085,775000,34650,9430,189500,36900,14850,52780,59900,355000,158000,63700,389000,54300,38100,85000,27930,5140,142670,328351,20900,6590,10400,472639,60000,320500,198000,341000,8940,45000,175500,25000,61400,84300,250080,106000,46050,376000,1276000,45800,23650,26900,378000,50800,116500,147809,27600,293000,25400,100500,110500,12000,26850,18750,35000,5330,139000,18700,15750,256500,86000,36050,11300,230500,222000,36200,34700,96700,57600,243000,37600,96800,401500,171500,121500,417000,129500,32050,507000,22550,48700
36400,151346,265500,44250,84600,31700,81700,149500,43604,135000,116500,7340,431500,29750,122000,128000,83708,102500,4150,779000,35300,9350,192000,35300,14750,51360,60900,349500,158500,63500,407500,51800,38850,84700,28766,4730,146661,326156,21100,6660,10400,484684,58900,322500,199000,345500,8940,44150,180000,25800,61400,84800,266971,104000,46100,376000,1300000,46800,22750,26850,384500,49000,119500,150613,27800,293000,26050,100500,113000,12100,27150,18850,35100,5170,140500,18050,15800,259500,88000,36150,11450,237000,222000,36600,34700,100500,55900,248500,38200,95700,413000,177500,129000,425000,134500,31300,539000,23100,50900
36050,148988,263000,40550,82800,31450,78300,146500,46169,136500,117000,7350,437500,28800,122000,128000,85829,103500,4060,790000,33700,9010,193000,33850,14350,49980,60500,333000,157500,63100,396000,50100,42750,84300,28181,4420,144666,315620,20800,6650,10400,496247,59000,321500,198500,338500,8900,43650,188000,25600,59800,84200,272132,105000,45450,368500,1306000,46100,22650,26300,383000,48500,118000,149812,27100,290500,25750,99100,113500,11950,27150,19050,35150,5080,139000,17950,15700,253500,88300,36950,11250,236500,223500,35950,34550,101500,52500,248500,37950,96000,410500,174500,128000,427500,134000,31200,551000,22500,51100
35550,147102,264500,42200,84000,31350,78400,145000,45345,131000,117500,7500,444000,28600,125000,126000,87372,105500,4130,781000,33550,9070,192500,34250,14450,50340,59800,325000,153000,63800,396500,49850,41850,83600,27679,4450,146661,309914,20700,6660,10550,505883,59800,324500,202500,338000,8900,43400,176500,25700,59900,84800,277293,104500,45650,365000,1277000,46650,23400,26800,376500,48950,117000,150413,26450,292000,24950,99100,114500,11900,26850,19100,34950,5070,140000,18500,15800,256500,89900,36750,11100,233500,225500,35500,33750,99500,55200,245500,37250,93300,408000,175000,128500,426000,133500,31400,567000,22200,50900
35750,148517,264500,42700,84200,31250,80200,144000,46444,123000,116000,7680,451000,29350,129000,118500,88819,104000,4140,761000,34000,9100,192500,34450,14600,49800,59500,327500,150500,63700,398000,50000,42300,84500,28390,4540,146661,313426,20600,6700,10550,520337,59900,326000,201000,335000,8950,43450,175500,25100,60000,84200,272132,106500,45450,373000,1276000,47300,23500,27600,387500,49500,120500,153016,26100,293500,24950,99500,114500,11900,26700,18450,35150,5050,138500,18550,15900,256500,90000,36200,10950,237500,224000,35700,34500,99300,54000,250000,37400,95400,424000,176500,128000,421500,138500,31250,570000,22050,50800
35800,149931,263500,42450,84000,31650,80000,135000,45437,126500,117500,7740,461000,29750,129000,115500,89205,100000,4130,772000,35300,8950,189500,34400,13900,49000,58800,321500,152000,62900,399500,50000,42300,85600,28056,4540,139677,316059,21100,6695,10300,521301,59200,324500,204500,323500,8950,42900,174500,24900,61400,80000,280108,106500,45000,378000,1249000,47150,23750,27650,394500,50600,120000,151614,26850,292000,25100,99400,113500,12450,27500,18600,35100,4890,138500,18450,15950,250000,90300,34850,11200,235000,229000,35700,34200,98100,54700,251500,37750,97400,428000,179000,125000,426500,137500,31250,565000,21850,50900
35700,150403,264500,42750,81200,31800,76000,137000,46811,120000,114500,7760,452000,29800,126000,108000,93062,105000,4075,774000,35000,9000,187000,33450,14100,48860,58800,326500,150000,62400,390500,50300,42050,84800,30021,4570,144167,319571,21450,6685,10300,538645,58500,328000,202000,335000,8950,42300,180500,23900,61200,80100,279639,107000,44800,367000,1266000,47900,23550,26650,390500,50500,121500,154418,27200,293500,24850,101000,114500,12750,27700,18500,35250,4950,139500,18650,15750,253500,87500,34700,11300,236000,231000,35450,34450,94700,55600,262000,36800,92600,426000,179000,126000,421500,139000,31050,584000,23350,51400
36700,149931,269500,43400,80400,32250,75900,137500,47177,119000,115000,7750,458000,29350,125500,109000,93641,105500,4020,778000,35250,9020,186000,33750,14000,48880,60200,324500,151000,64100,399000,50200,40950,86100,30063,4710,146162,317815,21600,6685,10300,534791,58600,320500,203000,342000,8920,42800,182500,23700,61100,80700,284331,107000,44900,368000,1305000,47850,23600,27450,398000,49300,122500,155220,27400,291000,25150,101500,114000,12750,27650,18600,35650,4805,144000,18450,15800,252000,88400,34350,11100,245000,232500,35550,34700,97100,57200,263000,35600,94800,430000,178000,129000,408000,139000,32200,583000,23500,52400
37250,150874,265500,44650,80600,31700,77300,139000,46627,121000,116000,8220,454000,29550,126500,106000,89590,103000,3955,774000,35700,8970,191500,33750,14000,49200,61000,313000,151000,64400,384500,50100,41250,85300,29644,4570,143668,309914,21800,6735,10150,493357,56600,322500,207500,337500,8880,41600,181500,22600,60700,79600,287146,109500,44850,376000,1264000,47800,22250,27200,403000,49150,121500,155019,27600,288000,25550,101500,114500,12650,27650,18850,35200,4700,138500,18300,15600,247000,88500,34200,10850,243000,235000,37200,34500,96000,57700,260500,36300,93500,438500,186500,125000,404000,142500,31050,562000,23200,51700
36900,148988,265000,43450,80300,32050,74500,136500,42963,120000,119000,7840,455500,29550,128000,106000,89783,100500,4050,765000,34550,8960,191000,29350,13700,48400,60500,319000,152500,68200,377500,50500,42300,84900,29728,4620,143668,308597,22350,6690,10200,499138,58300,323000,212500,330000,8830,42050,176500,23000,60800,79700,274009,111000,44700,379000,1255000,48600,22950,27900,404000,49650,122500,154218,27900,289500,24600,100500,115500,12400,27600,18950,35150,4830,139500,18150,15250,249500,90100,34950,11000,239500,232500,38350,34050,96400,57900,262000,36650,91400,442500,174500,125500,417000,142500,31250,519000,22900,52400
36500,151346,267000,43150,82900,32350,74100,136000,42597,119500,120000,7760,463500,30050,129500,105500,89590,102000,4045,764000,34950,8940,191000,28800,13600,48740,61300,318500,154000,67800,366500,50500,41950,83800,29728,4570,146162,305963,22300,6800,10200,491429,58100,324500,213500,333000,8830,41750,173500,22100,60900,79100,276824,105000,44300,383500,1282000,48500,22950,27450,414000,50500,124500,156021,28200,290500,24950,98800,113500,12450,27600,19050,35200,5010,137500,18100,15200,248500,88600,34700,11600,240000,233000,39800,34500,95900,57900,262500,36800,95400,447000,171500,125500,417000,146500,30650,502000,22950,53600
37250,153703,267500,42200,80400,32550,73500,136000,41772,116500,119000,7450,461000,28600,121000,103000,91133,100500,4025,762000,35600,8850,189500,28600,13350,46920,61900,317500,156500,67100,370000,50500,41500,83700,29603,4540,149654,299378,22350,6680,10200,500102,57600,330500,210000,337500,8810,41800,171000,22500,60700,78000,275886,104500,44200,376000,1263000,48200,22600,25600,422500,49300,123500,151014,28450,286000,24650,99900,115500,12550,27700,18400,35100,4825,136000,17300,15050,246500,88400,34600,11600,239500,234500,38650,34850,96500,57900,264500,36600,92200,434000,176500,128000,409000,146500,30700,503000,22400,53600
38000,157003,266000,42550,81800,31750,74200,139000,41223,122500,120000,7540,462500,29500,126000,106500,88240,104000,4105,767000,35650,9000,197500,29050,13700,48120,61700,325000,152000,68900,378500,50200,46100,86100,30063,4680,154144,300695,23050,6665,10150,481794,57800,337000,211000,345000,8800,42450,166000,22300,63400,78500,280578,110500,43950,378500,1274000,48950,23200,25400,418000,48850,128500,157222,28350,293000,25300,101000,119000,12450,27500,19100,35700,5280,139500,17750,14800,252500,89900,36500,11800,247500,237000,38700,34950,97400,58900,255500,38000,98300,434000,179000,135500,417000,159000,30800,485500,22750,54100
38500,154646,269500,41750,81300,31200,73300,138000,40856,123500,121000,7580,471000,29300,126000,103000,89880,102000,4205,737000,33600,9100,199500,28800,13950,48540,63800,327500,148500,66600,383500,50300,47500,87100,28725,4740,149156,302890,22600,6650,10400,488539,59500,329500,214000,333000,8810,44950,171000,22300,64000,81000,285269,110500,45400,387500,1251000,49100,22900,26600,427000,48300,129000,157222,28500,292500,25700,100500,119000,12250,27400,19150,35900,5130,140500,17650,15150,250000,89500,37300,11750,250500,235000,39550,33250,97900,57700,244500,36650,95800,429500,169500,132000,426000,157500,31000,486000,21500,53600
38900,149931,270500,43700,81300,31000,74400,137500,40673,126000,120000,7720,479000,29800,132000,105500,89687,95900,4275,712000,32650,9220,192500,29600,14150,49220,65000,325500,143500,63500,357500,51000,47450,86100,28265,4780,141673,303329,22450,6665,10400,492393,60700,321500,211000,317000,8800,45750,169000,21700,62100,82700,290431,109500,45700,385500,1208000,49950,22900,27600,420000,48450,132000,158624,28200,296000,26150,100000,116000,12250,27550,18000,35850,5200,140000,18100,15350,234500,89800,37300,11450,255500,233500,39350,32850,98900,57900,239500,38250,96400,433000,169000,128000,436500,153000,31400,487000,20900,53600
39250,148517,268000,42600,80300,31850,73600,137500,40490,123500,119500,7880,482000,29550,137500,107000,91037,92000,4245,711000,30700,9210,191000,29800,13950,49040,66000,337000,143500,63400,348500,51600,47250,86900,27345,4700,136684,291038,22350,6735,10650,498175,61600,320000,210000,307000,8790,45600,182000,21500,61600,82600,297469,109000,45150,386000,1192000,49950,22950,27950,410000,48550,129500,157423,27250,298500,25850,100000,115500,12300,27350,18200,35850,5280,137000,18500,15600,234000,87800,36850,11550,252500,230000,39300,32900,96000,59100,254000,38200,96800,433000,152500,128000,426000,147000,31550,486000,19700,52600
39100,146159,271500,42700,80300,33000,74800,130500,39299,124000,117000,7970,481000,29150,143500,104500,88819,93800,4090,712000,30700,9030,197000,29400,13550,48700,65200,335000,151500,63000,343500,51200,48300,85600,26174,4770,138181,292794,22900,6635,10600,490466,60100,320000,207000,304500,8800,45300,173500,21900,62200,81500,271663,109000,45050,386000,1180000,50400,23300,28000,416500,49450,129000,157022,27650,295000,25850,99100,113500,12250,27150,18050,35500,5200,131500,17900,15600,233000,89600,37000,11950,245500,226500,38450,31800,96200,57900,261500,38200,96100,435500,154500,127000,427500,145000,31650,465000,19200,53800
39200,148045,274500,41050,81400,31750,74100,134000,39665,126000,118000,8070,483500,29950,146500,107500,90651,93600,4195,708000,31100,9200,201000,29500,13900,49980,64700,345500,154000,61500,353000,52400,49150,87800,26634,4500,135188,295428,22750,6665,10900,497211,61300,326000,209500,304500,8750,46700,157500,22300,62300,82900,278701,111500,45950,403000,1163000,51000,23300,28750,418000,48800,131500,158024,27550,298000,25700,98500,114000,12400,27250,18050,35650,5310,131500,17600,16250,228500,90700,38500,11900,253000,228000,39200,31150,95900,60000,245000,38200,96100,446500,155000,126500,425000,145500,32000,500000,19350,53300
38900,147574,276500,39900,84000,31450,71500,132000,39482,120000,119000,7850,475500,29400,147500,104500,89494,93000,4205,711000,31550,9190,201500,28800,13900,50280,64900,328000,149500,60200,344000,50600,49550,86700,26090,4430,132693,294550,22250,6740,10850,488539,60800,323000,212000,296500,8730,46400,152000,21800,62200,82200,281516,109000,45100,400000,1140000,49200,23300,29000,417500,49050,131000,158024,27350,296500,26150,98500,113500,12300,26950,17950,35100,5300,129000,17300,16000,227500,90600,38700,11850,248000,226500,39550,30850,96500,58100,232500,37500,97800,440500,155500,122000,427000,146000,31550,491500,19150,53000
38600,148517,277000,38500,83100,31300,70800,130000,38383,120000,117000,8020,477000,29450,147500,101000,86890,89100,4170,704000,33050,9090,199500,27800,13650,49720,65800,321500,151500,60700,336500,49450,46800,86000,25756,4390,130199,300256,21350,6510,10750,476494,61600,322500,209500,288500,8700,47400,153500,21700,61900,81900,281516,106500,44750,393500,1120000,49150,22300,28200,409000,46950,130500,156822,27400,295500,26250,98700,115000,12400,27050,17950,35000,5080,129000,16700,16000,227500,87800,36900,11450,245000,228500,39050,31350,96100,57300,233000,36950,95800,430000,161500,117500,417000,143000,31600,481500,19450,52500
40800,152760,282000,40350,88600,31900,72700,134500,40032,126500,119500,8330,488500,30550,149000,103500,90169,90400,4385,727000,33850,9560,208000,29000,14600,51780,67700,340500,152500,61600,347000,50900,49350,89000,27052,4270,132693,305524,22000,6535,11200,494320,63900,332500,213500,297000,8790,48950,154000,22300,64400,85000,291369,111500,46100,409000,1139000,51500,22450,27250,422000,47850,138000,160828,28400,307000,27150,99300,117500,12600,27350,18600,35500,5250,132000,17350,16750,230000,92300,38300,11700,254000,231500,41550,32000,98100,60000,236000,39150,99600,439500,165500,120000,431500,148000,32300,477500,20450,54000
