Open,High,Low,Close,Price_5,Price_10,Price_20,Price_60,Price_120,Volume,Volume_5,Volume_10,Volume_20,Volume_60,Volume_120,Volume Ratio,OBV,MACD,MACD_Signal,Momentum,Momentum_Signal,William_R,William_D,Psychology,Psychology_Signal,MFI,MFI_Signal,RSI,RSI_Signal,
48150,48600,47850,48600,48230,48170,48665,55870,60235.83,51520,53561.2,51732.9,65250.35,67711.05,91076.16,79.51,-3223970,-1619.69,-2023.72,350,-1476.25,-0.6377,-0.7022,0.5,0.4257,47.87,42.61,0.5181,0.4261,
48800,51500,48800,50000,48650,48365,48635,55621.67,60110.83,236471,87519.8,70949,74517.1,70567.42,90873.17,120.52,-2987499,-1383.67,-1895.71,1200,-941,-0.3704,-0.5363,0.6,0.4475,58.29,45.74,0.5571,0.4523,
50000,51100,49450,50500,49040,48620,48660,55365,59990,89006,95059.8,76462.2,74002.35,71442.2,89968.24,156.71,-2898493,-1143.1,-1745.18,1000,-552.8,-0.2469,-0.3916,0.7,0.4791,58.37,48.27,0.5485,0.4716,
50500,51800,50500,51400,49740,48940,48765,55155,59881.67,88327,103970.6,82445,74555.25,72120.5,89699.53,198.66,-2810166,-869.79,-1570.11,2650,87.76,-0.092,-0.2418,0.7,0.5067,65.24,51.66,0.6268,0.5026,
51300,51400,50400,50700,50240,49260,48905,54936.67,59775,87453,110555.4,83229.5,72266.65,72679.82,89757.74,218.71,-2897619,-701.6,-1396.4,1150,300.21,-0.2529,-0.2473,0.7,0.5309,57.52,52.84,0.5556,0.5132,
50600,51300,50300,51200,50760,49495,49017.5,54750,59685.83,63527,112956.8,83259,68895.45,72771.85,88968.85,203.84,-2834092,-521.93,-1221.51,3150,870.17,-0.1379,-0.1926,0.7,0.552,62.61,54.79,0.6684,0.5443,
51200,51400,50200,51200,51000,49825,49165,54561.67,59605.83,50905,75843.6,81681.7,69095.35,72902.02,88192.64,219.86,-2834092,-375.23,-1052.25,3250,1346.13,-0.1379,-0.1653,0.7,0.5705,64.67,56.77,0.6757,0.5705,
51200,52900,50500,51200,51140,50090,49285,54375,59532.5,102664,78575.2,86817.5,71602.4,73774.87,88128.55,196.26,-2834092,-256.01,-893,3000,1676.91,-0.3119,-0.2386,0.6,0.5742,69.81,59.37,0.6667,0.5898,
50100,50900,49100,49100,50680,50210,49265,54146.67,59435.83,72299,75369.6,89670.1,70799.55,73649.13,88086.48,154.82,-2906391,-327.21,-779.85,1600,1661.53,-0.6972,-0.4679,0.6,0.5774,70.09,61.52,0.5769,0.5872,
49200,52500,49200,52300,51000,50620,49442.5,53978.33,59360.83,112836,80446.2,95500.8,73896.7,74909.2,88305.88,192.79,-2793555,-123.99,-648.67,3450,2019.22,-0.1101,-0.289,0.6,0.5802,71.54,63.52,0.6408,0.5979,
52000,52000,49750,49950,50750,50755,49462.5,53754.17,59265.42,75836,82908,97932.4,74832.65,75242.12,88314.23,157.77,-2869391,-150.83,-549.1,2050,2025.38,-0.5566,-0.4228,0.5,0.5702,70.74,64.97,0.5751,0.5934,
51400,52700,50700,52600,51030,51015,49690,53577.5,59204.58,80103,88747.6,82295.6,76622.3,75857.3,88155.19,185.74,-2789288,41.26,-431.03,4050,2430.3,-0.0566,-0.2397,0.5,0.5614,71.59,66.29,0.6294,0.6006,
52200,53100,52200,52800,51350,51245,49932.5,53405.83,59130.42,52287,78672.2,78623.7,77542.95,76037.02,87930.22,208.67,-2737001,207.24,-303.38,4900,2924.24,-0.0545,-0.1471,0.5,0.5538,75.47,68.13,0.6612,0.6127,
53000,53200,51500,51900,51910,51295,50117.5,53207.5,59042.92,68269,77866.2,76617.9,79531.45,76223.63,87892.5,178.72,-2805270,263.13,-190.08,3700,3079.39,-0.243,-0.1951,0.4,0.5345,74.28,69.36,0.6171,0.6136,
52000,52600,51500,51900,51830,51415,50337.5,53010.83,58967.92,42987,63896.4,72171.3,77700.4,76176.5,87660.93,203.17,-2805270,303.92,-91.28,3300,3123.51,-0.2955,-0.2453,0.4,0.5177,70.43,69.57,0.6071,0.6123,
51700,52700,51400,51900,52220,51485,50490,52835.83,58895.42,37909,56311,69609.5,76434.25,75936.35,87372.83,187.6,-2805270,332.41,-6.54,1900,2878.81,-0.3171,-0.2812,0.3,0.4905,63.12,68.28,0.5679,0.6034,
52300,53200,51900,52800,52260,51645,50735,52679.17,58804.58,72696,54829.6,71788.6,76735.15,76394.45,86575.85,230.14,-2732574,422.74,79.32,2300,2763.05,-0.0976,-0.1894,0.4,0.4792,62.61,67.15,0.5799,0.5987,
53000,53200,52200,52400,52180,51765,50927.5,52510.83,58713.75,44915,53355.2,66013.7,76415.6,76296.75,86016.81,199.8,-2777489,456.78,154.81,1000,2410.44,-0.1951,-0.1922,0.4,0.4693,55.58,64.83,0.536,0.5861,
52500,52800,51700,51900,52180,52045,51127.5,52345.83,58635.42,46065,48914.4,63390.3,76530.2,76377.3,85574.41,198.91,-2823554,438.36,211.52,1200,2168.35,-0.3171,-0.2547,0.4,0.4606,58.22,63.51,0.5438,0.5777,
51800,51900,50800,50800,51960,51895,51257.5,52159.17,58551.25,56882,51693.4,57794.9,76647.85,76484.82,85626.46,169.44,-2880436,331.19,235.45,-400,1654.68,-0.5854,-0.42,0.3,0.4406,51.09,61.02,0.486,0.5593,
50500,51500,50500,51200,51820,52020,51387.5,51985.83,58462.08,92588,62629.2,59470.1,78701.25,76914.48,85771.83,176.65,-2787848,275.35,243.43,0,1323.74,-0.4878,-0.4539,0.4,0.4355,46,58.02,0.5,0.5475,
51100,51100,49800,50000,51260,51760,51387.5,51787.5,58362.92,54826,59055.2,56942.4,69619,77224.57,85545.6,123.22,-2842674,132.74,221.3,-1200,819,-0.7805,-0.6172,0.3,0.4185,36.81,53.78,0.4623,0.5304,
48100,48750,47800,48200,50420,51300,51272.5,51550.83,58246.25,89045,67881.2,60618.2,69620.95,77657.67,85608.68,95.34,-2931719,-124.09,152.22,-900,475.2,-0.9259,-0.7716,0.2,0.3912,36.25,50.27,0.4712,0.5186,
48250,48700,47950,48300,49700,50940,51117.5,51334.17,58118.75,41287,66925.6,57920,67268.95,77487.78,85193.73,88.74,-2890432,-315.92,58.59,-4000,-419.84,-0.9074,-0.8395,0.3,0.3798,30.46,46.31,0.34,0.4829,
48300,49100,47700,48800,49300,50630,51022.5,51132.5,57998.75,63945,68338.2,60015.8,66093.55,77695.68,85097.18,111.37,-2826487,-422.73,-37.67,-1150,-565.87,-0.8,-0.8197,0.4,0.3823,38.55,44.76,0.446,0.4755,
49250,51000,48750,49300,48920,50370,50927.5,50975.83,57883.75,76728,65166.2,63897.7,66753.6,76048,85093.83,113.49,-2749759,-461.71,-122.48,-3300,-1112.7,-0.7091,-0.7644,0.5,0.3971,38.02,43.41,0.3059,0.4416,
49200,53000,48950,53000,49520,50390,51017.5,50884.17,57825.42,173957,88992.4,74023.8,72906.2,77453.58,85228.28,143.05,-2575802,-191.83,-136.35,200,-850.16,-0.0364,-0.4004,0.5,0.4099,46.24,43.98,0.5083,0.4549,
54000,56100,53600,54400,50760,50590,51177.5,50832.5,57776.25,186959,108575.2,88228.2,77120.95,78969.13,85230.24,181.16,-2388843,133.48,-82.38,2500,-180.13,-0.2024,-0.3014,0.6,0.4337,59.56,47.09,0.6,0.4839,
54500,56300,54500,55400,52180,50940,51492.5,50805.83,57731.25,128078,125933.4,96429.5,79909.9,79284.28,85399.33,235.55,-2260765,466.61,27.41,3500,555.9,-0.1047,-0.203,0.7,0.467,66.74,51.02,0.6296,0.5131,
55300,55700,53000,53300,53080,51190,51542.5,50745.83,57635.42,121585,137461.4,102899.8,80347.35,80025.63,84826.26,168.78,-2382350,554.76,132.88,1400,724.72,-0.3488,-0.2759,0.7,0.4961,60.01,52.82,0.5449,0.5194,
53000,53800,51200,51700,53560,51240,51630,50659.17,57453.75,118187,145753.2,105459.7,82464.9,80629.48,80629.37,157.61,-2500537,489.87,204.28,-1100,359.77,-0.5349,-0.4054,0.6,0.5091,52.24,52.7,0.4663,0.5088,
51500,51800,50500,51200,53200,51360,51560,50612.5,57264.58,56459,122253.6,105623,81282.7,78696.68,78843.81,133.34,-2556996,393.56,242.14,-1200,47.82,-0.593,-0.4992,0.6,0.5205,51.84,52.53,0.4634,0.4997,
51600,52400,50800,51500,52620,51690,51495,50580.83,57090.42,74739,99809.6,104192.4,82405.3,77865.12,78509.08,136.57,-2482257,337.56,261.22,-400,-41.74,-0.5581,-0.5287,0.7,0.5429,56.31,53.29,0.4877,0.4973,
51100,51600,50400,51300,51800,51990,51465,50540.83,56905.42,64346,87063.2,106498.3,82209.15,77720.1,77067.87,137.34,-2546603,273.87,263.75,500,66.6,-0.5814,-0.555,0.6,0.55,56,53.83,0.5163,0.5011,
51300,51300,49600,49800,51100,52090,51360,50474.17,56752.08,152892,93324.6,115393,87704.4,78668.1,76902.93,112.83,-2699495,101.2,231.24,-1400,-226.72,-0.7558,-0.6554,0.5,0.5438,53.73,53.81,0.4573,0.4924,
49700,50500,49150,50100,50780,52170,51270,50422.5,56604.58,77480,85183.2,115468.2,89682.95,78906.38,76697.39,122.76,-2622015,-11.31,182.73,100,-161.37,-0.7209,-0.6882,0.5,0.5383,52.92,53.63,0.5032,0.4945,
50100,50600,49600,50100,50560,51880,51135,50370.83,56442.08,49120,83715.4,102984.5,88504.15,79030.27,76470.23,113.32,-2622015,-99.32,126.32,1900,250.9,-0.7209,-0.7046,0.4,0.521,57.69,54.44,0.5693,0.5095,
50100,50200,49300,49550,50170,51395,50992.5,50325,56276.67,61802,81128,90468.8,89348.5,78832.48,76411.63,111.06,-2683817,-211.03,58.85,1250,450.72,-0.7849,-0.7447,0.3,0.4934,54.11,54.38,0.5442,0.5164,
50000,50500,49350,50100,49930,50865,50902.5,50305,56091.67,54853,79229.4,83146.3,89787.9,77983.87,75091.67,124.31,-2628964,-252.26,-3.37,1300,620.58,-0.8212,-0.783,0.3,0.4692,53.88,54.28,0.5458,0.5223,
50500,50900,49800,49900,49950,50525,50857.5,50295,55930.83,44423,57535.6,75430.1,89164.95,77255.7,74441.58,126.27,-2673387,-297.65,-62.23,600,616.46,-0.8707,-0.8269,0.3,0.4481,52.85,53.99,0.5216,0.5222,
49400,50300,49400,49800,49890,50335,50787.5,50280,55812.5,38431,49725.8,67454.5,86457.1,76802.9,73481.73,109.2,-2711818,-337.79,-117.34,-3200,-146.83,-0.9091,-0.868,0.3,0.4296,44.66,52.13,0.3447,0.4867,
49750,50300,47400,47400,49350,49955,50657.5,50226.67,55679.17,100662,60034.2,71874.8,88748.9,77628.33,73547,103.46,-2812480,-556.85,-205.24,-7000,-1517.46,-1,-0.934,0.3,0.4134,31.32,47.96,0.1903,0.4274,
47400,47700,46350,47450,48930,49550,50620,50184.17,55528.75,127981,73270,77199,90695.7,78106.33,74063.35,131.56,-2684499,-718.14,-307.82,-7950,-2803.97,-0.8824,-0.9082,0.3,0.3992,19.58,42.29,0.1159,0.3651,
46700,46850,45950,46250,48160,49045,50517.5,50133.33,55375.83,111105,84520.4,81874.9,94186.6,78670.27,74533.13,110.6,-2795604,-932.05,-432.67,-7050,-3653.18,-0.9618,-0.935,0.3,0.3868,20.07,37.84,0.127,0.3175,
46050,46050,34300,35950,45370,47660,49875,49934.17,55119.58,1055375,286710.8,172123.2,143758.1,94039.43,82646.75,47.46,-3850979,-1910.68,-728.27,-15750,-6072.54,-0.9088,-0.9219,0.3,0.3759,12.41,32.76,0.0661,0.2672,
34850,36800,33850,34200,42250,46070,49120,49688.33,54842.92,420680,363160.6,206443.2,160955.7,98868.25,85691.07,35.8,-4271659,-2795.23,-1141.66,-17000,-8258.03,-0.9811,-0.9515,0.2,0.354,10.98,28.4,0.0619,0.2261,
34200,35900,33800,35050,39780,44565,48222.5,49468.33,54578.33,242343,391496.8,225765.5,164375,102125.52,87209.61,38.68,-4029316,-3388.6,-1591.05,-16450,-9896.43,-0.9298,-0.9406,0.3,0.3472,6.92,24.11,0.0877,0.1984,
36000,36500,34750,35100,37310,43120,47257.5,49240,54322.5,127305,391361.6,232315.8,161392.3,103371.88,87726.25,36.17,-3902011,-3810.88,-2035.02,-16200,-11157.14,-0.9257,-0.9332,0.4,0.3538,11,21.48,0.0909,0.1769,
34900,35800,34800,35100,35080,41620,46242.5,49000,54066.67,146567,398454,241487.2,162316.75,104342.07,88492.68,32.84,-3902011,-4098.3,-2447.67,-14700,-11865.71,-0.924,-0.9286,0.3,0.3471,11.26,19.44,0.0984,0.1612,
35750,36150,34900,35400,34970,40170,45347.5,48777.5,53825.83,140927,215564.4,251137.6,163283.85,105842.63,89033.89,40.63,-3761084,-4252.85,-2808.71,-14700,-12432.57,-0.9064,-0.9175,0.4,0.3537,15.8,18.71,0.0984,0.1487,
34950,35100,33750,34000,34930,38590,44462.5,48518.33,53592.5,144625,160353.4,261757,164605.75,107301.1,89186.12,40.17,-3905709,-4437.15,-3134.4,-16100,-13166.06,-0.9854,-0.9515,0.4,0.3595,13.2,17.61,0.0914,0.1372,
33150,33450,31550,31850,34290,37035,43495,48248.33,53335.42,149807,141846.2,266671.5,169273.15,109059.38,89805.21,38.64,-4055516,-4702.49,-3448.02,-17700,-14072.85,-0.9845,-0.968,0.4,0.3645,12.99,16.69,0.0845,0.1267,
31250,33950,31100,33800,34030,35670,42610,48012.5,53094.58,182759,152937,272149.3,174674.15,111540.8,90501.16,43.06,-3872757,-4701.24,-3698.66,-16300,-14518.28,-0.8636,-0.9158,0.4,0.369,15.48,16.44,0.141,0.1295,
34400,34400,31500,32350,33480,34280,41662.5,47748.33,52829.17,147407,153105,275779.5,178827.2,113522.6,91108.58,41.64,-4020164,-4762.35,-3911.4,-17550,-15124.62,-0.9349,-0.9254,0.4,0.3729,13.24,15.8,0.1336,0.1303,
31750,32350,29400,29850,32370,33670,40665,47454.17,52547.08,167134,158346.4,186955.4,179539.3,114981.37,92030.52,41.41,-4187298,-4955.38,-4120.19,-19950,-16089.7,-0.9785,-0.9519,0.4,0.3762,12.89,15.22,0.1214,0.1286,
28000,30150,26750,29100,31390,33160,39615,47125,52253.75,254684,180358.2,170355.8,188399.5,118172.23,93716,34.86,-4441982,-5109.98,-4318.15,-18300,-16531.76,-0.8878,-0.9199,0.4,0.3792,12.63,14.7,0.1296,0.1288,
29200,30100,27500,27600,30540,32415,38490,46786.67,51937.92,126003,175597.4,158721.8,192243.65,119160.98,94053.97,32.79,-4567985,-5292.53,-4513.03,-19850,-17195.41,-0.9577,-0.9388,0.3,0.3693,12.89,14.34,0.1205,0.1271,
25350,27900,25350,27250,29230,31630,37375,46431.67,51610,118880,162821.6,157879.3,195097.55,120287.22,94604.26,32.16,-4686865,-5403.15,-4691.05,-19000,-17556.32,-0.9082,-0.9235,0.2,0.3482,13.1,14.09,0.1245,0.1266,
27650,27800,24350,24600,27680,30580,36100,46043.33,51265.83,166198,166579.8,159842.4,200664.8,122327.63,95685.12,28.69,-4853063,-5639.65,-4880.77,-11350,-16315.06,-0.9799,-0.9517,0.2,0.3296,18.97,15.07,0.1785,0.137,
25050,25950,20200,20500,25810,29090,34630,45581.67,50866.67,271096,187372.2,172859.3,211998.45,125937.08,97047.68,26.74,-5124159,-6087.73,-5122.16,-13700,-15792.05,-0.9816,-0.9667,0.1,0.3009,21.21,16.3,0.1575,0.1411,
20800,24500,20800,24500,24890,28140,33365,45180,50525,262105,188856.4,184607.3,223182.15,129446.83,98578.94,34.98,-4862054,-6050.33,-5307.8,-10550,-14743.64,-0.7362,-0.8514,0.2,0.2883,30.53,19.14,0.2721,0.1673,
23000,23400,21600,22450,23860,27200,32117.5,44720.83,50171.25,161490,195953.8,185775.6,226223.55,128197.15,99382.28,34.35,-5023544,-6115.61,-5469.36,-12650,-14324.91,-0.8589,-0.8552,0.2,0.2773,24.46,20.21,0.2485,0.1835,
23600,23900,22850,23750,23160,26195,30932.5,44275,49820,152621,202702,182761.8,227455.55,129257.4,100349.8,35.08,-4870923,-5993.36,-5574.16,-11350,-13729.93,-0.7774,-0.8163,0.2,0.2676,30.27,22.22,0.2854,0.2039,
24700,25600,24000,25350,23310,25495,29887.5,43840.83,49497.92,208795,211221.4,188900.6,232340.05,131265.2,101692.85,42.69,-4662128,-5701.65,-5599.66,-10050,-12993.94,-0.6544,-0.7353,0.3,0.2717,30.49,23.87,0.3189,0.2269,
25450,26900,24450,25800,24370,25090,29380,43425.83,49181.25,229284,202859,195115.6,191035.5,133629.05,103154.43,73.57,-4432844,-5372.22,-5554.17,-8200,-12035.15,-0.6056,-0.6705,0.4,0.2877,38.56,26.81,0.347,0.2509,
26800,27000,24500,25900,24650,24770,28965,43004.17,48877.08,181221,186682.2,187769.3,179062.55,135590.62,104181.23,101.13,-4251623,-5044.92,-5452.32,-5950,-10818.12,-0.5986,-0.6345,0.5,0.3142,45.38,30.52,0.3798,0.2767,
24900,26600,24400,26300,25420,24640,28527.5,42589.17,48575.42,99404,174265,185109.4,171915.6,136398.93,104650.48,93.1,-4152219,-4699.09,-5301.68,-7500,-10154.5,-0.5704,-0.6025,0.6,0.35,38.63,32.15,0.3384,0.289,
26750,27450,26300,27200,26110,24635,28132.5,42189.17,48282.08,189403,181621.4,192161.7,175020.5,137844.58,105809.73,96.59,-3962816,-4302.8,-5101.9,-5150,-9153.6,-0.4239,-0.5132,0.7,0.3937,46.18,34.95,0.3863,0.3085,
26650,29600,26450,28050,26650,24980,27780,41838.33,47992.5,271009,194064.2,202642.8,181242.6,141156.42,107402.78,112.31,-3691807,-3875.47,-4856.61,-1800,-7682.88,-0.2111,-0.3621,0.8,0.4445,55.56,39.07,0.4571,0.3382,
28100,33000,27600,31600,27810,26090,27590,41493.33,47735.83,517721,251751.6,227305.3,200082.3,147904.5,111406.85,134.38,-3174086,-3213.31,-4527.95,2500,-5646.3,-0.1094,-0.2357,0.9,0.5014,69.95,45.25,0.5525,0.3811,
31150,32450,30100,31550,28940,26795,27467.5,41186.67,47470.42,287628,273033,229857.6,207232.45,151434.37,113338.24,124,-3461714,-2661.9,-4154.74,3950,-3727.04,-0.1133,-0.1745,0.8,0.5388,76.25,51.45,0.5884,0.4225,
31550,32300,30850,32200,30120,27770,27485,40846.67,47212.08,154537,284059.6,229162.3,207468.95,152674.93,114266.12,144.01,-3307177,-2147.69,-3753.33,4950,-1991.63,-0.0625,-0.1185,0.9,0.5839,80.51,57.26,0.6093,0.4599,
32800,33150,31400,31850,31050,28580,27387.5,40497.5,46951.67,170281,280235.2,230928.3,206845.05,154641.5,115339.26,121.13,-3477458,-1748.27,-3352.32,7250,-143.31,-0.1004,-0.1094,0.8,0.6109,85.75,62.96,0.6781,0.5035,
31700,31750,30550,30950,31630,29140,27317.5,40148.33,46677.92,127871,251607.6,222835.9,205868.25,155634.87,115929.25,122.41,-3605329,-1487.2,-2979.29,10450,1975.35,-0.1781,-0.1438,0.7,0.6221,87.85,67.94,0.8047,0.5638,
31550,32550,30900,31950,31700,29755,27422.5,39815.83,46413.33,151082,178279.8,215015.7,205065.65,157436.45,116806.48,143.53,-3454247,-1185.94,-2620.62,7450,3070.28,-0.1039,-0.1238,0.7,0.6318,87.66,71.88,0.7633,0.6037,
31900,32200,30150,31100,31610,30275,27522.5,39469.17,46152.5,116879,144130,208581.5,198175.4,158752.62,117344.48,156.32,-3571126,-1004.2,-2297.34,8650,4186.23,-0.199,-0.1614,0.6,0.6278,87.65,75.03,0.834,0.6497,
31350,32200,30150,30200,31210,30665,27652.5,39092.5,45885.83,130869,139396.4,211728,198418.7,159722.17,118058.31,155.83,-3701995,-922.16,-2022.3,6450,4638.98,-0.3224,-0.2419,0.5,0.6118,82.84,76.6,0.757,0.6712,
30500,32150,30500,31700,31180,31115,27875,38747.5,45629.17,163160,137972.2,209103.7,200632.7,161692.92,118994.83,180.15,-3538835,-727.72,-1763.39,6350,4981.19,-0.1657,-0.2038,0.5,0.5979,82.82,77.84,0.755,0.6879,
31100,31500,30300,31100,31210,31420,28200,38400.83,45373.33,175790,147556,199581.8,201112.3,163855,120116.15,178.95,-3714625,-614.95,-1533.7,5300,5044.95,-0.2343,-0.2191,0.4,0.5731,76.11,77.5,0.7103,0.6924,
31900,36700,31550,34150,31650,31675,28882.5,38123.33,45141.25,651519,247643.4,212961.6,220133.45,173765.62,125125.22,276.04,-3063106,-276.29,-1282.22,8250,5685.96,-0.2073,-0.2132,0.4,0.5515,80.31,78.06,0.7653,0.707,
35000,35550,33300,33650,32160,31885,29340,37830.83,44908.33,231279,270523.4,207326.7,218592.15,176077.13,126495.81,211.81,-3294385,-47.69,-1035.31,7350,6018.77,-0.2933,-0.2532,0.4,0.5326,83.75,79.2,0.7348,0.7126,
33300,33450,31000,32850,32690,31950,29860,37545,44666.25,222348,288819.2,214107.8,221635.05,178869.17,128046.87,203,-3516733,68.14,-814.62,5650,5945.01,-0.3756,-0.3144,0.3,0.5035,77.35,78.83,0.6817,0.7064,
31900,33200,31500,32950,32940,32060,30320,37290.83,44420.83,89492,274085.6,206028.9,218478.6,178876.62,128267.14,198.68,-3427241,166.09,-618.48,4900,5736.01,-0.4121,-0.3633,0.4,0.4906,76.31,78.32,0.6655,0.6982,
33650,42800,33550,40050,34730,32970,31055,37153.33,44243.75,2420041,722935.8,435245.9,329040.9,218522.52,148005.15,349.83,-1007200,807.32,-333.32,8450,6278.81,-0.2165,-0.2899,0.5,0.4917,86.54,79.97,0.7302,0.7046,
40500,44500,39500,40800,36060,33855,31805,37020,44076.25,1448161,882264.2,564953.8,389984.75,241592.78,159644.23,433.15,440961,1360.33,5.41,9250,6873.05,-0.2578,-0.2739,0.5,0.4928,89.51,81.88,0.7428,0.7123,
41450,48800,41200,45900,38510,35335,32805,36963.33,43969.58,1697048,1175418,722970.7,465776.1,268598.12,172323.06,536.77,2138009,2184.94,441.32,13700,8238.44,-0.1555,-0.2147,0.6,0.5062,92,83.9,0.7915,0.7281,
46300,46450,44250,45250,40990,36840,33752.5,36834.17,43859.17,419865,1214921.4,751870.3,481799.15,272696.58,175075.08,411.79,1718144,2754.25,903.9,13400,9270.75,-0.1903,-0.2025,0.6,0.5179,92.34,85.59,0.7815,0.7388,
44800,45700,44050,44100,43220,38080,34597.5,36662.5,43747.5,207545,1238532,756308.8,482706.25,273039.68,176004.41,361.84,1510599,3077.17,1338.56,13150,10046.6,-0.252,-0.2273,0.5,0.5157,90.83,86.64,0.7734,0.7457,
42800,48300,42300,46000,44410,39570,35495,36505.83,43655.83,666089,887741.6,805338.7,502460.25,282006.53,180645.41,380.74,2176688,3446.66,1760.18,14050,10847.28,-0.1501,-0.1887,0.6,0.5262,91.5,87.61,0.7816,0.7529,
47400,50400,47200,48450,45940,41000,36337.5,36425,43585.42,677302,733569.8,807917,510439.3,291268.48,185647.06,388.38,2853990,3892.32,2186.61,17350,12147.82,-0.0963,-0.1425,0.6,0.5354,93.12,88.71,0.8267,0.7676,
48800,49550,47500,48300,46420,42465,37175,36368.33,43513.75,338203,461800.8,818609.4,512968.05,294935.42,187782.45,379.2,2515787,4185.16,2586.32,18100,13338.26,-0.1045,-0.1235,0.6,0.5435,90.18,89,0.8508,0.7843,
45200,46200,44600,45300,46430,43710,37830,36270,43441.25,655596,508947,861934.2,538021,304921.03,191808.86,284.78,1860191,4127.58,2894.57,13600,13390.61,-0.2537,-0.1886,0.6,0.5506,83.58,87.92,0.7491,0.7772,
45300,45350,42900,44150,46440,44830,38445,36147.5,43364.17,416853,550808.6,894670.3,550349.6,310622.93,194244.03,261.7,1443338,3943.69,3104.39,13050,13322.49,-0.3222,-0.2554,0.5,0.5442,81.05,86.55,0.7343,0.7686,
44700,45800,43650,45800,46400,45405,39187.5,36055.83,43298.33,314249,480440.6,684091.1,559668.5,314787.98,196254.04,283.96,1757587,3886.3,3260.77,11650,12987.99,-0.2371,-0.2463,0.5,0.5387,80.68,85.37,0.7202,0.759,
45150,45650,44600,44600,45630,45785,39820,35969.17,43221.67,201939,385368,559468.9,562211.35,315605.43,197136.77,260.72,1555648,3701.32,3348.88,10950,12580.39,-0.299,-0.2726,0.4,0.5214,78.58,84.01,0.7017,0.7475,
43950,45100,43500,43550,44680,45550,40442.5,35860,43141.25,189683,355664,408732.4,565851.55,317475.48,198190.93,254.77,1365965,3430.45,3365.2,10700,12204.31,-0.3624,-0.3175,0.3,0.4937,78.37,82.89,0.6953,0.7371,
44050,44150,42050,42050,44030,45230,41035,35725.83,43048.33,179894,260523.6,384735.3,568302.8,319655.05,199342.66,250.91,1186071,3059.48,3304.05,9100,11583.45,-0.4955,-0.4065,0.3,0.4695,76.81,81.67,0.658,0.7212,
42450,43750,41900,42550,43710,45075,41577.5,35609.17,42967.08,144707,206094.4,378451.5,567380.15,321036.8,199934.64,250.34,1330778,2773.86,3198.01,2500,9766.76,-0.7202,-0.5634,0.4,0.4608,68.97,79.13,0.5563,0.6883,
42600,43800,42050,43800,43310,44855,42212.5,35504.17,42904.58,137252,170695,325567.8,565453.25,322410.12,200196.99,269.19,1468030,2618.18,3082.05,3000,8413.41,-0.7174,-0.6404,0.4,0.4532,63.05,75.91,0.5661,0.6638,
45000,46400,44200,44200,43230,44430,42715,35409.17,42852.08,348316,199970.4,292669.2,550293.1,327475,202365.35,259.29,1816346,2498.28,2965.3,-1700,6390.73,-0.7294,-0.6849,0.4,0.4466,52.91,71.31,0.4528,0.6216,
45400,52500,45100,52200,44960,44820,43642.5,35449.17,42864.58,2730308,708095.4,531879.7,675244.55,372339.62,224571.26,376.88,4546654,3014.05,2975.05,6950,6502.58,-0.0283,-0.3566,0.5,0.4532,69.13,70.88,0.6371,0.6247,
55000,58100,52600,53000,47150,45590,44650,35542.5,42884.58,1138562,899829,580176.3,721055.25,389637.95,233633.14,452.62,5685216,3447.62,3069.56,8900,6982.06,-0.3148,-0.3357,0.6,0.4716,75.64,71.83,0.678,0.6354,
52800,64300,51700,61800,51000,47355,46092.5,35781.67,42982.92,2877562,1446400,826247.2,860458.75,435464.3,256785.32,559.46,8562778,4450.01,3345.65,15800,8745.65,-0.1116,-0.2237,0.7,0.5001,82.04,73.87,0.7476,0.6578,
63000,67900,62000,63800,55000,49155,47280,36074.17,43103.75,1189903,1656930.2,913812.6,798951.85,453444.27,266057.27,512.32,9752681,5344.19,3745.36,15350,10066.52,-0.1577,-0.1907,0.7,0.5251,83.4,75.78,0.744,0.6751,
61700,61800,58100,59400,58040,50635,48210,36465,43199.58,656085,1718484,959227.2,759348.05,446789.43,270414.43,365.05,9096596,5632.86,4122.86,11100,10273.22,-0.3269,-0.2588,0.7,0.547,80.23,76.67,0.6555,0.6711,
59300,60800,55400,57000,59000,51980,48765,36845,43266.67,559415,1284305.4,996200.4,702466.4,449101.68,273984.97,267.3,8537181,5603.38,4418.96,11700,10558.57,-0.4192,-0.339,0.7,0.5661,79.89,77.31,0.6667,0.6702,
56300,57900,55500,56700,59740,53445,49337.5,37205.83,43337.08,313998,1119392.6,1009610.8,697173.05,450295.93,276210.72,274.9,8223183,5492.49,4633.67,12550,10956.86,-0.4308,-0.3849,0.7,0.5828,79.97,77.84,0.6832,0.6728,
57200,58100,56300,57100,58800,54900,49987.5,37572.5,43406.25,201637,584207.6,1015303.8,696877.65,451534.8,277453.34,296.89,8424820,5374.94,4781.92,11300,11025.49,-0.4154,-0.4001,0.7,0.5975,79.88,78.25,0.6712,0.6725,
57500,57500,55100,56100,57260,56130,50492.5,37922.5,43461.25,202158,386658.6,1021794.4,673681.1,452461.32,278401.69,262.8,8222662,5141.81,4853.9,11500,11120.39,-0.4538,-0.427,0.6,0.5978,79.58,78.52,0.6753,0.6731,
