Open,High,Low,Close,Volume,Momentum
12800,12900,12650,12850,9798,550
12600,12800,12600,12750,8316,350
12500,12650,12450,12650,8814,250
12300,12500,12300,12500,9156,100
12450,12450,12150,12300,24060,-150
12250,12450,12250,12450,7123,-100
12300,12400,12250,12300,7942,-250
12350,12400,12250,12300,12254,-300
12400,12450,12250,12350,7672,-300
12400,12450,12300,12400,6377,-450
12350,12450,12250,12400,6088,-450
12400,12500,12250,12300,10152,-500
12350,12500,12300,12400,6987,-200
12300,12500,12300,12350,7500,-100
12450,12450,12300,12300,7602,100
12400,12500,12350,12400,6902,-50
12400,12500,12300,12400,7570,-900
12400,12500,12150,12400,25151,-900
12500,12500,12400,12450,15653,-950
12600,12750,12550,12550,3673,-1100
12600,12650,12550,12550,6383,-1100
12600,12700,12500,12600,10745,-1100
12850,12900,12650,12650,6835,-1000
12850,12850,12600,12850,10691,-750
12800,13000,12750,12850,12819,-750
12600,12800,12600,12800,13334,-750
12500,12700,12500,12600,17818,-1050
12150,12450,12150,12450,19324,-1150
12300,12450,11800,12200,54097,-1400
12050,12800,12050,12450,9045,-1100
13300,13300,13300,13300,18474,-200
13400,13650,13300,13300,14546,-300
13650,13650,13400,13400,24612,-200
13650,13650,13600,13650,7928,50
13700,13700,13600,13650,7204,0
13650,13700,13600,13700,8031,100
13650,13700,13600,13650,7779,100
13600,13650,13550,13600,5792,100
13600,13600,13550,13600,5884,150
13650,13700,13550,13550,7035,100
13600,13650,13500,13650,8247,200
13550,13650,13550,13600,5058,150
13600,13600,13500,13600,5689,500
13550,13600,13500,13550,4798,100
13650,13650,13500,13500,6638,150
13600,13650,13500,13600,5415,250
13650,13700,13500,13600,6259,300
13650,13700,13550,13600,5530,250
13600,13700,13550,13650,5056,250
13550,13600,13500,13600,5449,200
13500,13550,13450,13550,4306,50
13450,13500,13400,13500,4671,0
13450,13450,13200,13450,12350,-150
13450,13450,13400,13450,5360,-300
13450,13450,13350,13450,8375,-400
13150,13450,13100,13450,13578,-350
13450,13450,13100,13100,17072,-700
13300,13500,13300,13450,15690,-300
13350,13350,13300,13350,3748,-450
13250,13350,13200,13350,10598,-450
13350,13400,13300,13300,19958,-500
13400,13500,13350,13350,5743,-450
13400,13450,13400,13400,4768,-550
13500,13550,13300,13400,15310,-550
13500,13650,13500,13500,5812,-400
13600,13650,13500,13500,9429,-450
13750,13800,13550,13600,9027,-250
13800,13850,13700,13750,5950,-200
13950,14000,13800,13850,7617,-50
13800,13800,13800,13800,5631,-150
13750,13800,13750,13800,5596,-100
13800,13850,13750,13750,4200,-200
13800,13850,13700,13800,7287,-100
13800,13850,13750,13800,7930,-200
13800,13900,13800,13800,9182,-100
13900,13950,13800,13800,12287,-250
13900,14000,13900,13950,7070,50
13900,14000,13850,13950,6094,0
13950,14000,13850,13900,6115,-50
13850,14000,13850,13950,6798,0
13950,14000,13850,13850,5752,-200
13900,14050,13900,13950,5286,-50
13950,14050,13900,13900,7138,-100
13900,14000,13900,13950,3818,-50
13900,14050,13900,13900,3873,-150
13950,14050,13900,13950,4990,-200
14000,14050,13900,13900,4089,-250
13950,14000,13900,14000,4851,-200
14050,14050,13900,13900,4049,-200
13900,14050,13900,14050,4661,-50
14000,14000,13900,13900,4373,-200
13950,14050,13950,13950,3948,-100
13950,14050,13950,13950,4237,-100
14000,14050,13950,13950,3563,-50
14050,14050,13950,14050,4126,300
13950,14050,13950,14000,4391,250
14000,14050,13950,14000,5472,100
14050,14100,14000,14000,4208,400
14150,14200,14050,14050,4611,350
14150,14250,14100,14150,4781,500
14250,14250,14150,14150,4327,550
14100,14200,14100,14200,9098,550
14150,14200,13950,14100,11873,450
14050,14200,14000,14100,8187,350
14000,14150,14000,14100,6066,250
14050,14050,14000,14050,4662,200
14000,14050,13950,14050,3137,200
13800,14000,13800,14000,8516,200
13750,13750,13750,13750,6450,-100
13900,13900,13750,13750,31546,-100
13650,13900,13600,13900,43086,0
13700,13750,13550,13600,55758,-250
13650,13750,13600,13700,37668,-50
13550,13750,13550,13650,30048,-100
13600,13650,13500,13600,28045,-150
13650,13700,13550,13650,28496,-100
13800,13800,13600,13650,26209,0
13850,13900,13750,13750,11064,50
13850,13900,13800,13850,5988,200
13850,13850,13800,13850,7319,200
13850,13900,13800,13850,6059,200
13800,13850,13800,13800,5406,150
13800,13900,13800,13850,4643,200
13900,13900,13800,13850,5269,250
13850,13900,13800,13900,5427,250
13800,13850,13750,13850,6832,200
13800,13850,13700,13750,10307,50
13800,13800,13700,13750,6251,-100
13750,13800,13700,13750,5957,-100
13700,13750,13650,13750,5281,0
13700,13700,13650,13650,7590,-150
13700,13750,13650,13700,7432,-100
13650,13700,13600,13650,7014,-250
13600,13650,13600,13650,4270,-600
13650,13650,13600,13650,4783,-700
13650,13650,13600,13650,5220,-650
13600,13650,13600,13650,3580,-650
13650,13650,13550,13600,12575,-750
13650,13650,13600,13650,5239,-650
13750,13750,13600,13650,7360,-650
13850,13850,13700,13700,10623,-650
13850,13850,13800,13850,6046,-600
13800,13850,13750,13850,1678,-600
13800,13850,13700,13750,3926,-650
13800,13800,13700,13800,4399,-500
13900,13900,13700,13800,5620,-500
13850,13950,13750,13900,6867,-400
14250,14250,14250,14250,12280,-50
14300,14350,14250,14350,5578,0
14250,14300,14250,14300,3621,0
14300,14350,14250,14300,7927,-50
14350,14350,14300,14350,9694,50
14350,14350,14300,14300,7995,-150
14300,14350,14300,14300,6334,-50
14450,14450,14300,14350,6279,50
14450,14500,14400,14450,4885,150
14450,14500,14400,14450,3943,50
14350,14450,14300,14400,2782,50
14300,14450,14250,14300,3834,-50
14300,14350,14250,14300,3167,-50
14350,14450,14250,14300,3282,-150
14350,14450,14300,14300,3257,-150
14300,14450,14250,14350,2737,-50
14300,14500,14250,14300,5318,-100
14350,14500,14300,14350,2674,-100
14450,14500,14300,14300,2105,-100
14300,14500,14300,14450,2686,0
14250,14450,14250,14350,3543,-200
14300,14350,14250,14300,3274,-200
14400,14450,14250,14300,3798,-150
14350,14500,14300,14400,3548,-50
14350,14400,14300,14350,3749,-200
14300,14400,14250,14350,3123,-300
14450,14450,14300,14350,4701,-300
14400,14500,14350,14450,2773,-250
14400,14500,14400,14450,1800,-200
14450,14500,14350,14400,3317,-250
14400,14500,14350,14400,2838,-250
14350,14450,14350,14450,2313,-250
14450,14450,14350,14400,2518,-300
14550,14550,14050,14450,12477,-300
14500,14550,14450,14550,1142,-300
14450,14650,14400,14500,6472,-350
14450,14500,14400,14450,633,-400
14550,14550,14400,14450,4790,-400
14650,14650,14500,14550,2357,-250
14650,14650,14650,14650,5265,-150
14750,14750,14650,14650,9756,-100
14650,14750,14650,14700,6909,-100
14650,14750,14650,14650,12901,-200
14650,14700,14650,14650,13218,-150
14650,14750,14650,14650,13076,-150
14700,14750,14650,14700,14330,-150
14750,14800,14700,14700,21136,-50
14900,14900,14750,14750,10105,0
14850,14900,14850,14850,4020,150
14850,14900,14800,14850,3672,50
14800,14900,14800,14850,4469,100
14850,14850,14750,14850,2830,100
14750,14800,14750,14800,3593,50
14750,14800,14750,14800,3414,0
14850,14850,14750,14750,6840,-50
14800,14900,14800,14800,3048,-50
14850,14850,14800,14850,2977,50
14850,14900,14800,14800,4914,150
14800,14850,14800,14800,3273,50
14800,14850,14750,14850,3534,200
14750,14800,14750,14750,3852,50
14700,14800,14700,14750,4475,50
14750,14800,14700,14700,7770,50
14800,14800,14750,14800,3195,50
14800,14800,14750,14750,4154,-50
14750,14850,14750,14750,5073,-100
14800,14850,14750,14750,3360,-100
14800,14850,14750,14800,3295,0
14800,14850,14750,14800,3578,0
14800,14850,14750,14850,4035,100
14700,14800,14650,14800,4780,0
14750,14800,14650,14650,4465,-200
14700,14750,14650,14750,4160,-100
14700,14700,14650,14650,4908,-200
14700,14750,14700,14700,2110,-100
14650,14700,14650,14700,3944,-200
14700,14750,14650,14650,1322,-200
14850,14850,14750,14750,917,-100
14800,14800,14800,14800,2758,-100
14850,14900,14800,14850,8289,-50
14800,14850,14800,14850,4490,-50
14800,14850,14750,14800,10563,-150
14750,14850,14750,14800,8573,-100
14800,14850,14750,14750,10544,-150
14850,14900,14800,14800,8480,-100
14850,14900,14850,14850,9105,-50
14800,14900,14800,14850,4415,-50
14800,14850,14800,14850,4708,-100
14850,14900,14800,14800,2161,-100
14850,14900,14850,14900,569,-50
14850,14900,14850,14850,1123,-100
14900,14950,14850,14850,920,-150
14900,14950,14900,14900,890,-50
14900,14950,14900,14900,1182,-50
14900,14950,14900,14900,940,0
14900,14950,14900,14950,669,150
14900,14950,14900,14900,2246,100
14900,14950,14900,14900,1152,100
14900,14950,14900,14900,1479,50
14900,14950,14850,14900,3587,200
14900,14950,14900,14900,1244,150
14900,14950,14900,14950,777,300
14900,14950,14900,14900,840,100
14950,15000,14900,14950,3923,150
14950,15000,14900,14950,1758,150
14950,15000,14950,15000,7403,250
15000,15000,14950,14950,1129,200
14900,15000,14900,14950,4420,200
14800,14900,14800,14900,6943,150
14800,14850,14800,14800,1210,100
14800,14800,14800,14800,770,150
14800,14850,14750,14800,4198,200
14700,14850,14700,14850,6268,200
14750,14750,14700,14700,1234,100
14650,14750,14600,14750,3373,150
14750,14750,14650,14650,5524,0
14900,14900,14750,14800,1906,150
14800,14800,14800,14800,3390,150
14750,14800,14750,14800,1996,200
14750,14800,14750,14750,1276,100
14800,14800,14750,14750,429,100
14800,14800,14750,14750,10948,100
14700,14800,14650,14750,14363,100
14650,14700,14600,14700,3150,50
14650,14650,14600,14650,2857,0
14600,14650,14550,14600,8220,-50
14600,14650,14600,14650,2315,0
14650,14650,14600,14600,1638,0
14600,14650,14600,14600,552,-50
14600,14650,14600,14650,545,0
14650,14650,14600,14650,529,50
14600,14650,14550,14650,1016,50
14650,14650,14550,14600,13197,0
14650,14700,14650,14650,955,0
14700,14700,14650,14650,341,50
14700,14700,14650,14650,329,50
14700,14700,14650,14650,475,-50
14700,14700,14650,14650,2446,-50
14650,14700,14650,14650,309,-100
14650,14700,14650,14650,446,-50
14600,14700,14600,14650,2729,-50
14650,14650,14600,14600,1081,-200
14600,14650,14600,14650,229,0
14550,14650,14550,14650,682,-50
14600,14600,14550,14600,4791,-100
14650,14650,14600,14600,371,-150
14650,14650,14600,14600,861,-200
14600,14650,14550,14650,2069,-200
14650,14650,14550,14600,2402,-200
14700,14700,14600,14600,4409,-200
14700,14700,14650,14700,406,-200
14700,14750,14700,14700,788,-150
14700,14750,14700,14750,235,-100
14700,14750,14700,14700,1792,-150
14750,14800,14650,14700,864,-200
14550,14800,14550,14800,6994,-100
14650,14650,14650,14650,10823,-250
14700,14750,14650,14700,5905,-200
14750,14800,14700,14700,3303,-200
14800,14850,14750,14750,6094,-150
14850,14850,14800,14800,2508,-100
14800,14850,14750,14850,5934,-50
14800,14850,14800,14800,3092,-100
14850,14900,14800,14800,3398,-100
14850,14900,14800,14900,10172,0
14850,14900,14750,14850,8496,0
14850,14900,14800,14850,5301,0
14900,14900,14850,14850,3755,0
14900,14950,14900,14900,4453,-50
14900,14950,14900,14900,3894,-50
14900,14950,14900,14900,1670,-50
14900,14950,14900,14900,2212,-100
14950,14950,14900,14900,2519,-100
14900,14950,14900,14900,2825,-150
14900,14950,14900,14900,2853,-150
14900,14950,14900,14900,1897,-200
14850,15000,14850,14900,7806,-200
14850,14900,14850,14900,3284,-200
14900,14900,14850,14900,3291,-200
14850,14900,14850,14850,4131,-300
14900,14900,14850,14850,2860,-400
14950,15000,14850,14850,6950,-150
14950,15000,14950,14950,1994,-100
14950,15000,14950,14950,1798,-100
15050,15050,14950,14950,6236,-50
15050,15050,15000,15000,2693,50
15050,15100,15000,15000,2721,50
15050,15100,15050,15050,3032,100
15100,15100,15050,15050,7259,100
15100,15100,15100,15100,2104,100
15100,15150,15100,15100,1927,150
15100,15150,15100,15100,1292,200
15200,15200,15100,15100,3007,200
15250,15250,15150,15150,4642,250
15300,15300,15100,15250,7350,400
15000,15000,15000,15000,4871,100
15050,15050,14900,15050,5919,200
15000,15050,15000,15050,4566,200
15000,15050,14950,15000,7298,150
14950,15000,14950,14950,5016,100
14950,15000,14950,14950,4258,50
14950,15000,14950,14950,3632,100
14950,15000,14950,14950,4352,100
14950,15000,14950,15000,4485,200
14900,15000,14900,14950,6366,200
14900,14950,14900,14900,5176,100
14950,14950,14900,14900,3681,150
14850,14950,14850,14900,4449,200
14900,14900,14850,14850,3685,50
14850,14900,14850,14900,2774,150
14900,14900,14850,14850,2024,150
14850,14900,14850,14850,3814,150
14850,14900,14850,14850,3406,100
14850,14900,14850,14850,2008,100
14850,14900,14850,14900,1720,250
14900,14900,14850,14850,1992,200
14850,14900,14800,14850,6768,150
14800,14850,14750,14800,4221,50
14750,14800,14750,14750,2786,-50
14750,14800,14700,14800,5766,-50
14700,14750,14700,14750,3092,50
14750,14800,14700,14700,3943,50
14750,14800,14750,14800,853,150
14700,14800,14700,14750,5799,0
14700,14750,14700,14700,881,-50
14700,14750,14700,14700,1591,-100
14700,14750,14700,14750,1378,-50
14700,14750,14650,14750,3658,50
14650,14700,14650,14650,1279,0
14700,14750,14650,14650,2058,0
14750,14800,14700,14700,5160,100
14800,14850,14750,14750,767,100
14850,14900,14750,14800,3956,200
14650,14950,14650,14850,13486,200
14700,14700,14700,14700,7521,50
14700,14700,14650,14650,20624,0
14750,14750,14650,14650,9081,0
14750,14750,14700,14750,12637,100
14800,14800,14700,14750,11083,50
14750,14800,14700,14800,8215,150
14700,14800,14700,14800,5500,150
14700,14800,14650,14700,16330,-50
14600,14700,14550,14650,7650,-100
14650,14650,14600,14650,3447,0
14600,14650,14600,14600,5219,-50
14600,14700,14600,14650,4312,0
14650,14700,14600,14600,5415,-100
14650,14700,14650,14650,4920,-50
14650,14700,14650,14650,5918,0
14650,14700,14650,14650,4812,-50
14650,14700,14650,14650,6108,0
14750,14750,14650,14650,4646,0
14700,14750,14650,14700,7196,50
14650,14700,14650,14650,7824,100
14700,14750,14650,14650,3887,50
14700,14750,14700,14750,3974,50
14700,14750,14650,14750,5712,100
14650,14700,14650,14650,5406,-100
14700,14700,14650,14650,3556,-50
14650,14700,14650,14650,3949,-300
14650,14700,14650,14700,3907,-250
14700,14700,14650,14700,3523,-300
14650,14750,14650,14650,4245,-350
14650,14750,14650,14700,3516,-300
14650,14750,14650,14650,5481,-350
14600,14700,14600,14650,5641,-350
14600,14650,14550,14650,7617,-350
14600,14650,14550,14550,11624,-450
14700,14700,14600,14600,10591,-350
14650,14700,14600,14700,5858,-350
14750,14750,14600,14650,7366,-350
14750,14850,14700,14750,5435,-200
14900,14900,14700,14700,6738,-300
14950,14950,14950,14950,3597,0
14950,15000,14900,14950,20852,-50
15000,15000,14900,15000,34338,0
14950,15100,14950,15000,41287,-50
15000,15050,14950,15000,30417,50
15050,15050,14950,15000,29565,0
15000,15100,14950,15000,34541,0
15000,15100,14950,15000,25809,0
14900,15000,14900,15000,17986,0
15000,15050,14900,14950,13806,-50
15000,15050,14950,15050,10245,50
14950,15050,14950,15000,17783,-50
14950,15000,14900,14950,6613,-50
14950,15000,14900,15000,6984,50
14950,15000,14950,14950,2727,0
15000,15050,14950,15000,9716,50
15000,15050,14950,15000,3675,0
15000,15050,14950,15050,3816,100
15000,15000,14950,14950,3004,0
15000,15050,14950,15000,7131,-50
15000,15000,14950,15000,12159,-100
15000,15150,14950,15000,12920,0
15000,15000,14950,15000,8126,-100
15000,15050,14950,15000,4557,0
15000,15050,14950,15000,8078,150
14950,15100,14950,15050,5737,150
15000,15000,14950,15000,679,100
14900,15000,14900,14950,1451,50
14950,15000,14900,14950,5124,-100
14950,15000,14950,14950,724,-100
15000,15000,14950,15000,706,-100
15000,15050,14950,14950,1837,-150
15100,15100,14950,14950,10284,-100
15050,15200,15050,15050,5898,100
15050,15100,15050,15100,1668,150
15100,15100,15000,15000,4429,100
15050,15100,15000,15100,1490,150
14850,15000,14850,15000,2618,100
14900,14900,14800,14850,3077,-50
14900,14900,14900,14900,3754,0
14950,15000,14900,14900,2881,50
15050,15050,14850,14900,3397,100
15000,15100,15000,15050,9620,150
15050,15100,15000,15050,10072,100
15100,15100,15000,15100,5484,150
15000,15100,15000,15100,6665,200
15050,15100,14950,15050,4604,150
14950,15050,14850,14950,5733,50
14900,15000,14850,14950,4239,100
14900,15000,14850,14900,5006,50
14900,14950,14850,14950,6148,100
14950,15000,14900,14900,4257,100
14900,15000,14850,14900,4183,100
14850,14950,14850,14900,3161,0
14800,14900,14800,14850,3203,50
14850,14950,14800,14800,7840,-50
14950,14950,14850,14900,2446,0
14900,14950,14850,14950,3292,100
14850,14950,14850,14950,3450,50
14850,14900,14850,14900,2662,0
14850,14900,14850,14900,4262,150
14850,14900,14850,14900,3588,100
14900,14900,14850,14850,3623,200
14900,14900,14850,14850,4038,250
14800,14900,14800,14850,3781,100
14800,14850,14800,14800,3097,-50
14850,14900,14800,14800,3134,-100
14850,14900,14850,14900,2295,-50
14850,14900,14800,14800,2016,-100
14850,14900,14850,14850,1648,-100
14900,14900,14800,14900,1648,-50
14850,14900,14800,14850,1140,-150
14900,14900,14850,14900,1190,-50
14750,14900,14750,14900,4273,0
14800,14800,14750,14750,3508,-150
14650,14800,14650,14800,1400,-100
14700,14700,14600,14650,1087,-250
14750,14750,14600,14600,4851,-300
14750,14750,14750,14750,7655,-150
14850,14950,14750,14850,4971,-50
15000,15000,14850,14900,2650,-50
14900,15000,14900,14950,4287,50
15000,15050,14900,14900,5053,-50
15000,15050,14950,14950,7765,50
15000,15050,14950,14950,4490,50
15000,15000,14950,15000,5202,100
14950,15000,14900,14950,5121,50
14850,15000,14850,14900,4856,-50
14950,14950,14850,14900,5680,0
14900,14950,14900,14900,3836,0
14900,14950,14900,14900,3519,0
14900,14950,14900,14900,3868,0
14900,14950,14900,14900,2591,0
14950,14950,14900,14900,2945,50
14950,14950,14900,14950,3569,100
14900,15000,14900,14900,2533,50
15000,15000,14900,14950,2687,0
14900,15000,14900,14900,6508,0
14900,14950,14900,14900,3362,0
14900,14950,14900,14900,4423,0
14950,14950,14900,14900,3041,100
14900,14950,14900,14950,4694,350
14950,14950,14900,14900,3824,250
14950,14950,14900,14900,3677,100
14900,14950,14900,14900,3169,200
14850,14950,14850,14900,3201,200
14850,14950,14850,14900,3703,200
14850,14950,14850,14850,6042,50
14900,14950,14850,14850,5056,0
14900,14950,14850,14850,3293,0
14950,14950,14900,14950,3412,-50
14900,14950,14900,14900,7122,-50
14950,14950,14900,14900,6122,-50
14750,14950,14700,14900,10810,150
14600,14850,14600,14800,6319,200
14650,14650,14550,14600,3693,0
14700,14750,14550,14650,3992,-50
14800,14800,14800,14800,4477,150
14700,14750,14700,14700,5995,150
14750,14750,14650,14700,5032,200
14800,14850,14700,14700,6047,250
14850,14900,14750,14800,5727,350
14900,14900,14800,14850,7977,450
15000,15050,14850,14850,6710,450
15000,15000,14900,15000,11623,600
14950,15000,14900,14950,11311,500
14750,15000,14700,14950,22328,550
14550,14750,14550,14750,10955,300
14600,14650,14550,14600,5728,200
14650,14700,14550,14600,12132,200
14650,14700,14600,14700,9329,300
14550,14650,14500,14650,7198,300
14500,14550,14450,14550,5516,100
14450,14500,14400,14500,1659,100
14450,14500,14400,14450,1888,0
14400,14500,14400,14450,1364,-50
14400,14450,14350,14400,2055,-100
14400,14450,14350,14400,3927,-100
14450,14450,14350,14400,5499,-200
14350,14450,14350,14450,4608,-100
14450,14450,14350,14400,2724,-150
14450,14450,14350,14450,3262,-250
14400,14450,14350,14400,1970,-350
14450,14450,14300,14400,4945,-400
14300,14450,14250,14400,3252,-550
14400,14400,14250,14350,15824,-450
14400,14450,14350,14450,3074,-400
14500,14550,14350,14400,5568,-500
14450,14500,14450,14450,1788,-450
14500,14550,14450,14500,5679,-400
14500,14550,14500,14500,5758,-350
14600,14600,14500,14500,3163,-300
14550,14600,14500,14600,10588,-150
14550,14600,14500,14550,4159,-150
14700,14700,14500,14550,5819,-150
14700,14700,14550,14700,6636,-50
14750,14750,14750,14750,10086,0
14900,14950,14800,14800,5766,0
14850,14950,14800,14950,7713,150
14900,14900,14800,14800,6866,-50
14900,14900,14800,14850,5928,50
14850,14950,14850,14900,5936,50
14850,14900,14850,14900,7284,100
14800,14900,14800,14900,6075,50
14750,14850,14750,14850,5835,0
14750,14800,14700,14800,7772,-100
14700,14750,14700,14750,8899,-150
14700,14750,14700,14700,2412,-200
14750,14800,14700,14700,2694,-250
14750,14800,14700,14750,2818,-200
14850,14850,14700,14750,9171,-200
14800,14850,14800,14800,1883,-200
14800,14850,14750,14800,3322,-200
14800,14850,14800,14850,1711,-200
14800,14850,14800,14800,2075,-250
14800,14850,14800,14850,2074,-350
14850,14900,14800,14800,3200,-250
14850,14900,14850,14850,1887,-250
14850,14900,14850,14850,2783,-250
14900,14900,14850,14900,5247,-250
14900,14950,14900,14900,3007,0
14950,15000,14900,14900,3379,150
14950,15000,14950,14950,2671,200
14950,15000,14950,14950,2438,100
15000,15050,14950,14950,4325,100
15000,15050,15000,15000,4478,200
15050,15050,15000,15000,2213,150
15050,15100,15050,15050,2457,250
15150,15200,15050,15050,8456,200
15150,15200,15050,15200,7936,350
15050,15150,15050,15050,5141,200
15050,15100,15050,15100,4550,250
15050,15150,15050,15100,4643,200
14900,15150,14850,15150,16946,250
15100,15150,14850,14900,22656,0
14750,14750,14750,14750,4866,-150
14800,14900,14750,14750,5224,-200
14800,14850,14800,14850,5958,-150
14800,14850,14750,14850,5138,-150
14850,14850,14800,14800,3290,-250
14850,14850,14800,14850,2830,-200
14850,14850,14750,14800,3464,-250
14850,14900,14800,14850,2166,-150
14850,14850,14750,14850,3804,-200
14850,14850,14750,14850,4431,-200
14850,14900,14800,14850,3677,-200
14850,14950,14850,14900,2950,-100
14850,14900,14850,14900,3128,-100
14850,14900,14850,14900,2412,-100
14900,14950,14850,14900,2983,-150
14950,15000,14900,14950,2601,-100
15000,15000,14950,15000,2846,-50
15050,15100,14950,15000,2104,-50
15000,15100,15000,15050,2048,0
15100,15100,15000,15050,2045,0
15050,15100,15000,15050,1666,50
15050,15100,15000,15000,1632,50
15050,15050,14950,15050,1808,200
15050,15050,15000,15050,1879,200
15000,15050,14950,15050,3183,300
15000,15000,14950,15000,1446,300
15000,15000,14900,15000,2273,250
15050,15050,14900,15000,3380,150
15100,15100,14900,15050,4494,150
15050,15100,14950,15050,5271,250
15050,15100,15000,15050,3906,300
15000,15050,15000,15050,2400,250
15050,15050,15000,15050,1906,300
15000,15050,15000,15050,4020,300
15000,15050,15000,15000,2546,200
14850,15100,14850,14950,12380,150
14850,14850,14800,14850,1288,-50
14750,14850,14700,14850,4790,-50
14800,14800,14650,14750,3111,-100
14700,14700,14700,14700,7771,-200
14850,14850,14700,14750,12518,-50
14850,14900,14800,14850,13734,0
14750,14900,14750,14900,12571,100
14750,14800,14700,14800,5855,-50
14800,14800,14700,14750,4594,-100
14750,14800,14700,14800,4837,-50
14750,14800,14700,14750,2539,-50
14800,14800,14750,14750,3633,-100
14800,14850,14750,14800,5064,-50
14900,14900,14800,14800,9904,-50
14900,14900,14850,14900,1472,100
14900,14900,14850,14900,2159,50
14900,14900,14850,14850,1249,0
14850,14900,14800,14900,3567,50
14800,14850,14800,14800,1133,0
14850,14850,14800,14850,866,50
14850,14900,14800,14800,1751,0
14850,14850,14800,14850,1261,100
14850,14850,14800,14850,1471,-100
14800,14850,14750,14850,985,-200
14850,14850,14750,14800,3331,-250
14850,14850,14750,14850,3694,-150
14850,14850,14800,14850,1585,-200
14800,14850,14800,14850,3005,-200
14850,14850,14750,14800,3090,-350
14850,14850,14750,14850,2932,-300
14850,14850,14800,14850,2899,-200
14850,14850,14750,14850,3458,-200
14800,14850,14750,14800,2079,-250
14800,14800,14700,14800,4339,-300
14750,14850,14750,14800,5286,-300
14950,14950,14750,14750,13432,-350
15050,15050,14950,14950,13003,-150
15050,15100,15000,15050,2045,-50
15000,15100,15000,15050,509,0
15050,15050,15000,15000,2225,0
15050,15100,15000,15050,1215,50
15150,15150,15000,15050,5435,50
15150,15150,15150,15150,545,150
15100,15150,15050,15150,3024,150
15050,15150,15050,15050,6319,50
15050,15150,15050,15050,6114,0
15050,15150,15050,15050,5348,50
15100,15150,15050,15100,4987,50
15050,15150,15050,15100,4613,50
15100,15200,15050,15100,6083,50
15050,15150,15050,15100,3537,50
15100,15150,15050,15100,4078,50
15000,15100,15000,15050,4248,0
15050,15100,15000,15000,5429,-50
15000,15050,15000,15000,1660,-50
15000,15050,15000,15000,1019,-100
15050,15050,15000,15000,1197,-100
15000,15050,15000,15000,1169,-50
15000,15050,15000,15000,3369,-150
15050,15050,15000,15050,1478,-50
15050,15050,15000,15000,879,-100
15050,15050,15000,15050,1742,-150
15050,15100,15000,15050,2307,-100
15050,15100,15050,15050,700,-100
15050,15100,15050,15050,1828,-200
15050,15100,15050,15050,1305,-100
15050,15100,15050,15050,1065,-150
15100,15100,15050,15050,1437,-150
15100,15100,15050,15050,1784,-150
15100,15150,15050,15100,2578,-50
15100,15150,15050,15100,1012,-100
15150,15150,15050,15050,1111,-100
15150,15150,15100,15150,892,0
15150,15150,15100,15100,2021,-100
15200,15200,15100,15100,955,-50
15150,15200,15150,15200,919,100
15200,15200,15100,15150,1297,0
15250,15250,15100,15150,3335,50
15150,15250,15100,15250,1450,100
15200,15200,15150,15150,832,0
15200,15250,15150,15200,1106,100
15200,15200,15200,15200,3526,50
15150,15200,15150,15200,1398,0
15150,15250,15150,15150,2886,0
15150,15200,15100,15200,4096,0
15100,15200,15100,15150,3878,-100
15150,15200,15100,15150,3084,-50
15150,15200,15100,15200,3426,0
15100,15200,15100,15150,5490,-50
15100,15150,15100,15100,3729,-100
15100,15150,15100,15150,2649,-100
15150,15200,15100,15100,2517,-150
15100,15200,15100,15150,4750,-100
15100,15200,15100,15150,2808,-100
15150,15200,15100,15100,4422,-150
15150,15200,15150,15150,2378,-50
15150,15200,15150,15200,2242,-50
15150,15200,15150,15150,1140,-50
15200,15200,15150,15200,2203,-50
15200,15250,15200,15250,1787,50
15200,15250,15200,15200,2012,-50
15200,15250,15200,15200,2354,-100
15200,15250,15200,15200,1279,-100
15200,15250,15200,15200,1386,-100
15300,15300,15200,15250,2344,50
15250,15300,15250,15250,1878,0
15250,15300,15250,15250,638,0
15250,15300,15250,15250,374,0
15250,15300,15200,15250,506,-50
15250,15250,15200,15200,589,-150
15200,15250,15200,15250,1065,-50
15200,15250,15200,15200,904,-150
15200,15250,15200,15250,1425,-50
15250,15300,15200,15200,2995,-100
15250,15300,15250,15250,3100,-150
15250,15300,15250,15300,302,-50
15250,15300,15250,15300,1022,-100
15250,15300,15200,15300,3738,-100
15200,15250,15200,15200,1849,-150
15200,15250,15150,15250,2681,-150
15250,15250,15250,15250,7864,-100
15250,15350,15250,15250,5175,-100
15300,15350,15250,15300,7818,-100
15300,15400,15300,15350,9308,0
15300,15350,15300,15300,8022,-50
15300,15350,15300,15350,9678,0
15300,15350,15300,15300,7430,-50
15350,15400,15300,15300,5073,-50
15350,15400,15350,15400,2560,50
15400,15400,15350,15350,1881,-50
15400,15400,15350,15400,2190,-50
15400,15400,15350,15400,4932,-50
15400,15450,15350,15350,3018,-50
15350,15400,15350,15400,1502,-50
15350,15400,15350,15350,1599,-100
15400,15450,15350,15350,1569,-100
15350,15450,15350,15400,4271,0
15400,15400,15350,15350,1488,-100
15300,15350,15300,15350,2549,-150
15350,15350,15300,15350,3378,-100
15350,15400,15300,15350,7027,-100
15400,15400,15350,15350,1670,0
15400,15400,15350,15350,1562,0
15450,15450,15350,15400,1553,50
15450,15450,15400,15450,3416,200
15450,15450,15400,15450,2791,0
15400,15450,15400,15400,3025,0
15400,15450,15400,15450,1831,0
15400,15450,15400,15450,1099,0
