Open,High,Low,Close,Price_5,Price_10,Price_20,Price_60,Price_120,Volume,Volume_5,Volume_10,Volume_20,Volume_60,Volume_120,Volume Ratio,OBV,MACD,MACD_Signal,Momentum,Momentum_Signal,William_R,William_D,Psychology,Psychology_Signal,MFI,MFI_Signal,RSI,RSI_Signal
1157,1198,1134,1143,1158.8,1143.3,1166.8,871.17,435.58,5989663,7949708,10498234.5,13023896.2,9166167.25,4583083.63,102.54,107191957,16.68,21.54,-37,-48.45,-0.7241,-0.6943,0.5,0.4826,55.18,59.18,0.4723,0.4647
1120,1143,1084,1102,1143.2,1141.9,1163.85,889.53,444.77,4462140,6706329.6,10654583.9,12795768.75,9240536.25,4620268.13,92.32,102729817,11.41,19.51,-64,-51.56,-0.842,-0.7681,0.4,0.4723,56.31,58.6,0.4539,0.4625
1102,1116,1056,1065,1131.2,1143.2,1149.9,907.28,453.64,3465168,6492780.8,10643498.9,11053233.3,9298289.05,4649144.53,61.91,99264649,4.19,16.45,-42,-49.65,-0.9483,-0.8582,0.4,0.4633,57.69,58.42,0.4688,0.4638
1075,1079,1043,1065,1108.2,1141.8,1138.45,925.03,462.52,4779993,5575310.4,10761010.7,8474442.45,9377955.6,4688977.8,105.27,99264649,-1.51,12.86,-46,-48.92,-0.9375,-0.8979,0.3,0.4429,58.02,58.34,0.4656,0.4641
1065,1093,1056,1061,1087.2,1136.3,1130.2,942.72,471.36,2647118,4268816.4,10508798.3,7942479.95,9422074.23,4711037.12,120.84,96617531,-6.27,9.03,-23,-43.74,-0.9489,-0.9234,0.2,0.4125,57.91,58.25,0.4822,0.4677
1065,1107,1065,1079,1074.4,1116.6,1122.65,960.7,480.35,3019894,3674862.6,5812285.3,7686795.7,9472405.8,4736202.9,113.73,99637425,-8.5,5.52,-37,-42.39,-0.8977,-0.9105,0.2,0.3859,60.16,58.63,0.4707,0.4683
1084,1097,1070,1093,1072.6,1107.9,1118.3,978.92,489.46,2156060,3213646.6,4959988.1,7357805.85,9508340.13,4754170.07,132.86,101793485,-9.03,2.61,41,-25.71,-0.858,-0.8842,0.3,0.3752,62.45,59.4,0.5353,0.4817
1102,1143,1097,1120,1083.6,1107.4,1116,997.58,498.79,3232332,3167079.4,4829930.1,7175538.8,9562212.33,4781106.17,154.83,105025817,-7.19,0.65,41,-12.37,-0.7812,-0.8327,0.4,0.3783,65.12,60.54,0.5353,0.4924
1116,1157,1097,1116,1093.8,1101,1116.45,1016.18,508.09,4590308,3129142.4,4352226.4,7080472.2,9638717.47,4819358.73,160.24,100435509,-5.99,-0.68,0,-9.9,-0.7926,-0.8127,0.3,0.3685,64.99,61.43,0.5,0.4939
1116,1125,1070,1102,1102,1094.6,1116,1034.55,517.28,5420953,3683909.4,3976362.9,7083006.8,9729066.68,4864533.34,136.74,95014556,-6.09,-1.76,-174,-42.72,-0.7511,-0.7819,0.3,0.3599,33.71,55.89,0.2836,0.4519
1088,1102,1065,1070,1100.2,1087.3,1115.3,1052.38,526.19,3808093,3841549.2,3758205.9,7128220.2,9792534.9,4896267.45,134.71,91206463,-8.66,-3.14,-110,-56.17,-0.8439,-0.8129,0.3,0.3525,37.66,52.24,0.3373,0.429
1075,1102,1061,1075,1096.6,1084.6,1113.25,1070.3,535.15,3710683,4152473.8,3683060.2,7168822.05,9854379.62,4927189.81,136.05,94917146,-10.17,-4.55,-50,-54.94,-0.815,-0.814,0.4,0.3584,43.67,50.53,0.4132,0.4258
1079,1129,1061,1093,1091.2,1087.4,1115.3,1088.52,544.26,4809025,4467812.4,3817445.9,7230472.4,9934530.03,4967265.02,152.97,99726171,-9.8,-5.6,-87,-61.35,-0.711,-0.7625,0.5,0.3761,38.97,48.22,0.3267,0.406
1075,1079,1047,1052,1078.4,1086.1,1113.95,1106.05,553.03,5835749,4716900.6,3923021.5,7342016.1,10031792.52,5015896.26,133.08,93890422,-12.67,-7.01,-114,-71.88,-0.9419,-0.8522,0.5,0.3916,41.75,46.92,0.295,0.3838
1056,1070,1010,1015,1061,1081.5,1108.9,1110.4,561.48,4851542,4603018.4,4143463.9,7326131.1,9995691.68,5056325.78,115.94,89038880,-17.73,-9.16,-128,-83.1,-0.966,-0.9091,0.5,0.4051,43.07,46.15,0.2808,0.3632
988,1006,905,919,1030.8,1065.5,1091.05,1112.38,569.14,4333617,4708123.2,4274836.2,5043560.75,9980788.75,5092439.25,39.74,84705263,-29.15,-13.15,-183,-103.08,-0.9444,-0.9268,0.4,0.4045,43.68,45.66,0.2363,0.3378
924,978,924,960,1007.8,1052.2,1080.05,1113.37,577.14,3708089,4707604.4,4430039.1,4695013.6,9743917.73,5123339.99,52.67,88413352,-34.49,-17.42,-105,-103.47,-0.7817,-0.8543,0.4,0.4039,49.68,46.46,0.3504,0.3403
942,946,905,910,971.2,1031.2,1069.3,1113.37,584.73,3533793,4452558,4460185.2,4645057.65,9508635.98,5152788.27,53.54,84879559,-42.27,-22.39,-155,-113.77,-0.9802,-0.9172,0.3,0.3909,51.22,47.41,0.3067,0.3336
905,924,869,910,942.8,1010.6,1055.8,1112.92,592.31,3726338,4030675.8,4373788.2,4363007.3,9339052.52,5183841.08,39.91,84879559,-47.89,-27.49,-151,-121.22,-0.8576,-0.8874,0.3,0.3796,45.98,47.13,0.3098,0.3289
910,956,905,933,926.4,993.7,1044.15,1108.88,600.08,2678643,3596096,4099557.2,4037960.05,8759197.4,5206163.11,51.83,87558202,-49.91,-31.97,-146,-126.18,-0.7778,-0.8326,0.4,0.3821,45.26,46.75,0.3184,0.3268
905,937,892,919,926.4,978.6,1032.95,1105.6,607.74,2515654,3232503.4,3970313.3,3864259.6,8424608.72,5227126.89,55.45,85042548,-52.04,-35.99,-174,-135.74,-0.8264,-0.8295,0.4,0.3844,41.27,45.66,0.2836,0.3181
924,951,919,924,919.2,963.5,1024.05,1101.8,615.44,2753368,3041559.2,3874581.8,3778821,8235368.35,5250071.63,67,87795916,-52.71,-39.33,-196,-147.79,-0.809,-0.8193,0.4,0.3863,40.19,44.57,0.2421,0.3029
928,937,901,910,919.2,945.2,1016.3,1098.45,623.03,2375876,2809975.8,3631266.9,3724356.4,8116043.5,5269870.59,68.65,85420040,-53.76,-42.22,-206,-159.43,-0.8423,-0.8308,0.3,0.3755,32.9,42.23,0.2359,0.2895
914,919,892,901,917.4,930.1,1008.1,1093.73,630.53,2632400,2591188.2,3310932,3616976.75,8001112.48,5291807.26,62.9,82787640,-54.68,-44.71,-201,-167.75,-0.8769,-0.8539,0.3,0.3661,35.22,40.83,0.239,0.2794
901,919,892,914,913.6,920,1000.75,1090.3,638.15,2418484,2539156.4,3067626.2,3605545.05,7914714.65,5311961.29,72.67,85206124,-53.75,-46.52,-156,-165.4,-0.8269,-0.8404,0.4,0.3703,41.1,40.89,0.2869,0.2809
919,983,905,951,920,923.2,994.35,1086.33,646.08,9523586,3940742.8,3586623.1,3930729.65,7792288.02,5391324.51,88.25,94729710,-49.45,-47.11,-124,-157.12,-0.6846,-0.7625,0.5,0.3865,46.58,42.02,0.3442,0.2936
937,951,914,933,921.8,920.5,986.35,1083.37,653.85,3817578,4153584.8,3597572,4013805.55,7652294.02,5423137.66,76.13,90912132,-46.96,-47.08,-160,-157.69,-0.6952,-0.7289,0.4,0.3882,38.01,41.22,0.299,0.2947
942,956,919,924,924.6,921.9,976.55,1080.17,661.55,3762866,4430982.8,3620479.3,4040332.25,7575182.78,5454494.88,63.77,87149266,-45.19,-46.7,-128,-151.76,-0.7264,-0.7276,0.4,0.3897,47.16,42.41,0.3251,0.3007
924,960,910,919,928.2,922.8,966.7,1076.82,669.21,4790346,4862572,3726880.1,4050334.15,7550127.03,5494414.43,63.51,82358920,-43.68,-46.1,-96,-140.6,-0.635,-0.6813,0.4,0.391,47.69,43.47,0.3563,0.3119
914,928,896,910,927.4,920.5,957.1,1074.15,676.79,2494615,4877798.2,3708477.3,3904017.25,7507120.32,5515202.88,67.5,79864305,-42.72,-45.42,-9,-114.28,-0.6404,-0.6608,0.3,0.3796,49.53,44.68,0.4818,0.3458
905,905,892,892,915.6,917.8,948.2,1071.48,684.23,2734356,3519952.2,3730347.5,3850330.4,7473995.67,5537989.18,69.09,77129949,-42.92,-44.92,-68,-105.03,-0.7982,-0.7295,0.3,0.3697,43.01,44.35,0.3482,0.3463
896,901,873,873,903.6,912.7,938.1,1068.35,691.5,3175691,3391574.8,3772579.8,3823580.8,7465407.1,5564453.28,56.97,73954258,-44.1,-44.76,-37,-91.42,-0.9649,-0.8472,0.2,0.3484,43.44,44.16,0.4041,0.3579
878,896,878,887,896.2,910.4,927.8,1065.53,698.89,2311193,3101240.2,3766111.5,3698689.2,7416110.13,5583713.22,51.84,76265451,-43.41,-44.49,-23,-77.74,-0.8727,-0.86,0.3,0.3424,49.35,45.2,0.4444,0.3752
892,901,878,882,888.8,908.5,919.3,1062.78,706.24,4090891,2961349.2,3911960.6,3611446.3,7410616.42,5617803.98,53.77,72174560,-42.77,-44.15,-51,-72.39,-0.9182,-0.8891,0.3,0.3371,46.33,45.43,0.3651,0.3732
887,892,878,878,882.4,904.9,912.45,1058.67,713.56,3591211,3180668.4,4029233.3,3548429.75,7265258.82,5647730.73,55.25,68583349,-42.1,-43.74,-41,-66.11,-0.9545,-0.9218,0.2,0.32,45.39,45.42,0.3855,0.3756
878,887,873,887,881.4,898.5,910.85,1054.25,720.95,1104933,2854783.8,3187368,3386995.55,7142833.1,5656938.51,63.71,69688282,-40.38,-43.07,-37,-60.29,-0.8727,-0.8973,0.2,0.305,40.89,44.51,0.3989,0.3803
892,914,887,901,887,895.3,907.9,1050.07,728.46,5598612,3339368,3365471.4,3481521.7,7043638.77,5703593.61,68.28,75286894,-37.45,-41.94,-9,-50.03,-0.7455,-0.8214,0.3,0.3043,49.71,45.55,0.4754,0.3993
910,933,895,924,894.4,895.3,908.6,1046.18,736.16,6340362,4145201.8,3623221,3621850.15,7049587.27,5756429.96,91.41,81627256,-32.9,-40.13,23,-35.43,-0.5364,-0.6789,0.4,0.3163,58.39,48.12,0.5584,0.4311
928,937,905,928,903.6,896.2,909.5,1043.43,743.89,6607945,4648612.6,3804980.9,3765930.5,7068294.58,5811496.17,109.33,88235201,-28.64,-37.84,14,-25.54,-0.5,-0.5894,0.5,0.3393,61.57,50.81,0.5372,0.4523
933,942,903,924,912.8,897.6,909.05,1039.85,751.59,5357657,5001901.8,4091285.1,3899881.2,6997066.82,5856143.31,88.68,82877544,-25.29,-35.33,-27,-25.83,-0.4138,-0.5016,0.5,0.3594,47.76,50.2,0.4129,0.4445
924,965,914,919,919.2,900.3,909.05,1036.27,759.25,9287034,6638322,4746552.9,4238450.2,7042202,5933535.26,76.2,73590510,-22.78,-32.82,-14,-23.47,-0.5,-0.5008,0.5,0.3769,59.68,52.1,0.4507,0.4457
919,928,883,907,920.4,903.7,908.2,1032.03,766.81,7049400,6928479.6,5133923.8,4453251.8,7009280.52,5992280.26,61.47,66541110,-21.51,-30.56,-17,-22.17,-0.6304,-0.5656,0.5,0.3923,50.2,51.72,0.4414,0.4448
910,910,870,870,909.6,902,906.2,1024.13,774.06,5349682,6730343.6,5437772.7,4601942.1,6459843.93,6036860.94,58.32,61191428,-23.22,-29.09,-49,-27.54,-1,-0.7828,0.4,0.3933,49.95,51.36,0.3616,0.4282
869,875,780,849,893.8,898.7,903.6,1016.72,781.13,3118800,6032514.6,5340563.6,4626262.1,5572560.43,6062850.94,57.84,58072628,-25.97,-28.47,-61,-34.23,-0.627,-0.7049,0.4,0.3941,49.65,51.02,0.3386,0.4103
855,869,806,846,878.2,895.5,900.2,1010.38,788.18,3153606,5591704.4,5296803.1,4663018.2,5403681.07,6089130.99,50.97,54919022,-28.07,-28.39,-46,-36.58,-0.6432,-0.6741,0.4,0.3949,54.21,51.66,0.3678,0.4018
844,866,838,851,864.6,891.9,895.2,1004.07,795.28,2448354,4223968.4,5431145.2,4309256.6,5308927.32,6109533.94,39.52,57367376,-29,-28.51,-22,-33.67,-0.6162,-0.6451,0.4,0.3955,58.7,53.07,0.4313,0.4077
852,878,849,876,858.4,889.4,892.35,999,802.58,2971444,3408377.2,5168428.4,4266949.9,5212853.77,6134295.98,47.25,60338820,-27.4,-28.29,-11,-29.13,-0.4811,-0.5631,0.4,0.3961,59.09,54.27,0.4678,0.4197
880,937,869,910,866.4,888,891.65,994.73,810.16,8138487,3966138.2,5348240.9,4485730.95,5233867.33,6202116.7,65.55,68477307,-23.12,-27.25,28,-17.71,-0.2973,-0.4302,0.4,0.3966,63.86,56.19,0.57,0.4498
892,911,877,881,872.8,883.3,889.75,990.97,817.5,3570055,4056389.2,5044451.9,4424716.4,5185174.25,6231867.16,67.06,64907252,-21.82,-26.17,3,-13.57,-0.4541,-0.4421,0.3,0.3845,63.86,57.72,0.5067,0.4611
879,895,873,884,880.4,879.3,888.45,987.18,824.87,2294086,3884485.2,4738094.8,4414689.95,5133904.67,6250984.54,74.91,67201338,-20.31,-25,-3,-11.45,-0.4378,-0.44,0.4,0.3864,62.81,58.74,0.4932,0.4675
889,951,884,933,896.8,880.7,890.5,984.67,832.64,5283730,4451560.4,4337764.4,4542158.65,5173569.75,6295015.63,90.27,72485068,-14.99,-23,32,-2.76,-0.173,-0.3065,0.5,0.4006,62.71,59.53,0.563,0.4866
933,983,919,974,916.4,887.4,895.55,982.3,840.76,7786503,5414572.2,4411474.7,4772699.25,5255034.03,6359903.15,114.17,80271571,-7.38,-19.87,50,7.79,-0.0443,-0.1754,0.6,0.4255,63.65,60.36,0.5919,0.5077
978,992,924,956,925.6,896,899,980.7,848.73,6198731,5026621,4496379.6,4967076.15,5298745.92,6411559.24,95.68,74072840,-2.77,-16.45,28,11.83,-0.1698,-0.1726,0.6,0.4473,54.49,59.18,0.549,0.5159
951,983,933,965,942.4,907.6,903.15,978.8,856.77,4761408,5264891.6,4660640.4,5000602,5318021.47,6451237.64,114.27,78834248,1.59,-12.84,41,17.67,-0.1274,-0.15,0.7,0.4789,61.83,59.71,0.5704,0.5268
951,969,946,956,956.8,918.6,907.05,976.13,864.73,1488841,5103842.6,4494163.9,4895483.5,5256681.45,6463644.65,119.66,77345407,4.27,-9.42,37,21.53,-0.1698,-0.1599,0.7,0.5066,54.59,58.69,0.5627,0.534
969,969,919,928,955.8,926.3,909.1,970.33,872.47,3203859,4687868.4,4569714.4,5000429.8,4476995.37,6490343.48,109.32,74141548,4.09,-6.72,21,21.43,-0.3019,-0.2309,0.6,0.5182,57.98,58.55,0.5338,0.534
928,956,919,946,950.2,933.3,911.35,966.43,880.35,3495265,3829620.8,4622096.5,4895262.45,4357265.92,6519470.68,104.92,77636813,5.34,-4.31,76,32.34,-0.217,-0.2239,0.6,0.5285,65.75,59.99,0.6301,0.5532
946,951,892,933,945.6,935.6,911.8,963.23,888.13,3462317,3282338,4154479.5,4751360.2,4339422.67,6548323.33,85.46,74174496,5.22,-2.4,84,42.67,-0.3172,-0.2706,0.5,0.5249,65.01,60.99,0.6479,0.5721
933,951,913,946,941.8,942.1,912.7,959.33,896.01,3024011,2934858.6,4099875.1,4572163.5,4233700.43,6573523.42,78.46,77198507,6.1,-0.7,100,54.14,-0.2987,-0.2846,0.6,0.5343,65.13,61.82,0.6701,0.5917
946,960,913,919,934.4,945.6,912.45,955.22,903.67,3738939,3384878.2,4244360.4,4491227.6,4143022.95,6604681.24,81.02,73459568,4.57,0.35,68,56.91,-0.5105,-0.3976,0.5,0.53,59.71,61.4,0.6076,0.5949
913,919,841,901,929,942.4,911.55,951.18,911.18,4501807,3644467.8,4166168.1,4251966.25,4118225.35,6642196.3,89.67,68957761,1.88,0.66,25,50.53,-0.6026,-0.5001,0.4,0.5138,53.67,59.85,0.5405,0.584
902,937,902,919,923.6,936.9,912.15,948.13,918.83,2812878,3507990.4,3668805.6,4040140.15,4090737.65,6665636.95,113.84,71770639,1.19,0.77,9,42.22,-0.4834,-0.4918,0.4,0.4995,49.39,57.76,0.5154,0.5703
928,937,902,928,922.6,934.1,915.05,945.85,926.57,3828511,3581229.2,3431783.6,3964081.6,4096793.37,6697541.21,144.42,75599150,1.35,0.88,47,43.18,-0.4238,-0.4578,0.5,0.4996,55.82,57.37,0.5861,0.5734
937,960,914,919,917.2,929.5,918.55,943.42,934.23,3867494,3749925.8,3342392.2,4001516.3,4081585.05,6729770.33,141.16,71731656,0.75,0.86,35,41.54,-0.4834,-0.4706,0.4,0.4871,60.88,58.07,0.5627,0.5713
919,924,858,887,910.8,922.6,920.6,940.52,941.62,5317451,4065628.2,3725253.2,4109708.55,4126090.6,6774082.42,132.52,66414205,-2.29,0.23,-46,24.03,-0.6954,-0.583,0.4,0.4763,51.96,56.85,0.4122,0.5395
886,942,861,892,909,919,922.65,937.4,949.05,7773742,4720015.2,4182241.5,4375977.95,4205321.4,6838863.6,147.58,74187947,-4.24,-0.67,-82,2.83,-0.6623,-0.6226,0.5,0.4792,51.52,55.78,0.3186,0.4953
896,896,848,860,897.2,910.4,921.85,933.52,956.22,6400719,5437583.4,4472786.9,4547441.7,4276065.72,6892202.93,117.84,67787228,-8.28,-2.19,-96,-16.94,-0.8662,-0.7444,0.4,0.4693,51.89,55.01,0.3,0.4562
864,870,835,841,879.8,901.2,918.4,928.87,963.23,3125665,5297014.2,4439121.7,4296800.6,4274287.93,6918250.13,91.5,64661563,-12.86,-4.32,-124,-38.35,-0.9552,-0.8498,0.4,0.4607,44.86,52.98,0.252,0.4154
847,860,832,846,865.2,891.2,916.65,924.37,970.28,1761114,4875738.2,4312832,4206353.55,4227134.7,6932926.08,103.67,66422677,-15.9,-6.64,-110,-52.68,-0.8978,-0.8738,0.4,0.4531,44.8,51.34,0.2764,0.3876
841,849,830,845,856.8,883.8,914.7,920.08,977.32,2050207,4222289.4,4143958.8,4194159.6,4170955.6,6950011.14,93.48,64372470,-18.19,-8.95,-83,-58.74,-0.8846,-0.8792,0.4,0.4464,45.96,50.27,0.3105,0.3722
842,846,823,827,843.8,876.4,909.4,916.03,984.21,1700376,3007616.2,3863815.7,4014991.9,4135826.98,6964180.94,78.22,62672094,-21.21,-11.4,-119,-70.8,-0.9708,-0.925,0.4,0.4406,40.88,48.39,0.2283,0.3434
826,832,798,823,836.4,866.8,901.85,911.83,991.07,2066849,2140842.2,3789212.8,3729009.2,4108429.75,6981404.68,58.27,60605245,-23.65,-13.85,-110,-78.64,-0.8457,-0.8853,0.3,0.4231,42.22,47.16,0.2381,0.3223
822,849,822,833,834.8,857.3,895.7,907.5,998.01,914306,1698570.4,3497792.3,3464787.95,4043517.77,6989023.9,69.33,61519551,-24.5,-15.98,-113,-85.51,-0.784,-0.8346,0.3,0.4077,39.52,45.63,0.2271,0.3033
825,841,823,837,833,849.1,889.3,903.92,1004.98,1170654,1580478.4,3228108.3,3285250.25,3965766.18,6998779.35,60.55,62690205,-24.56,-17.7,-82,-84.81,-0.7593,-0.797,0.4,0.4067,41.89,44.88,0.2772,0.2981
828,859,828,857,835.4,846.1,884.35,901.28,1005.84,1501103,1470657.6,2846473.5,3285863.35,3909925.53,6952808.61,66.64,64191308,-22.74,-18.7,-44,-76.65,-0.6358,-0.7164,0.5,0.4184,48.08,45.52,0.3817,0.3148
857,876,849,855,841,842.4,880.7,900.22,1006.3,1813625,1493307.4,2250461.8,3216351.65,3867925.67,6924357.21,69.08,62377683,-21.21,-19.2,-64,-74.12,-0.6481,-0.6823,0.4,0.4161,46.67,45.75,0.3118,0.3142
858,864,846,846,845.6,841,875.7,898.32,1005.84,1589573,1397852.2,1769347.2,3121067.05,3832617.07,6788267.4,57.49,60788110,-20.48,-19.46,-82,-75.69,-0.7037,-0.693,0.4,0.4141,39.64,44.53,0.2588,0.3031
845,845,825,837,846.4,840.6,870.9,897.1,1005.23,1232963,1461583.6,1580077,3009599.35,3794269.9,6651452.94,60.92,59555147,-20.4,-19.65,-82,-76.95,-0.7292,-0.7111,0.4,0.4123,31.87,42,0.2588,0.2943
841,848,828,836,846.2,839.6,865.4,895.87,1004.39,1413204,1510093.6,1545286,2929059,3755717.67,6547385.09,50.91,58141943,-20.19,-19.76,-51,-71.76,-0.7361,-0.7236,0.3,0.3983,39.67,41.53,0.3165,0.2987
834,844,828,840,842.8,839.1,861.45,894.32,1001.6,1941187,1598110.4,1534384,2839171.4,3743426.73,6251312.07,61.87,60083130,-19.47,-19.7,-52,-67.81,-0.5714,-0.6475,0.4,0.3985,21.08,37.44,0.3116,0.3013
842,849,785,786,829,835,855.7,892.1,998.85,3237355,1882856.4,1688081.9,2775948.8,3755455.08,6090031.9,64.18,56845775,-22.99,-20.36,-74,-69.05,-0.989,-0.8183,0.4,0.3987,24.23,34.8,0.2688,0.2948
780,789,629,713,802.4,824,845.4,888.58,995.19,3565217,2277985.2,1837918.7,2813565.75,3768985.9,6002177.13,50.54,53280558,-31.31,-22.55,-128,-80.84,-0.6599,-0.7391,0.4,0.3988,24.38,32.72,0.2009,0.276
723,756,629,704,775.8,811.1,834.2,885.15,991.8,1547926,2340977.8,1901280.7,2699536.5,3755186.73,5935615.12,38.69,51732632,-38.19,-25.68,-142,-93.07,-0.6964,-0.7177,0.3,0.3865,24.9,31.15,0.1743,0.2557
704,728,643,709,750.4,798.3,823.7,881.95,987.84,932121,2244761.2,1877427.4,2552767.85,3726848.75,5863980.62,45.62,52664753,-42.75,-29.09,-136,-101.66,-0.6761,-0.6969,0.3,0.3757,26.39,30.2,0.1937,0.2433
710,759,707,733,729,785.9,816,878.93,984.62,1700356,2196595,1897352.7,2371913.1,3714879.95,5814797.3,59.49,54365109,-43.92,-32.06,-94,-100.13,-0.5789,-0.6379,0.3,0.3662,33.58,30.88,0.2939,0.2534
728,729,686,704,712.6,770.8,806.6,874.82,980.58,950033,1739130.6,1810993.5,2030727.65,3571987.4,5682137.71,32.32,53415076,-46.65,-34.98,-119,-103.9,-0.6964,-0.6671,0.3,0.3579,35.6,31.82,0.2648,0.2557
702,702,673,691,708.2,755.3,798.15,870.78,977.08,990707,1224228.6,1751106.9,1760227.05,3524872.88,5588583.45,39.24,52424369,-49.29,-37.84,-142,-111.52,-0.749,-0.7081,0.3,0.3507,31.24,31.7,0.2227,0.2491
678,699,647,655,698.4,737.1,788.85,866.3,973.23,1150606,1144764.6,1742871.2,1661474.1,3481335.22,5528259,42.56,51273763,-53.67,-41.01,-182,-125.62,-0.8947,-0.8014,0.3,0.3444,31.63,31.69,0.184,0.2361
645,695,616,676,691.8,721.1,780.35,862.25,969.53,25892591,6136858.6,4190809.9,2868047.95,3833039.3,5691583.17,146.09,77166354,-54.82,-43.77,-181,-136.69,-0.7692,-0.7853,0.4,0.3513,12.27,27.81,0.1869,0.2262
654,676,625,667,678.6,703.8,771.45,858.2,966.18,758702,5948527.8,4072561.4,2803472.7,3804107.42,5655613.87,154.66,76407652,-55.81,-46.18,-188,-146.95,-0.7944,-0.7898,0.3,0.3449,7.73,23.79,0.1824,0.2175
672,680,655,660,669.8,691.2,763.1,854.33,962.91,1509597,6060440.6,3899785.6,2793933.75,3783694.77,5628845.22,156.01,74898055,-56.51,-48.24,-186,-154.76,-0.8112,-0.8005,0.3,0.3393,11.04,21.24,0.1837,0.2107
669,669,626,633,658.2,683.2,753.6,850.33,959.34,1500816,6162462.4,3693345.5,2765632.1,3755780.18,5610593.64,160.17,73397239,-58.56,-50.31,-204,-164.61,-0.927,-0.8638,0.3,0.3344,11.06,19.2,0.1731,0.2032
637,670,633,654,658,678.2,744.65,846.45,955.99,2495528,6431446.8,3788105.7,2844693.2,3758852.43,5587481.28,167.61,75892767,-57.83,-51.81,-182,-168.09,-0.8369,-0.8503,0.4,0.3426,12.32,17.83,0.2259,0.2077
653,655,627,642,651.2,671.5,734.9,842.45,952.62,1256052,1504139,3820498.8,2848963.1,3711605.12,5561110.77,153.06,74636715,-57.56,-52.96,-198,-174.07,-0.8884,-0.8694,0.3,0.3373,12.01,16.66,0.2088,0.2079
642,648,618,623,642.4,660.5,723.2,838.2,948.43,862964,1524991.4,3736759.6,2817056.15,3666134.33,5465696.58,140.99,73773751,-58.2,-54.01,-163,-171.86,-0.9595,-0.9145,0.2,0.3201,12.83,15.9,0.2328,0.2129
625,634,610,616,633.6,651.7,711.25,833.68,943.97,4511362,2125344.4,4092892.5,2951943,3722908.15,5432870.63,126.4,69262389,-58.6,-54.93,-97,-156.89,-0.9597,-0.9371,0.2,0.3051,12.72,15.26,0.2971,0.2297
612,619,596,603,627.6,642.9,699.1,828.72,939.39,1008164,2026814,4094638.2,2922872.55,3646400.68,5345019.72,129.28,68254225,-59.29,-55.8,-101,-145.71,-0.9571,-0.9471,0.2,0.292,12.92,14.8,0.2922,0.2422
603,645,599,634,623.6,640.8,688.95,823.88,935.03,1565963,1840901,4136173.9,2939522.55,3566827.37,5308207.32,142.31,69820188,-56.67,-55.97,-75,-131.57,-0.7669,-0.857,0.3,0.293,16.01,15.04,0.3606,0.2659
636,645,623,637,622.6,636.9,679,819.03,931.23,837104,1757111.4,1630625.2,2910717.55,3470646.68,5269470.63,154.77,70657292,-53.74,-55.53,-96,-124.45,-0.6917,-0.7744,0.3,0.2938,13.98,14.83,0.3065,0.274
640,645,626,627,623.4,632.9,668.35,814.08,926.97,897953,1764109.2,1644550.3,2858555.85,3396318.28,5196692.55,140.75,69759339,-51.63,-54.75,-77,-114.96,-0.7075,-0.7409,0.3,0.2946,14.03,14.67,0.3319,0.2856
630,636,599,629,626,629.8,660.5,809.25,922.76,946717,1051180.2,1588262.3,2744023.95,3257313,5149757.5,167.58,70706056,-49.22,-53.64,-62,-104.37,-0.6796,-0.7103,0.4,0.3078,14.08,14.55,0.3578,0.3
634,646,630,644,634.2,630.9,657.05,804.87,918.45,827837,1015114.8,1520964.4,2607154.95,3153620.28,5081450.4,207.72,71533893,-45.58,-52.03,-11,-85.7,-0.5152,-0.6127,0.5,0.3318,16.01,14.84,0.4721,0.3344
643,666,643,656,638.6,631.1,654.65,801.3,912.72,1213907,944703.6,1392802.3,2590454,3084690.7,4772267.32,236.49,72747800,-41.25,-49.88,-20,-72.56,-0.2857,-0.4492,0.5,0.3528,42.58,20.39,0.4468,0.3569
658,684,644,675,646.2,634.4,652.95,798.4,907.56,2147633,1206809.4,1481960.4,2651229.6,3068504.58,4320532.51,244.38,74895433,-35.88,-47.08,8,-56.45,-0.1023,-0.2757,0.6,0.3837,50.09,26.33,0.5202,0.3896
670,729,662,727,666.2,644.8,652.65,796.42,903.4,2663219,1559862.6,1661985.9,2699372.75,3060331.47,4232006.27,250.64,77558652,-27.11,-43.08,67,-31.76,-0.015,-0.1454,0.7,0.4233,53.07,31.68,0.6379,0.4392
726,768,718,758,692,659,655.35,794.87,899.47,1099105,1590340.2,1320760.2,2706826.35,3037843.98,4173385.65,274.73,78657757,-17.45,-37.96,125,-0.41,-0.0581,-0.1018,0.8,0.4704,59.26,37.19,0.753,0.502
753,768,734,758,714.8,674.5,658.7,792.9,895.95,1992942,1823361.2,1419238,2756938.1,3021535.62,4117194.69,281.51,78657757,-9.69,-32.3,104,20.48,-0.0581,-0.08,0.8,0.5116,58.9,41.54,0.7301,0.5476
763,771,728,750,733.6,686.1,663.45,790.23,892.48,2580078,2096595.4,1520649.5,2828411.7,2928895.47,4081381.4,256.17,76077679,-4.14,-26.67,108,37.98,-0.12,-0.1,0.7,0.5351,54.62,44.15,0.7432,0.5867
750,761,745,756,749.8,698,667.45,788.15,889.56,1121449,1891358.6,1549084,1589854.6,2888085.37,4036629.81,100.21,77199128,0.74,-21.19,133,56.98,-0.0857,-0.0928,0.7,0.5557,58.92,47.1,0.8182,0.633
