Open,High,Low,Close,Price_5,Price_10,Price_20,Price_60,Price_120,Volume,Volume_5,Volume_10,Volume_20,Volume_60,Volume_120,Volume Ratio,OBV,MACD,Signal,Momentum,Momentum_Signal,William_R,William_D,Psychology,Psychology_Signal,MFI,MFI_Signal,RSI,RSI_Signal
20650,20750,20400,20500,20620,20670,20430,19062.5,18100.42,205775,285598.4,337818.1,326054.05,293906.68,235070.03,117.63,1461016,429.87,492.54,450,634.79,-0.4737,-0.4389,0.3,0.4725,53.62,57.74,0.5542,0.5698
20550,20550,19850,20100,20550,20550,20407.5,19090.83,18121.67,295704,296424,287297.5,311772.65,292372.65,236613.14,89.4,1165312,367.05,467.44,600,627.83,-0.7027,-0.5708,0.2,0.4385,54.23,57.04,0.575,0.5709
20050,20450,20050,20100,20400,20485,20397.5,19119.17,18143.33,251047,267992.8,260562.4,308343.25,292867.68,237670.76,99.06,1165312,313.65,436.68,100,522.26,-0.7647,-0.6678,0.2,0.4087,54.09,56.45,0.5143,0.5596
20100,20400,19750,20000,20250,20435,20382.5,19146.67,18162.92,215588,242888.4,259547,305581.7,293783.65,238513.76,92.3,949724,260.26,401.4,-150,387.81,-0.8235,-0.7456,0.2,0.3826,48.46,54.85,0.4783,0.5433
20200,21000,20150,20350,20210,20410,20387.5,19182.5,18184.58,625063,318635.4,297892.8,326392.6,300740.18,242443.14,119.84,1574787,243.39,369.8,-50,300.25,-0.6364,-0.691,0.2,0.3598,50.84,54.05,0.493,0.5332
20350,20900,20350,20550,20220,20420,20395,19221.67,18207.08,323346,342149.6,313874,329827.35,303676.58,244371.55,122.15,1898133,243.35,344.51,-750,90.2,-0.5,-0.5955,0.3,0.3523,45.15,52.27,0.3684,0.5003
20850,21650,20750,21400,20480,20515,20462.5,19275,18240.83,856217,454252.2,375338.1,364984.6,315289.42,250232.14,159.19,2754350,308.35,337.27,650,202.16,-0.1316,-0.3635,0.4,0.3583,60.74,53.96,0.6032,0.5208
21550,21800,21300,21400,20740,20570,20557.5,19332.5,18272.08,398033,483649.4,375821.1,366995.15,317918.75,252118.14,176.2,2754350,355.76,340.97,900,341.73,-0.1951,-0.2793,0.3,0.351,66.96,56.56,0.6552,0.5477
21500,21700,21050,21500,21040,20645,20632.5,19385,18304.58,295560,499643.8,371266.1,368347.4,319232.72,253587.06,177.21,3049910,396.83,352.14,900,453.38,-0.1463,-0.2128,0.4,0.3571,66.05,58.46,0.6552,0.5692
21400,21650,21200,21600,21290,20750,20705,19435.83,18337.92,254484,425528,372081.7,365109.2,318707.87,254811.58,174.78,3304394,432.46,368.21,1150,592.71,-0.0976,-0.1552,0.5,0.375,70.01,60.77,0.7018,0.5957
21400,21850,21400,21500,21480,20850,20760,19484.17,18368.75,384888,437836.4,389993,363905.55,321805.93,257038.53,139.22,2919506,447.47,384.06,1050,684.16,-0.1667,-0.1609,0.5,0.3906,75.6,63.74,0.678,0.6122
21500,22050,21450,21800,21560,21020,20785,19536.67,18401.25,591998,384992.6,419622.4,353459.95,329926.15,260060.86,132.36,3511504,478.07,402.86,950,737.33,-0.1087,-0.1348,0.6,0.4168,76.65,66.32,0.6667,0.6231
21450,22150,21450,21800,21640,21190,20837.5,19591.67,18432.5,405784,386542.8,435096.1,347829.25,335191.97,262082.42,155.11,3511504,496.59,421.61,1050,799.87,-0.1458,-0.1403,0.6,0.4397,77.01,68.46,0.6909,0.6366
21800,22150,21650,21750,21690,21365,20900,19645.83,18463.75,370959,401622.6,450633.2,355090.1,339347.23,262943.56,147.27,3140545,501.45,437.58,1200,879.89,-0.1667,-0.1535,0.6,0.4597,81.99,71.16,0.7308,0.6555
21800,21850,21200,21200,21610,21450,20930,19696.67,18489.17,552783,461282.4,443405.2,370649,345146.23,265268.03,116.44,2587762,455.67,441.19,700,843.91,-0.3958,-0.2747,0.5,0.4647,76.94,72.32,0.6129,0.6469
21300,21500,21150,21300,21570,21525,20972.5,19752.5,18517.08,204404,425185.6,431511,372692.5,345302.73,265775.96,128.55,2792166,422.59,437.47,1200,915.13,-0.3542,-0.3144,0.5,0.4692,77.95,73.45,0.7143,0.6604
21200,21300,20700,20850,21380,21470,20992.5,19800.83,18539.17,448142,396414.4,390703.5,383020.8,349579.77,267259.24,113.46,2344024,355.96,421.17,750,882.1,-0.5417,-0.428,0.4,0.4605,71.26,73.01,0.6154,0.6514
20850,21150,20600,21000,21220,21430,21000,19837.5,18564.17,346994,384656.4,385599.6,380710.35,348763.78,268799.18,112.17,2691018,311.66,399.27,1000,905.68,-0.575,-0.5015,0.5,0.4654,69.64,72.33,0.6515,0.6514
21250,21250,20700,20700,21010,21350,20997.5,19870.83,18588.75,216794,353823.4,377723,374494.55,348909.9,269081.6,116.2,2474224,249.47,369.31,350,794.55,-0.8056,-0.6535,0.4,0.4573,63.81,70.63,0.5538,0.6319
20650,21150,20650,21000,20970,21290,21020,19910.83,18617.5,330472,309361.2,385321.8,378701.75,352263,269541.16,135.36,2804696,221.84,339.82,450,725.64,-0.7419,-0.6977,0.4,0.4501,63.88,69.28,0.5672,0.619
21000,21000,20600,20850,20880,21225,21037.5,19950,18650,197227,307925.8,366555.7,378274.35,353722.15,269008.96,135.72,2607469,185.69,308.99,-550,470.51,-0.8387,-0.7682,0.4,0.4438,55.28,66.48,0.3962,0.5744
20950,20950,20350,20500,20810,21095,21057.5,19985.83,18682.5,290757,276448.8,336431.6,378027,356447.52,269863.18,135.93,2316712,127.34,272.66,-900,196.41,-0.9167,-0.8424,0.3,0.4259,48.43,62.87,0.35,0.5295
20400,20800,20300,20350,20680,20950,21070,20022.5,18716.25,246792,256408.4,320532.4,377814.25,358043.37,270573.84,127.2,2069920,68.2,231.77,-1150,-72.87,-0.973,-0.9077,0.3,0.4101,49.03,60.1,0.3115,0.4859
20550,20550,20200,20300,20600,20805,21085,20054.17,18750.42,127186,238486.8,296155.1,373394.15,358119.52,270731.96,130.67,1942734,17.11,188.84,-1300,-318.3,-0.9487,-0.9282,0.3,0.3964,44.99,57.08,0.2833,0.4454
20400,20850,20300,20750,20550,20760,21105,20089.17,18782.92,294959,231384.2,270372.7,356888.95,360376.87,271160.01,120.48,2237693,12.77,153.62,-750,-404.64,-0.7179,-0.8231,0.4,0.3968,43.74,54.41,0.3881,0.4339
21000,21450,20800,21150,20610,20745,21135,20136.67,18819.58,379263,267791.4,287858.6,359684.8,363704.2,273524.27,122.2,2616956,41.14,131.13,-650,-453.71,-0.5128,-0.668,0.4,0.3972,40.79,51.69,0.4058,0.4283
21050,21350,20900,21300,20770,20790,21130,20189.17,18858.75,291437,267927.4,272188.1,331445.8,366984.83,275063.44,104.76,2908393,74.87,119.88,-500,-462.97,-0.4359,-0.5519,0.5,0.4101,39.04,49.16,0.4306,0.4288
21650,21900,21300,21800,21060,20870,21150,20253.33,18901.25,607931,340155.2,298281.8,341940.7,373239.93,278924.95,125.08,3516324,140.32,123.96,50,-360.38,-0.0588,-0.3054,0.5,0.4213,42.28,47.78,0.5062,0.4442
22000,22700,21750,22000,21400,21000,21175,20315.83,18945.83,873771,489472.2,363979.5,370851.25,386014.17,284885.84,144.11,4390095,205.96,140.36,800,-128.3,-0.28,-0.2927,0.6,0.4436,57.99,49.82,0.6081,0.477
22300,22300,21400,21600,21570,21060,21175,20373.33,18988.75,374554,505391.2,368387.7,376854.75,389236.9,286780.85,120.84,4015541,223.13,156.92,300,-42.64,-0.44,-0.3663,0.5,0.4507,55.92,51.04,0.5375,0.4891
21600,22100,21250,21700,21680,21145,21185,20430.83,19033.75,351356,499809.8,383800.6,375178.15,392258.18,288850.36,147.8,4366897,242.02,173.94,850,135.89,-0.4,-0.3832,0.6,0.4694,56.87,52.21,0.6164,0.5146
21750,22350,21750,22000,21820,21295,21195,20495,19081.67,620958,565714,416820.7,376626.15,399244.77,293034.19,148.76,4987855,277.99,194.75,1000,308.71,-0.28,-0.3316,0.7,0.4982,65.87,54.94,0.6316,0.538
21950,22100,21800,22050,21870,21465,21207.5,20565,19128.75,303832,504894.2,422524.7,371528.55,400233.47,294728.29,163.01,5291687,306.99,217.19,1350,516.97,-0.26,-0.2958,0.8,0.5359,64.62,56.88,0.6901,0.5684
22050,22350,21750,22000,21870,21635,21220,20636.67,19179.17,267271,383594.2,436533.2,366344.15,401104.8,294237.3,169.22,5024416,322.22,238.2,1000,613.57,-0.28,-0.2879,0.8,0.5689,64.3,58.36,0.6515,0.585
22150,22150,21050,21850,21920,21745,21252.5,20710.83,19227.08,704480,449579.4,477485.3,373929,407941.77,298960.1,160.29,4319936,318.52,254.27,1000,690.86,-0.34,-0.3139,0.7,0.5853,58.49,58.39,0.6515,0.5983
21800,22100,21700,22000,21980,21830,21287.5,20780.83,19276.25,366280,452564.2,476187,382022.8,409763.23,300942.57,165.92,4686216,323.96,268.2,1500,852.69,-0.28,-0.297,0.7,0.5996,63.93,59.49,0.7419,0.627
22050,22150,21700,21950,21970,21895,21342.5,20842.5,19324.58,315896,391551.8,478632.9,375410.5,408623.02,302592.47,173.93,4370320,320.54,278.67,1600,1002.15,-0.3,-0.2985,0.6,0.5997,66.6,60.92,0.7667,0.655
22000,22100,21850,22000,21960,21915,21392.5,20899.17,19372.5,206104,372006.2,438450.2,368366,403057.82,302774.22,168.79,4576424,318.19,286.58,1700,1141.72,-0.2917,-0.2951,0.6,0.5997,69.24,62.58,0.7833,0.6806
22000,22050,21750,22050,21970,21920,21460,20940,19421.25,269856,372523.2,378058.7,371019.1,372698.83,303488.12,193.97,4846280,316.72,292.6,1300,1173.38,-0.3421,-0.3186,0.6,0.5998,64.37,62.94,0.75,0.6945
22150,22150,21850,22000,22000,21960,21510,20980,19468.75,312341,294095.4,371837.4,370112.55,370726.25,304526.75,160.96,4533939,307.97,295.68,850,1108.7,-0.3889,-0.3537,0.6,0.5998,64.03,63.16,0.6889,0.6934
21950,22150,21600,21700,21940,21960,21552.5,21006.67,19511.67,367595,294358.4,373461.3,378630.95,360986.45,305994.23,151.84,4166344,273.67,291.27,400,966.96,-0.6061,-0.4799,0.5,0.5873,58.06,62.14,0.5833,0.6714
21600,21650,21050,21400,21830,21900,21597.5,21020.83,19551.25,339060,298991.2,345271.5,381046.1,356948.58,307237.5,149.44,3827284,219.74,276.97,-400,693.57,-0.7879,-0.6339,0.4,0.5639,49.76,59.66,0.4091,0.6189
21200,21650,21200,21400,21710,21835,21650,21039.17,19591.25,181076,293985.6,332995.9,377760.3,354639.27,307552.38,160.62,3827284,174.99,256.57,-600,434.85,-0.7308,-0.6823,0.3,0.5309,42.13,56.16,0.35,0.5651
21500,22100,21500,21850,21670,21820,21727.5,21065,19632.5,649539,369922.2,371222.7,403877.95,360951.27,311231.44,191.43,4476823,173.83,240.03,250,397.88,-0.3846,-0.5335,0.4,0.5146,52.92,55.51,0.561,0.5643
21900,22000,21500,21600,21590,21795,21770,21087.5,19672.92,365889,380631.8,337363.6,407424.45,363568.67,313270.93,159.7,4110934,151,222.22,-100,298.31,-0.5769,-0.5552,0.4,0.5002,52.76,54.96,0.4773,0.5469
21600,21700,21150,21300,21510,21725,21777.5,21102.5,19706.67,370362,381185.2,337771.8,406979.4,365497.18,314746.74,132.03,3740572,107.46,199.27,-700,98.65,-0.8077,-0.6814,0.3,0.4752,42.37,52.44,0.3409,0.5057
21100,21300,20400,20600,21350,21590,21742.5,21111.67,19732.08,474649,408303,353647.1,416140,370856.8,315637.08,108.98,3265923,16.28,162.67,-1450,-211.08,-0.8974,-0.7894,0.3,0.4533,41.09,50.17,0.2456,0.4537
20600,21150,20250,20650,21200,21455,21685,21130.83,19760,495032,471094.2,382539.9,410495.05,373143.63,318278.22,106.14,3760955,-51.35,119.87,-1350,-438.87,-0.7895,-0.7895,0.3,0.4341,34.11,46.96,0.2632,0.4156
20600,21250,20450,20550,20940,21305,21612.5,21140,19787.92,613975,463981.4,416951.8,397505.25,378901.3,322157.87,72.96,3146980,-111.73,73.55,-1300,-611.09,-0.8421,-0.8158,0.2,0.4049,46.78,46.92,0.2679,0.386
20550,20850,19950,20500,20720,21155,21557.5,21145.83,19815,499547,490713,435672.4,403754.9,381906.28,325422.3,71.02,2647433,-161.75,26.49,-1500,-788.87,-0.75,-0.7829,0.2,0.3793,38.52,45.24,0.2222,0.3533
20200,20700,20200,20500,20560,21035,21497.5,21147.5,19839.17,255497,467740,424462.6,398961.95,379348.55,326133.7,64.54,2647433,-199.1,-18.63,-1450,-921.1,-0.75,-0.7664,0.2,0.3569,41.32,44.46,0.2264,0.3279
20550,20600,20200,20500,20540,20945,21422.5,21134.17,19864.17,477598,468329.8,438316.4,391793.95,373960.02,329339,54,2647433,-226.09,-60.12,-1500,-1036.88,-0.75,-0.7582,0.2,0.3372,35.74,42.71,0.2115,0.3046
20550,20850,20250,20800,20570,20885,21360,21135,19890.83,268560,423035.4,447064.8,390030.35,369796.05,330420.83,53.31,2915993,-220.73,-92.24,-1250,-1079.5,-0.6136,-0.6859,0.3,0.3326,40.49,42.27,0.2807,0.2998
20850,20950,20600,20700,20600,20770,21295,21138.33,19919.17,128488,325938,394959.7,383091.2,368175.15,330073.05,54.8,2787505,-221.99,-118.19,-1300,-1123.6,-0.6591,-0.6725,0.2,0.316,38.32,41.48,0.2759,0.295
20400,21450,20400,21150,20730,20725,21260,21147.5,19951.67,343164,294661.4,392687.2,365025.4,369867.8,331213.79,71.98,3130669,-184.55,-131.47,-550,-1008.88,-0.4419,-0.5572,0.3,0.314,44.88,42.16,0.4098,0.318
21200,22200,20950,22050,21040,20800,21262.5,21174.17,19992.92,756679,394897.8,431318.9,384545.35,379753.55,336307.01,81.18,3887348,-81.32,-121.44,650,-677.11,-0.0667,-0.3119,0.4,0.3248,54.83,44.69,0.589,0.3722
21800,22100,21600,21850,21310,20925,21257.5,21197.5,20030.83,357289,370836,419582.9,386615,381682.1,336054.07,80.4,3530059,-15.47,-100.24,450,-451.68,-0.1556,-0.2337,0.4,0.3342,56.22,47,0.5584,0.4095
21900,22250,21850,22150,21580,21075,21265,21219.17,20070,324546,382033.2,402534.3,392537.1,380537.82,337010.9,83.16,3854605,60.23,-68.15,300,-301.35,-0.0435,-0.1386,0.4,0.3424,53.68,48.33,0.5405,0.4357
22250,22250,21850,22050,21850,21225,21265,21240.83,20106.25,207729,397881.4,361909.7,389430.75,378314.8,335940.24,73.31,3646876,110.87,-32.35,450,-151.08,-0.087,-0.1128,0.4,0.3496,55.21,49.71,0.5634,0.4612
22050,22450,21900,22100,22040,21385,21270,21266.67,20141.25,302891,389826.8,342244.1,388958.25,379257.52,336755.53,86.03,3949767,153.28,4.78,800,39.14,-0.14,-0.1264,0.5,0.3684,61.57,52.08,0.6212,0.4932
22200,22350,21900,22050,22040,21540,21287.5,21292.5,20177.5,302005,298892,346894.9,385678.75,380861.35,337384.02,87.4,3647762,180.77,39.98,1450,321.31,-0.16,-0.1432,0.5,0.3848,63.3,54.33,0.7736,0.5493
22100,22200,21700,22000,22070,21690,21317.5,21324.17,20207.5,203811,268196.4,319516.2,378916.3,379329.8,335851.23,90.37,3443951,196.25,71.23,1350,527.05,-0.18,-0.1616,0.5,0.3992,66.7,56.8,0.7547,0.5904
21800,22000,21650,21700,21980,21780,21332.5,21350.83,20235,183628,240012.8,311023,379043.9,378206.15,335536.92,86.08,3260323,182.22,93.43,1150,651.64,-0.3,-0.2308,0.4,0.3993,59.68,57.38,0.7018,0.6127
21800,22000,21700,21700,21910,21880,21325,21379.17,20262.92,251258,248718.6,323300,359129.85,378800.65,336292.15,71.03,3260323,169.15,108.57,1200,761.31,-0.3333,-0.2821,0.4,0.3994,68.54,59.61,0.7143,0.633
21800,21800,21200,21450,21780,21910,21317.5,21397.5,20290,307322,249604.8,319715.8,356201.5,373504.97,337122.58,72.04,2953001,137.04,114.27,950,799.05,-0.4444,-0.3633,0.3,0.387,62.05,60.1,0.6557,0.6375
21650,21850,21300,21750,21720,21880,21340,21417.5,20319.58,270573,243318.4,271105.2,351212.05,372625.42,338151,86.29,3223574,134.25,118.26,1250,889.24,-0.3182,-0.3407,0.3,0.3761,71.13,62.3,0.6866,0.6473
21950,22200,21850,22000,21720,21895,21410,21427.5,20351.25,232022,248960.6,258578.5,339080.7,362222.17,338755.79,105.75,3455596,150.47,124.7,1200,951.39,-0.2195,-0.2801,0.4,0.3791,70.99,64.04,0.6818,0.6542
21950,23750,21950,23700,22120,22050,21562.5,21465.83,20399.17,1201975,452630,346321.4,374427.85,375621.2,346769.98,127.2,4657571,297.09,159.18,3000,1361.11,-0.0149,-0.1475,0.4,0.3817,77.28,66.69,0.8061,0.6846
23600,24500,23550,24250,22630,22270,21747.5,21511.67,20448.33,693272,541032.8,394875.7,378392.7,382249.73,350741.23,182.17,5350843,452.44,217.83,3100,1708.89,-0.0704,-0.109,0.5,0.3965,79,69.15,0.81,0.7097
24200,25600,24200,25550,23450,22615,22000,21577.5,20506.67,1145478,708664,479134.4,410689.25,397099.63,357903.75,276.36,6496321,672.71,308.81,3500,2067.11,-0.0114,-0.0602,0.5,0.4094,80.88,71.5,0.8241,0.7326
25950,26400,25500,25900,24280,23000,22270,21650.83,20567.5,635854,781720.2,512519.3,429707.1,401282.4,361544.17,318.27,7132175,865.53,420.15,4050,2463.69,-0.0962,-0.0782,0.6,0.4333,82.02,73.6,0.8649,0.759
26050,26200,25450,25950,25070,23395,22542.5,21720,20628.33,364540,808223.8,528592.2,424054.2,397491.43,363708.79,367.05,7496715,1010.73,538.27,3800,2730.95,-0.0865,-0.0823,0.7,0.4666,75.95,74.07,0.8585,0.7789
25700,26550,25700,26450,25620,23870,22825,21797.5,20694.58,406483,649125.4,550877.7,430950.35,397503.08,366347.53,374.64,7903198,1152.86,661.19,4400,3064.76,-0.0187,-0.0505,0.8,0.5083,79.85,75.23,0.886,0.8003
27000,27100,26000,26800,26130,24380,23130,21881.67,20763.75,770217,664514.4,602773.6,463036.8,404157.38,371752.31,448.81,8673415,1279,784.75,4700,3391.81,-0.0508,-0.0507,0.9,0.5572,81.5,76.48,0.8917,0.8186
26700,27050,26650,27050,26430,24940,23425,21979.17,20837.92,391732,513765.2,611214.6,465465.2,401473.2,373309.72,451.69,9065147,1383.19,904.44,5000,3713.45,-0.0085,-0.0296,1,0.6126,85.79,78.34,0.9032,0.8355
27350,28100,27000,27300,26710,25495,23687.5,22079.17,20915.83,680444,522683.2,652201.7,461653.45,409407.2,377354.97,447.17,9745591,1469,1017.35,5300,4030.76,-0.1159,-0.0728,1,0.661,89.27,80.53,0.9141,0.8512
27300,27350,26550,26850,26890,25980,23937.5,22179.17,20990,593576,568490.4,688357.1,473467.8,411831.1,380705.43,392.25,9152015,1483.6,1110.6,5150,4254.61,-0.1812,-0.127,0.9,0.6909,83.89,81.2,0.8931,0.8596
26850,26850,26200,26750,26950,26285,24167.5,22275,21056.25,536430,594479.8,621802.6,484062,414988.37,381876.08,293.53,8615585,1470.15,1182.51,5050,4413.69,-0.1957,-0.1613,0.8,0.7045,77.69,80.5,0.8797,0.8636
26700,27100,26500,26800,26950,26540,24405,22376.67,21123.75,295110,499458.4,581986.4,488431.05,416293.63,382601.77,333.7,8910695,1446.84,1235.38,5350,4600.95,-0.1912,-0.1762,0.8,0.7165,80.99,80.6,0.9147,0.8738
26750,27150,26650,27000,26940,26685,24650,22476.67,21193.75,375948,496301.6,505033.4,492083.9,417051.57,384657.28,336.94,9286643,1428.05,1273.91,5250,4730.76,-0.176,-0.1761,0.8,0.7269,81.37,80.75,0.9134,0.8818
27000,27000,26150,26200,26720,26715,24857.5,22565.83,21257.92,466297,453472.2,488077.7,500298.5,421536.07,387629.11,314.04,8820346,1333.24,1285.78,4200,4624.61,-0.3089,-0.2425,0.7,0.7235,76.38,79.88,0.8043,0.8663
26200,26500,26000,26450,26640,26765,25080,22665,21325.42,239274,382611.8,475551.1,502071.65,420678.02,388562.77,353.77,9059620,1263.7,1281.36,2750,4249.69,-0.3626,-0.3026,0.7,0.7206,70.66,78.03,0.7523,0.8435
26350,26950,26100,26800,26650,26800,25335,22772.5,21397.5,344767,344279.2,469379.5,510128.6,422310.93,390177.15,402.77,9404387,1222.74,1269.64,2550,3909.75,-0.3333,-0.318,0.7,0.718,69.5,76.33,0.7429,0.8234
26800,26850,26050,26200,26530,26740,25560,22870.83,21462.5,330371,351331.4,425394.9,514084.25,425697.35,391908.43,360.24,9074016,1128.85,1241.48,650,3257.8,-0.717,-0.5175,0.6,0.7033,60.84,73.23,0.5714,0.773
26500,26950,26250,26550,26440,26690,25815,22967.5,21528.33,405675,357276.8,426789.2,519001.9,427542.62,393959.74,438.75,9479691,1070.35,1207.25,650,2736.24,-0.5849,-0.5512,0.6,0.6904,59.49,70.48,0.5714,0.7327
26600,27300,26500,27200,26640,26680,26087.5,23068.33,21602.5,333814,330780.2,392126.2,522163.95,426785.13,395244.67,442.04,9813505,1064.17,1178.64,1250,2438.99,-0.375,-0.4631,0.6,0.6791,65.1,69.41,0.6214,0.7104
27100,27950,26850,27450,26840,26740,26360,23170.83,21680,523900,387705.4,385158.6,536757.85,430659.52,398822.18,457.19,10337405,1067.14,1156.34,1000,2151.19,-0.3095,-0.3863,0.7,0.6817,65.87,68.7,0.602,0.6887
27100,27950,27050,27600,27000,26825,26555,23267.5,21760.42,500837,418919.4,381599.3,501700.95,428874.62,401057.28,420.79,10838242,1069.27,1138.92,800,1880.95,-0.2381,-0.3122,0.8,0.6965,64.45,67.85,0.5851,0.668
27600,27600,26750,27000,27160,26845,26692.5,23350.83,21833.33,311069,415059,383195.2,482590.8,419496.25,402755.21,331.32,10527173,1010.89,1113.32,-50,1494.76,-0.5238,-0.418,0.7,0.6969,58.7,66.02,0.495,0.6334
27000,27100,26550,26650,27180,26810,26747.5,23435,21904.17,234927,380909.4,369093.1,437063.25,417169.13,403203.02,253.52,10292246,925.72,1075.8,-650,1065.81,-0.6667,-0.5423,0.6,0.6848,50.97,63.01,0.4369,0.5941
26900,27300,26700,27250,27190,26915,26815,23527.5,21979.17,307145,375575.6,353177.9,420627.8,416432.28,404345.23,240.22,10599391,896.3,1039.9,400,932.65,-0.359,-0.4507,0.7,0.6867,59.71,62.35,0.5377,0.5828
27000,27200,26700,27050,27110,26975,26870,23611.67,22053.33,355121,341819.8,364762.6,420156.85,412001.67,405623.22,197.16,10244270,847.08,1001.33,300,806.12,-0.4615,-0.4561,0.6,0.6759,61.78,62.23,0.5278,0.5718
27200,27300,26700,27150,27020,27010,26905,23696.67,22130.83,264996,294651.6,356785.5,413082.5,411354.4,405793.93,192.16,10509266,806.84,962.43,350,714.9,-0.4103,-0.4332,0.6,0.6664,61.57,62.1,0.5321,0.5639
26750,27050,25600,25850,26790,26975,26857.5,23760.83,22198.75,843360,401109.8,408084.4,416739.65,420955.88,411030.34,127.03,9665906,662.41,902.43,-1150,341.92,-0.8936,-0.6634,0.6,0.6581,49.62,59.61,0.4122,0.5335
25950,26100,25150,25450,26550,26865,26777.5,23820.83,22265.83,873683,528861,454885.2,440837.2,423775.93,415858.85,93.99,8792223,509.8,823.91,-750,123.53,-0.8929,-0.7781,0.5,0.6383,46.45,56.97,0.439,0.5146
25550,26350,25550,26100,26320,26755,26717.5,23889.17,22335,497644,566960.8,471268.2,431697.2,425965.33,417864.28,89.97,9289867,436.28,746.38,-350,28.83,-0.6607,-0.7194,0.5,0.621,52.49,56.08,0.4733,0.5064
26350,26600,25850,26150,26140,26625,26682.5,23959.17,22400.83,356846,567305.8,454562.8,419860.7,426647.83,417635.43,112.52,9646713,377.69,672.64,-650,-106.94,-0.6429,-0.6811,0.5,0.6059,52.54,55.37,0.448,0.4947
26300,27450,26200,27100,26130,26575,26700,24044.17,22471.67,736732,661653,478152.3,429875.8,435491.63,419274.73,151.77,10383445,403.27,618.77,900,94.45,-0.3036,-0.4924,0.5,0.5927,60.57,56.41,0.5682,0.5094
27000,27500,26800,27250,26410,26600,26722.5,24130.83,22535.42,369774,566935.8,484022.8,433609,437156.93,404927.88,153.96,10753219,430.68,581.15,700,215.56,-0.25,-0.3712,0.6,0.5936,60.4,57.21,0.5547,0.5185
27300,28400,27300,28100,26940,26745,26777.5,24232.5,22606.25,534433,499085.8,513973.4,441533.25,440858.47,405792.36,158.6,11287652,515.05,567.93,900,352.45,-0.0923,-0.2317,0.7,0.6069,61.71,58.11,0.5682,0.5284
28100,28350,27750,27750,27270,26795,26855,24333.33,22670,261963,451949.6,509455.2,431316.55,439097.93,400042.19,168.69,11025689,547.37,563.82,300,341.96,-0.2,-0.2159,0.6,0.606,60.15,58.52,0.5224,0.5272
27750,28500,27450,28450,27730,26935,26955,24450.83,22735.83,405409,461662.2,514484,439623.3,440203.75,398576.17,173.87,11431098,622.29,575.51,850,443.57,-0.0149,-0.1154,0.7,0.6178,59.59,58.73,0.5586,0.5335
28450,28500,28050,28250,27960,27045,27027.5,24565,22802.08,174332,349182.2,505417.6,431101.55,440091.35,397365.31,154.73,11256766,657.94,592,1250,604.85,-0.0746,-0.095,0.6,0.6155,63.8,59.75,0.5912,0.545
28400,28400,27850,28000,28110,27260,27117.5,24667.5,22866.25,205664,316360.2,441648,424866.2,432693.43,396822.35,160.64,11051102,658.43,605.28,1350,753.88,-0.1493,-0.1221,0.6,0.6136,64,60.6,0.6,0.556
28000,28200,27700,27700,28030,27485,27175,24769.17,22928.33,196631,248799.8,373942.8,414414,429872.47,396720.57,139.77,10854471,627.38,609.7,450,693.11,-0.2388,-0.1805,0.6,0.6119,60.01,60.48,0.5349,0.5518
27750,28450,27700,28200,28120,27695,27225,24884.17,22993.33,317101,259827.4,355888.5,413578.35,428984.78,397240.98,139.29,11171572,635.79,614.92,1150,784.48,-0.0896,-0.135,0.6,0.6104,65.75,61.53,0.5852,0.5585
28250,28550,28050,28450,28120,27925,27275,25015,23063.33,303034,239352.4,350507.3,402535.05,426124.53,398490.67,132.9,11474606,655.08,622.95,1300,887.59,-0.0294,-0.0822,0.6,0.6091,66.04,62.44,0.5942,0.5656
28450,29450,28300,29350,28340,28150,27362.5,25160,23145.42,459211,296328.2,322755.2,400453.75,425527.52,399335.58,131.69,11933817,734.51,645.26,3500,1410.07,-0.0233,-0.0527,0.6,0.608,78.35,65.62,0.7692,0.6063
29450,30100,29450,29550,28650,28380,27490,25310,23225,416525,338500.4,327430.3,405726.55,422236.68,400568.99,157.96,12350342,804.34,677.08,4100,1948.06,-0.1209,-0.0868,0.6,0.607,92.25,70.95,0.8254,0.6502
29500,29600,29050,29450,29000,28515,27630,25459.17,23302.5,216976,342569.4,295684.6,404829,417527.17,399716.73,158.86,12133366,841.9,710.04,3350,2228.44,-0.1529,-0.1199,0.5,0.5936,87.29,74.21,0.7913,0.6784
29450,29550,29050,29300,29220,28670,27732.5,25605.83,23376.67,193718,317892.8,288860.1,399157.65,416497.52,397923.03,140.35,11939648,849.77,737.99,3150,2412.76,-0.2051,-0.1625,0.5,0.5819,82.74,75.92,0.7692,0.6966
29100,29800,29050,29600,29450,28785,27860,25757.5,23445.83,235748,304435.6,271894,393189,412466.68,393213.35,165.1,12175396,870.18,764.43,2500,2430.2,-0.1515,-0.157,0.5,0.5717,80.91,76.92,0.7404,0.7053
29500,29650,29150,29300,29440,28890,27967.5,25899.17,23517.08,190006,250594.6,273461.4,389439.5,411157.45,390476.75,146.77,11985390,852.32,782.01,2050,2354.16,-0.2857,-0.2214,0.5,0.5627,75.45,76.62,0.6916,0.7026
29300,29750,29100,29600,29450,29050,28155,26047.5,23592.92,179556,203200.8,270850.6,356249.3,412008.58,390091.87,208.04,12164946,852.55,796.12,1500,2183.33,-0.1887,-0.205,0.6,0.5674,73.25,75.95,0.6563,0.6933
