Open,High,Low,Close,Price_5,Price_10,Price_20,Price_60,Price_120,Volume,Volume_5,Volume_10,Volume_20,Volume_60,Volume_120,Volume Ratio,OBV,MACD,MACD_Signal,Momentum,Momentum_Signal,William_R,William_D,Psychology,Psychology_Signal,MFI,MFI_Signal,RSI,RSI_Signal
76804,77749,76804,77040,76977,77229.1,81837.4,87159.88,94185.18,52466,58983.4,76967.6,105364.15,72416.6,69856.62,63.21,261923,-3159.67,-2925.11,-11580,-11899.98,-0.9,-0.9108,0.5,0.5029,24.86,26,0.1733,0.202
77434,77434,76567,77040,76961.2,77213.3,81179.65,86848.73,94059.13,31308,52611.4,69611.5,103606.7,72324.05,69354.89,58.57,261923,-3050.74,-2950.23,-11974,-11914.78,-0.9,-0.9054,0.4,0.49,22.11,25.22,0.1545,0.1925
77119,77276,76725,76804,76866.8,77166.1,80391.95,86500.82,93908.15,36152,50555.4,64190.5,100102.15,72177.08,69286.94,49.08,225771,-2949.46,-2950.08,-5514,-10634.63,-0.6999,-0.8027,0.3,0.4663,25.58,25.29,0.2463,0.2032
76804,77119,75858,76174,76725,77063.7,79671.2,86155.53,93751.92,50490,49706.2,62299.8,99156.65,72475.25,69263.87,49.78,175281,-2886.75,-2937.41,0,-8507.7,-0.882,-0.8424,0.3,0.4455,36.68,27.57,0.5,0.2626
75858,76252,75543,75701,76551.8,76819.5,79005.55,85789.23,93585.18,42694,42622,57388.5,98975.15,72525.17,69049.35,49.92,132587,-2842.46,-2918.42,-866,-6979.36,-0.9472,-0.8948,0.2,0.4148,41.62,30.38,0.4203,0.2941
75701,76252,73574,75228,76189.4,76583.2,78296.55,85454.43,93391.53,69974,46123.6,52553.5,100334.3,73363.33,69039.13,44.33,62613,-2813.09,-2897.36,-1970,-5977.49,-0.6667,-0.7808,0.2,0.388,31.61,30.63,0.3133,0.298
74992,75543,74441,74834,75748.2,76354.7,77607.25,85126.2,93178.18,53084,50478.8,51545.1,101268.1,73843.18,68616.19,43.74,9529,-2789.46,-2875.78,-2442,-5270.39,-0.7461,-0.7634,0.2,0.3645,22.45,28.99,0.2817,0.2947
74992,74992,73574,73968,75181,76023.9,76854.95,84803.23,92967.46,74049,58058.2,54306.8,102640.15,74592.65,68717.08,38.41,-64520,-2808.23,-2862.27,-3230,-4862.31,-0.9206,-0.842,0.1,0.3314,22.4,27.67,0.2469,0.2851
74362,75150,74047,74992,74944.6,75834.8,76488.65,84477.63,92699.63,55636,59087.4,54396.8,92972.15,74877.47,66541.04,50.67,-8884,-2709.26,-2831.67,-3151,-4520.05,-0.6727,-0.7574,0.2,0.315,18.71,25.88,0.2561,0.2793
75228,76961,75071,76961,75196.6,75874.2,76528,84171.72,92444.93,100102,70569,56595.5,72563.7,76116.9,65796.18,99.94,91218,-2443.76,-2754.09,-630,-3742.04,-0.2183,-0.4879,0.3,0.3131,31.59,27.02,0.46,0.3155
77040,77119,75701,76095,75370,75779.7,76504.4,83864.5,92166.59,59884,68551,57337.3,67152.45,76344.08,65047.93,70.93,31334,-2276.99,-2658.67,-1024,-3198.43,-0.4182,-0.453,0.2,0.299,31.74,27.97,0.4381,0.34
76174,76331,75386,75780,75559.2,75653.7,76433.5,83506.08,91875.79,35046,64943.4,57711.1,63661.3,76121.88,64758.5,55.13,-3712,-2145.51,-2556.03,-1496,-2857.95,-0.4814,-0.4672,0.2,0.2866,26.28,27.63,0.4112,0.3542
75307,76331,74992,75780,75921.6,75551.3,76358.7,83219.88,91594.83,43685,58870.6,58464.4,61327.45,75867.98,64558.08,45.57,-3712,-2018.04,-2448.44,-1103,-2506.96,-0.4814,-0.4743,0.2,0.2758,26.68,27.44,0.4314,0.3697
76016,76961,75780,76174,76158,75551.3,76307.5,82986.2,91290.9,52440,58231.4,58659.4,60479.6,74672.32,64202.71,56.44,48728,-1863.75,-2331.5,-393,-2084.17,-0.3772,-0.4258,0.3,0.2788,34.59,28.87,0.4758,0.3909
75858,76804,75150,75386,75843,75519.8,76169.65,82719.68,90983.68,52986,48808.2,59688.6,58538.55,74577.13,63719.6,41.71,-4258,-1784.49,-2222.1,-1654,-1998.13,-0.5306,-0.4782,0.3,0.2814,27.55,28.6,0.4019,0.3931
74834,75228,74519,74519,75527.8,75448.9,76016.05,82399.33,90702.07,46584,46148.2,57349.6,54951.55,74530.57,63250.68,45.67,-50842,-1771.21,-2131.92,-2521,-2102.71,-0.7447,-0.6115,0.3,0.2838,27.04,28.29,0.3644,0.3873
74598,75780,74441,75071,75386,75472.6,75913.65,82075.05,90434.89,44158,47970.6,56457,54001.05,74417.77,62686.17,56.23,-6684,-1696.59,-2044.85,-1733,-2028.76,-0.5777,-0.5946,0.4,0.2983,32.42,29.12,0.4098,0.3918
74834,76095,74834,75465,75323,75622.3,75823.1,81816.42,90157.88,47576,48748.8,53809.7,54058.25,74540.58,62513.49,56.4,40892,-1587.36,-1953.36,-709,-1764.81,-0.4666,-0.5306,0.5,0.3235,38.68,31.03,0.4622,0.4059
74834,74913,71920,71920,74472.2,75315.1,75574.95,81557.78,89861.17,106508,59562.4,58896.9,56646.85,73869.08,62945.53,52.47,-65616,-1766.49,-1915.98,-3781,-2168.05,-1,-0.7653,0.4,0.3331,35.91,32.01,0.3481,0.3944
71762,73732,71762,72944,73983.8,74913.4,75393.8,81335.9,89543.45,78874,64740,56774.1,56684.8,73853.47,62881.8,70.49,13258,-1805.01,-1893.79,-2284,-2191.24,-0.7794,-0.7723,0.4,0.3414,35.64,32.73,0.4121,0.3979
72629,75780,72550,75701,74220.2,74874,75326.85,81133.72,89278.25,87829,72989,59568.6,58452.95,74667.08,63168.1,75.81,101087,-1594.69,-1833.97,867,-1579.59,-0.2647,-0.5185,0.5,0.3613,44.14,35.01,0.5282,0.424
75465,76331,74992,75937,74393.4,74889.7,75271.7,81027.37,89011.73,50467,74250.8,61110.7,59410.9,74379.48,63206.89,83,151554,-1392.91,-1745.76,1969,-869.87,-0.2206,-0.3696,0.6,0.3911,51.2,38.25,0.5668,0.4525
75228,75543,74283,75071,74314.6,74818.8,75185.05,80952.53,88770.82,57789,76293.4,62521.1,60492.75,74034.25,63003.61,80.32,93765,-1288.03,-1654.21,79,-680.1,-0.3823,-0.3759,0.6,0.4172,44.64,39.53,0.5027,0.4626
75071,75228,74441,74913,74913.2,74692.7,75122,80888.2,88515.46,34483,61888.4,60725.4,59692.4,73373.42,62996.2,82.29,59282,-1203.79,-1564.13,-2048,-953.68,-0.4118,-0.3939,0.5,0.4276,35.63,38.75,0.4198,0.454
75150,77513,74598,76016,75527.6,74755.7,75137.75,80802.87,88295.55,63664,58846.4,61793.2,60740.9,73666.5,63119.63,98.43,122946,-1036.08,-1458.52,-79,-778.74,-0.2603,-0.3271,0.6,0.4491,43.54,39.71,0.497,0.4626
76331,76961,75858,76646,75716.6,74968.4,75208.65,80714.9,88097.3,42900,49860.6,61424.8,59387.2,73423.82,62924.93,119.04,165846,-842.61,-1335.34,866,-449.79,-0.1508,-0.2389,0.7,0.4805,48.5,41.47,0.5325,0.4766
76646,77119,76252,76567,75842.6,75118,75295.3,80612.48,87881.98,37904,47348,60799.4,58628.2,73150.63,62676.32,122.47,127942,-687.74,-1205.82,787,-202.44,-0.1645,-0.2017,0.6,0.4954,53.65,43.9,0.5294,0.4871
76252,79167,76252,78300,76488.4,75401.5,75511.9,80519.27,87687.68,143912,64572.6,70433,62121.35,74513.13,63536.07,174.25,271854,-420.32,-1048.72,2126,263.25,-0.1171,-0.1594,0.6,0.5085,58.6,46.84,0.5722,0.5041
78616,79167,77040,77355,76976.8,75945,75630.05,80416.85,87475.64,48373,67350.6,64619.5,61758.2,74588.07,63638.54,146.34,223481,-281.4,-895.25,1969,604.4,-0.2447,-0.202,0.6,0.5199,58.82,49.24,0.5661,0.5165
78064,78064,77040,77434,77260.4,76394,75653.7,80296.07,87264.27,34420,61501.8,60174.1,58474.1,74340.15,63657.56,133.24,257901,-163.04,-748.81,2915,1066.52,-0.234,-0.218,0.6,0.5299,59.54,51.3,0.6034,0.5339
77198,78379,77198,77591,77449.4,76583,75728.5,80164.77,87070.61,43300,61581.8,55721.2,57644.9,73975.03,63660.3,161.12,301201,-55.94,-610.24,2520,1357.22,-0.2128,-0.2154,0.6,0.5387,59.57,52.95,0.5919,0.5455
89014,89014,81136,83893,78914.6,77378.6,76134.15,80112.25,86936.03,369716,127944.2,87646.1,74378.4,79182.83,66551.74,265.97,670917,531.34,-381.92,8428,2771.37,-0.2968,-0.2561,0.6,0.5464,71.47,56.66,0.7148,0.5794
83893,84287,81136,82318,79718.2,78103.3,76461.05,80040.05,86765.36,130717,125305.2,94938.9,78730,80350.67,67149.81,205.54,540200,859.76,-133.58,10398,4296.7,-0.3881,-0.3221,0.6,0.5531,69.25,59.18,0.7947,0.6224
82712,83106,80742,82318,80710.8,78843.8,76768.25,79862.82,86620.94,97018,135034.2,101192.4,80958.9,78715.77,67241.98,187.16,540200,1107.28,114.59,9374,5312.16,-0.4067,-0.3644,0.6,0.5589,67.7,60.88,0.782,0.6543
82318,84681,81924,82712,81766.4,79513.4,77134.55,79711.83,86499.5,85978,145345.8,103423.8,82608.5,79438.42,67389.31,223.41,626178,1320.01,355.67,7011,5651.93,-0.4278,-0.3961,0.6,0.5641,67.89,62.28,0.7459,0.6727
83500,85075,82712,83500,82948.2,80198.8,77583.6,79606.82,86384.63,72768,151239.4,106410.6,83917.7,79916.53,67583.67,261.49,698946,1534.5,591.44,7563,6034.14,-0.3743,-0.3852,0.6,0.5686,68.61,63.55,0.7554,0.6892
83893,84681,81924,83500,82869.6,80892.1,78005.05,79501.8,86282.88,45535,86403.2,107173.7,83986.55,80198.23,67580.06,244.88,698946,1685.06,810.16,8429,6513.11,-0.3784,-0.3818,0.6,0.5725,68.97,64.63,0.8023,0.7118
83893,84681,82318,82712,82948.4,81333.3,78367.4,79390.2,86168.01,35545,67368.8,96337,83385,80209.57,67389.74,219.12,663401,1720.95,992.32,7799,6770.29,-0.4372,-0.4095,0.5,0.5634,68.71,65.45,0.7676,0.723
83106,83106,81530,81530,82790.8,81750.8,78847.9,79219.52,86056.41,26877,53340.6,94187.4,79403.45,79664.27,66904.18,258.51,636524,1635.17,1120.89,5514,6519.03,-0.5689,-0.4892,0.5,0.5555,65.67,65.49,0.6882,0.716
82318,84287,82318,82712,82790.8,82278.6,79336.3,79061.97,85961.23,50846,46314.2,95830,78002.05,79850.68,66593.65,252.18,687370,1643.62,1225.44,6066,6428.43,-0.4938,-0.4915,0.5,0.5486,65.99,65.59,0.6995,0.7127
82712,83500,80742,82318,82554.4,82751.3,79667.15,78943.8,85869.33,36813,39123.2,95181.3,75451.25,79756.12,66335.37,214.53,650557,1600.08,1300.37,5751,6292.94,-0.5247,-0.5081,0.4,0.53,63.02,65.08,0.6853,0.7072
82712,83106,80742,80742,82002.8,82436.2,79907.4,78786.25,85728.18,38924,37801,62102.1,74874.1,79297.23,66125.65,188.7,611633,1422.01,1324.7,2442,5522.75,-0.6908,-0.5995,0.3,0.5012,56.37,63.34,0.5795,0.6817
81530,83893,81136,82712,82002.8,82475.6,80289.45,78622.15,85623.15,50300,40752,54060.4,74499.65,78364.85,66259.77,223.27,661933,1423.45,1344.45,5357,5489.6,-0.5263,-0.5629,0.4,0.4886,60.61,62.79,0.6635,0.678
82712,83106,81530,81924,82081.6,82436.2,80640,78477.73,85508.28,25628,40502.2,46921.4,74056.9,77635.32,66289.57,227.64,636305,1345.49,1344.65,4490,5289.68,-0.6,-0.5815,0.4,0.4775,60.98,62.43,0.6313,0.6687
81136,81530,79167,79955,81530.2,82160.5,80836.95,78326.75,85380.27,49026,40138.2,43226.2,73325,77680.35,66081.21,192.67,587279,1112.01,1298.12,2364,4704.55,-0.92,-0.7507,0.3,0.4553,56.98,61.34,0.5625,0.6475
79561,81136,79167,80349,81136.4,81845.4,81022.1,78175.77,85235.85,31672,39110,39116.6,72763.6,77495.03,65905.73,190.43,618951,947.84,1228.07,-3544,3054.84,-0.7999,-0.7753,0.3,0.4359,35.11,56.09,0.3637,0.5907
80349,81136,78458,78458,80679.6,81341.2,81116.65,78006.4,85072.39,50779,41481,39641,73407.35,77767.88,66015.58,185.65,568172,657.56,1113.97,-3860,1671.87,-1,-0.8877,0.3,0.4189,39.45,52.76,0.3551,0.5436
79167,81136,77670,79955,80128.2,81065.5,81199.4,77855.42,84911.57,58919,43204.8,41978.4,69157.7,77973.07,66285.61,169.12,627091,542.06,999.59,-2363,864.9,-0.6914,-0.7895,0.4,0.4166,51.05,52.42,0.4202,0.5189
79561,80742,78773,79561,79655.6,80868.6,81309.7,77809.47,84727.77,43167,46712.6,43607.4,68897.4,74542.58,66157.29,170.85,583924,413.97,882.46,-3151,61.72,-0.7446,-0.7671,0.4,0.4145,47.26,51.39,0.3936,0.4939
79561,79955,78773,79167,79498,80514.1,81396.35,77859.35,84553.81,47278,46363,43250.6,69540.3,66859.37,66262.49,150.13,536646,277.46,761.46,-4333,-817.23,-0.7865,-0.7768,0.3,0.4002,36.29,48.37,0.3497,0.465
79167,81136,78537,80742,79576.6,80356.5,81553.9,77928.93,84402.83,31482,46325,42717.5,68949.4,64582.25,66230.43,148.01,568128,292.98,667.77,-2758,-1205.38,-0.5618,-0.6693,0.4,0.4002,43.05,47.31,0.4138,0.4548
80742,81136,78537,79561,79797.2,80238.4,81337.3,77968.32,84215.74,34151,42999.4,42240.2,52171.15,63403.62,66182.13,76.8,533977,207.6,575.73,-3151,-1594.51,-0.7142,-0.6918,0.4,0.4001,43.28,46.5,0.4039,0.4446
80349,80349,78773,79167,79639.6,79883.9,81179.75,77999.83,84015.53,17734,34762.4,38983.6,46522,62193.15,66098.62,94.98,516243,106.91,481.97,-2363,-1748.2,-0.7738,-0.7328,0.3,0.3876,44.07,46.01,0.4243,0.4405
79167,79561,76883,76883,79104,79379.8,80908,77994.58,83812.68,38683,33865.6,40289.1,43605.25,61681.25,66061.33,86.6,477560,-155.4,354.49,-5829,-2564.36,-1,-0.8664,0.3,0.3767,35.28,43.87,0.3255,0.4175
76489,78458,76489,77355,78741.6,79119.8,80640.15,77981.45,83623.63,28006,30011.2,38187.1,40706.65,60617.9,66044.39,74.19,505566,-321.49,219.3,-4963,-3044.09,-0.883,-0.8747,0.4,0.3796,36.02,42.3,0.3521,0.4044
77198,79561,77198,77985,78190.2,78883.4,80364.4,77988.02,83433.25,28850,29484.8,37904.9,38510.75,59126.67,66088.36,64.8,534416,-397.69,95.9,-2757,-2986.67,-0.7979,-0.8363,0.4,0.3821,42.46,42.33,0.4129,0.4061
79167,80349,77985,78143,77906.6,78851.9,80096.55,78005.08,83257.33,28703,28395.2,35697.3,37669.15,58552.25,66047.52,69.45,563119,-440.26,-11.33,-4569,-3303.14,-0.75,-0.7932,0.5,0.3969,39.62,41.79,0.3371,0.3923
77670,78694,77040,77591,77591.4,78615.5,79840.5,78010.33,83060.38,27281,30304.6,32533.5,37255.95,58233.07,66000.23,70.77,535838,-512.63,-111.59,-4333,-3509.11,-0.7814,-0.7873,0.4,0.3973,39.6,41.35,0.3428,0.3824
78143,79955,77749,78773,77969.4,78536.7,79702.65,78041.83,82899.55,39849,30537.8,32201.7,37904.55,57984.95,65884.05,85.14,575687,-469.2,-183.11,-1182,-3043.69,-0.5085,-0.6479,0.5,0.4101,48.81,42.84,0.4545,0.3968
74441,74992,73180,74756,77449.6,78095.6,79304.85,78011.65,82738.07,996341,224204.8,127108,85179.3,73288.72,72874.22,21.18,-420654,-750.27,-296.55,-5593,-3553.55,-0.8019,-0.7249,0.5,0.4213,16.42,37.56,0.3317,0.3838
74756,75228,73180,73653,76583.2,77386.7,78871.6,77955.2,82557.54,91811,236797,133140.9,87929.2,73944.47,73180.53,20.38,-512465,-1049.92,-447.22,-4805,-3803.84,-0.9405,-0.8327,0.4,0.4187,16.02,33.25,0.3483,0.3767
73968,73968,73180,73574,75669.4,76788,78513.2,77897.43,82373.08,50113,241079,134737.1,88488.65,74257.88,73290.97,20.23,-562578,-1279.02,-613.58,-6381,-4319.27,-0.9505,-0.8916,0.4,0.4163,12.02,29,0.2787,0.3571
73495,74441,73259,73889,74929,76260.2,78072.05,77848.85,82174.83,95720,254766.8,142535.7,90759.65,75250.68,73713.88,23.32,-466858,-1418.82,-774.63,-5672,-4589.82,-0.9109,-0.9012,0.5,0.4268,14.75,26.15,0.3022,0.3461
73259,73495,72550,72865,73747.4,75858.4,77619.1,77793.7,81974.62,94732,265743.4,148140.6,94214.85,75988.05,74231.65,22.27,-561590,-1593.86,-938.47,-6302,-4932.25,-0.9633,-0.9323,0.5,0.4359,14.36,23.8,0.2895,0.3348
72944,73810,72865,73180,73432.2,75440.9,77280.35,77751.68,81770.46,54724,77420,150812.4,94499.75,76188.55,74356.86,26.67,-506866,-1687.71,-1088.32,-7562,-5458.2,-0.9266,-0.9295,0.5,0.444,15.41,22.12,0.2241,0.3127
73495,73653,72629,72944,73290.4,74936.8,76910.1,77713.62,81584.02,44252,67908.2,152352.6,95128.75,75759.85,74561.59,23.84,-551118,-1760.83,-1222.82,-6617,-5689.96,-0.9495,-0.9395,0.4,0.4385,15.35,20.76,0.2407,0.2983
73023,73338,72708,73023,73180.2,74424.8,76638.35,77683.43,81404.82,41700,66225.6,153652.3,94674.8,75570.12,74706.65,27.46,-509418,-1791.75,-1336.61,-6144,-5780.77,-0.9394,-0.9394,0.4,0.4337,15.14,19.64,0.2532,0.2893
73338,73732,73180,73416,73085.6,74007.3,76311.4,77674.23,81238.73,46161,56313.8,155540.3,94036.9,75105.32,74848.98,26.6,-463257,-1764.21,-1422.13,-3467,-5318.02,-0.889,-0.9142,0.5,0.4419,17.83,19.28,0.3358,0.2986
73338,74756,73338,74441,73400.8,73574.1,76055.4,77665.05,81071.34,69207,51208.8,158476.1,95338.9,75331.5,75104.48,32.2,-394050,-1640.76,-1465.86,-2914,-4837.21,-0.7575,-0.8359,0.5,0.4492,21.45,19.71,0.3688,0.3126
74441,75858,74283,75307,73826.2,73629.2,75862.4,77637.48,80904.6,87882,57840.4,67630.2,97369.1,75127.83,75622.37,39.59,-306168,-1456.26,-1463.94,-2678,-4405.37,-0.6465,-0.7412,0.6,0.4681,24.05,20.58,0.382,0.3265
75071,76567,74362,75071,74251.6,73771,75578.85,77620.42,80742.46,96063,68202.6,68055.4,100598.15,75730.82,76037.45,34.93,-402231,-1313.94,-1433.94,-3072,-4138.7,-0.6596,-0.7004,0.6,0.4845,26.82,21.83,0.3655,0.3343
75701,79561,75071,79167,75480.4,74330.3,75559.15,77676.87,80591.48,119688,83800.2,75012.9,104875,77141.52,76631.7,43.96,-282543,-860.71,-1319.29,1576,-2995.76,-0.1064,-0.4034,0.7,0.5115,31.97,23.86,0.5527,0.378
78773,80742,78222,79167,76630.6,74858.1,75559.15,77733.32,80476.6,86242,91816.4,74065.1,108300.4,77850.8,76859.39,46.12,-282543,-495.81,-1154.59,394,-2317.81,-0.1923,-0.2978,0.6,0.5225,33.68,25.82,0.5143,0.4052
79167,80742,78458,80349,77812.2,75606.5,75732.45,77802.9,80394.55,110556,100086.2,75647.5,111894.05,78819.4,76745.86,55.01,-171987,-109.98,-945.67,5593,-735.64,-0.048,-0.1729,0.7,0.5447,71.17,34.89,0.7554,0.4753
80742,81136,79955,80742,78899.2,76362.7,75901.8,77892.17,80305.93,39743,90458.4,74149.4,112480.9,78598.68,76587.91,55.82,-132244,224.91,-711.55,7089,829.28,-0.0459,-0.1094,0.7,0.5641,78.51,43.61,0.8462,0.5494
81530,82318,80349,81136,80112.2,77181.9,76059.35,78002.45,80200.89,61950,83635.8,75919.2,114135.9,78854.78,76692.68,58.11,-70294,516.16,-466.01,7562,2175.83,-0.121,-0.1152,0.8,0.5936,83.49,51.59,0.8583,0.6112
80742,81924,79561,79955,80269.8,77875.1,76149.95,78083.85,80079.45,48117,69321.6,76560.9,115106.6,78920.77,76669.27,54.32,-118411,644.25,-243.96,6066,2953.86,-0.2419,-0.1786,0.7,0.6069,77.75,56.82,0.7656,0.6421
80349,82318,79955,80742,80584.8,78607.7,76307.5,78171.8,79994.11,47048,61482.8,76649.6,116094.95,78911.97,76726.27,58.54,-71363,800.05,-35.16,7877,3938.49,-0.1627,-0.1706,0.7,0.6186,86.2,62.7,0.8522,0.6841
81530,81924,79561,81136,80742.2,79277.2,76425.65,78325.4,79941.59,71804,53732.4,76909.3,117692.7,78333.57,76101.33,60.72,441,944.43,160.76,7956,4741.99,-0.122,-0.1463,0.7,0.6287,78.83,65.92,0.8532,0.7179
80742,81136,78773,79955,80584.8,79742,76685.6,78442.25,79889.08,86382,63060.2,76759.3,72194.75,78458.7,76156.08,160.35,-85941,952.57,319.12,7011,5195.79,-0.2459,-0.1961,0.6,0.6251,75.17,67.77,0.7872,0.7318
79561,80742,78773,79955,80348.6,80230.4,77000.7,78513.15,79823.43,68237,64317.6,73976.7,71016.05,78132.17,76399.63,185.84,-85941,948.09,444.92,6932,5543.03,-0.2586,-0.2273,0.6,0.622,72.95,68.81,0.7858,0.7426
79561,79955,77985,79167,80191,80230.4,77280.35,78566.98,79797.18,66528,67999.8,68660.7,71836.8,78399.85,76389.67,179.89,-152469,870.92,530.12,5751,5584.63,-0.3509,-0.2891,0.5,0.6067,67.24,68.49,0.7296,0.74
80349,80349,78143,78379,79718.4,80151.6,77504.85,78622.12,79787.33,43261,67242.4,64362.6,69213.85,78157.72,76095.98,148.71,-195730,737.67,571.63,3938,5255.3,-0.4902,-0.3897,0.5,0.5934,62.37,67.27,0.6603,0.724
78143,79167,77355,77591,79009.4,79875.8,77741.15,78666.75,79777.48,34708,59823.2,56777.8,66212.65,78161.47,75767.44,166.69,-230438,562.01,569.7,2284,4661.04,-0.5941,-0.4919,0.4,0.5692,57,65.21,0.5935,0.6979
77434,77828,75307,75307,78079.8,79332.3,77847.5,78654.93,79728.9,74692,57485.2,60272.7,67211.05,78345.27,76005.88,135.32,-305130,235.77,502.92,236,3776.03,-0.9674,-0.7297,0.3,0.5356,48.65,61.9,0.5083,0.66
75622,76016,74441,75386,77166,78757.3,77969.6,78633.93,79674.42,43865,52610.8,58464.2,67191.7,78361.35,75892.58,155,-261265,-16.21,399.09,-3781,2264.63,-0.88,-0.8049,0.3,0.5061,39.53,57.43,0.3154,0.5911
75386,77040,75386,76567,76646,78418.5,78146.8,78633.93,79623.21,40621,47429.4,57714.6,67137.75,78406.63,75778.63,154.8,-220644,-119.23,295.43,-2600,1291.7,-0.7301,-0.7675,0.4,0.4929,36.12,53.17,0.3862,0.5501
76804,77040,74756,74913,75952.8,77835.6,78221.65,78577.48,79548.38,35358,45848.8,56545.6,66597.6,76597.4,75555.27,136.86,-256002,-330.53,170.23,-5436,-53.84,-0.9401,-0.8538,0.3,0.4688,25.15,47.56,0.2714,0.4944
74598,75858,73968,74756,75385.8,77197.6,78237.4,78534.17,79475.51,33353,45577.8,52700.5,64804.9,76347.07,75467.57,117.58,-289355,-504.84,35.22,-5986,-1240.27,-0.9056,-0.8797,0.2,0.4352,20.07,42.07,0.2432,0.4441
74756,75386,73101,73338,74992,76535.9,78138.95,78465.9,79380.98,62810,43201.4,50343.3,63551.3,76820.23,75580.19,93.02,-352165,-748.77,-121.58,-7798,-2551.82,-0.9743,-0.927,0.2,0.4058,11.69,35.99,0.1925,0.3938
73495,74677,73495,74362,74787.2,75976.6,78103.5,78412.08,79288.43,40688,42566,47588.4,60782.55,76776.7,75375.87,116.14,-311477,-849.66,-267.19,-5593,-3160.05,-0.8632,-0.8951,0.3,0.3925,17.04,32.2,0.2767,0.3704
74519,75071,73653,74598,74393.4,75519.7,77875.05,78257.17,79184.71,21848,38811.4,43120.4,55890.55,70978.9,75080.87,98.74,-289629,-900.2,-393.8,-6144,-3756.84,-0.8303,-0.8627,0.4,0.3935,13.81,28.52,0.2434,0.345
74519,75150,72786,73259,74062.6,75007.7,77579.65,78106.18,79073.12,50142,41768.2,43808.5,54085.55,69635.98,74993.33,89.95,-339771,-1036.35,-522.31,-7877,-4580.87,-0.9434,-0.903,0.4,0.3943,14.35,25.69,0.1951,0.315
73732,74519,73180,74362,73983.8,74684.8,77280.3,77973.58,78918.2,45143,44126.2,44852,50814.9,68771.4,73743.58,78.46,-294628,-1043.22,-626.49,-5593,-4783.3,-0.8019,-0.8525,0.5,0.4075,21.99,24.95,0.2822,0.3084
74519,74598,73495,74283,74172.8,74582.4,76957.35,77833.1,78772.47,32490,38062.2,40631.8,50452.25,67879.93,73659.18,67.63,-327118,-1043.02,-709.8,-5672,-4961.04,-0.8021,-0.8273,0.5,0.4191,28.48,25.65,0.2805,0.3028
74047,74519,73574,73810,74062.4,74424.8,76591.05,77671.6,78639.21,29088,35742.2,39154.1,48809.15,67151.93,73534.23,54.69,-356206,-1068.71,-781.58,-5357,-5040.23,-0.8646,-0.8459,0.4,0.4167,30.48,26.62,0.2875,0.2998
73416,74992,73416,74913,74125.4,74259.4,76338.95,77528.48,78515.14,39093,39191.2,39001.3,48357.95,67044.57,73621.4,65.91,-317113,-988.67,-823,-3466,-4725.39,-0.6667,-0.7563,0.4,0.4146,37.48,28.79,0.3658,0.313
74441,74992,74125,74834,74440.4,74251.5,76043.55,77397.18,78393.69,23620,33886.8,37827.5,47186.55,66845.82,73527.69,55.59,-340733,-920.99,-842.6,-2757,-4331.71,-0.5938,-0.6751,0.4,0.4128,42.43,31.52,0.3871,0.3278
74362,74834,73968,74441,74456.2,74220,75708.8,77279.03,78249.27,31731,31204.4,37665.3,45182.9,66926.72,73295.49,41.58,-372464,-888.82,-851.84,-866,-3638.57,-0.611,-0.643,0.4,0.4112,46,34.42,0.458,0.3539
74441,78222,74204,76804,74960.4,74566.6,75551.25,77180.57,78121.27,96311,43968.6,41015.4,45679.35,67684.47,73767.58,65.54,-276153,-664.99,-814.47,1418,-2627.25,-0.2609,-0.4519,0.5,0.4223,58.62,39.26,0.5563,0.3943
76883,77276,75150,77198,75638,74850.2,75413.4,77095.23,78019.52,49085,47968,41855.1,44721.75,67889,73822.56,72.74,-227068,-450.62,-741.7,631,-1975.6,-0.1884,-0.3202,0.5,0.432,59.23,43.25,0.5267,0.4208
77434,81530,77198,81136,76882.6,75504,75511.85,77101.8,77944.02,256734,91496.2,65343.7,54232.05,71519.17,75408.2,140.36,29666,36.62,-586.04,6223,-335.88,-0.0451,-0.1826,0.5,0.4405,75.27,49.65,0.7207,0.4808
80742,83893,79167,81136,78143,76291.7,75649.7,77075.53,77848.84,150706,116913.4,75400.1,59604.3,73192.6,75778.73,146.63,29666,417.94,-385.24,6380,1007.29,-0.2482,-0.2154,0.5,0.4479,82.11,56.14,0.7288,0.5304
81136,83106,80349,82712,79797.2,77126.7,75905.75,77088.67,77783.2,61162,122799.6,77002,60927,73784.83,75710.08,171.61,90828,837.65,-140.66,9374,2680.64,-0.1063,-0.1609,0.5,0.4544,88.63,62.64,0.8324,0.5908
82712,83106,79167,82712,80978.8,77969.6,76276,77134.62,77730.68,126370,128811.4,86390,63510.9,75073.9,76377.13,190.58,90828,1156.94,118.86,8350,3814.51,-0.1063,-0.1336,0.5,0.4601,76.69,65.45,0.8193,0.6365
81924,82318,79955,79955,81530.2,78584.1,76504.45,77128.05,77651.91,53981,129790.6,88879.3,64016.7,75445.72,76470.38,160.7,36847,1173.98,329.88,5357,4123.01,-0.3546,-0.2441,0.5,0.4651,72.17,66.8,0.6717,0.6435
80349,80349,78537,79955,81294,79088.3,76673.85,77153,77579.7,57729,89989.6,90742.9,64872.1,75561.55,76664.72,149.52,36847,1173.95,498.7,6696,4637.61,-0.3676,-0.3058,0.4,0.457,71.39,67.71,0.7348,0.6618
